30	218
1	3	1
4	5	1
1	6	1
2	6	1
3	6	1
5	6	1
5	9	1
6	9	1
1	10	1
4	10	1
5	10	1
6	10	1
8	10	1
1	11	1
2	11	1
5	11	1
6	11	1
9	11	1
10	11	1
2	12	1
3	12	1
5	12	1
6	12	1
8	12	1
10	12	1
3	13	1
5	13	1
8	13	1
10	13	1
12	13	1
2	14	1
9	14	1
10	14	1
11	14	1
12	14	1
1	15	1
3	15	1
4	15	1
6	15	1
10	15	1
12	15	1
13	15	1
2	16	1
6	16	1
8	16	1
9	16	1
12	16	1
13	16	1
15	16	1
3	17	1
4	17	1
5	17	1
8	17	1
10	17	1
12	17	1
13	17	1
14	17	1
15	17	1
1	18	1
2	18	1
3	18	1
5	18	1
10	18	1
11	18	1
13	18	1
14	18	1
15	18	1
1	19	1
8	19	1
10	19	1
11	19	1
17	19	1
18	19	1
2	20	1
4	20	1
8	20	1
9	20	1
10	20	1
13	20	1
14	20	1
15	20	1
16	20	1
17	20	1
18	20	1
1	21	1
3	21	1
4	21	1
5	21	1
6	21	1
7	21	1
9	21	1
10	21	1
11	21	1
14	21	1
15	21	1
17	21	1
18	21	1
1	22	1
2	22	1
4	22	1
5	22	1
9	22	1
11	22	1
14	22	1
17	22	1
20	22	1
21	22	1
6	23	1
9	23	1
11	23	1
12	23	1
13	23	1
15	23	1
18	23	1
19	23	1
22	23	1
2	24	1
5	24	1
7	24	1
8	24	1
9	24	1
11	24	1
12	24	1
13	24	1
14	24	1
15	24	1
16	24	1
18	24	1
20	24	1
23	24	1
1	25	1
2	25	1
3	25	1
5	25	1
7	25	1
8	25	1
10	25	1
13	25	1
15	25	1
16	25	1
17	25	1
20	25	1
22	25	1
23	25	1
1	26	1
4	26	1
6	26	1
7	26	1
9	26	1
10	26	1
11	26	1
15	26	1
19	26	1
20	26	1
23	26	1
24	26	1
25	26	1
3	27	1
4	27	1
5	27	1
6	27	1
7	27	1
8	27	1
9	27	1
11	27	1
12	27	1
13	27	1
14	27	1
15	27	1
17	27	1
18	27	1
20	27	1
21	27	1
22	27	1
23	27	1
24	27	1
25	27	1
1	28	1
2	28	1
4	28	1
7	28	1
10	28	1
11	28	1
15	28	1
16	28	1
19	28	1
21	28	1
22	28	1
23	28	1
24	28	1
25	28	1
26	28	1
27	28	1
3	29	1
4	29	1
7	29	1
8	29	1
9	29	1
12	29	1
16	29	1
19	29	1
22	29	1
23	29	1
28	29	1
1	30	1
4	30	1
8	30	1
10	30	1
11	30	1
13	30	1
15	30	1
17	30	1
18	30	1
19	30	1
20	30	1
22	30	1
26	30	1
27	30	1
