110	5995	0
1	2	0
1	3	0
1	4	1
1	5	0
1	6	1
1	7	0
1	8	0
1	9	0
1	10	0
1	11	0
1	12	1
1	13	1
1	14	0
1	15	0
1	16	0
1	17	0
1	18	0
1	19	1
1	20	1
1	21	0
1	22	1
1	23	0
1	24	1
1	25	1
1	26	0
1	27	0
1	28	0
1	29	1
1	30	1
1	31	0
1	32	1
1	33	0
1	34	0
1	35	0
1	36	0
1	37	0
1	38	0
1	39	0
1	40	1
1	41	0
1	42	1
1	43	1
1	44	1
1	45	0
1	46	0
1	47	1
1	48	1
1	49	1
1	50	0
1	51	1
1	52	0
1	53	1
1	54	0
1	55	1
1	56	0
1	57	0
1	58	0
1	59	1
1	60	1
1	61	1
1	62	0
1	63	0
1	64	1
1	65	1
1	66	1
1	67	0
1	68	1
1	69	0
1	70	0
1	71	1
1	72	0
1	73	1
1	74	1
1	75	0
1	76	1
1	77	0
1	78	0
1	79	0
1	80	1
1	81	1
1	82	1
1	83	0
1	84	0
1	85	1
1	86	1
1	87	1
1	88	1
1	89	0
1	90	0
1	91	0
1	92	1
1	93	0
1	94	1
1	95	0
1	96	0
1	97	1
1	98	1
1	99	0
1	100	0
1	101	0
1	102	1
1	103	0
1	104	1
1	105	1
1	106	1
1	107	0
1	108	1
1	109	0
1	110	0
2	3	1
2	4	0
2	5	0
2	6	1
2	7	0
2	8	1
2	9	1
2	10	0
2	11	1
2	12	0
2	13	0
2	14	1
2	15	1
2	16	0
2	17	0
2	18	0
2	19	1
2	20	0
2	21	0
2	22	1
2	23	0
2	24	1
2	25	0
2	26	1
2	27	0
2	28	1
2	29	1
2	30	1
2	31	1
2	32	0
2	33	1
2	34	0
2	35	1
2	36	0
2	37	0
2	38	1
2	39	1
2	40	0
2	41	0
2	42	0
2	43	1
2	44	1
2	45	1
2	46	1
2	47	1
2	48	0
2	49	0
2	50	0
2	51	0
2	52	1
2	53	0
2	54	1
2	55	1
2	56	0
2	57	1
2	58	0
2	59	0
2	60	0
2	61	0
2	62	1
2	63	0
