100	2475
1	3	1.000000
2	3	1.000000
1	5	1.000000
4	5	1.000000
3	6	1.000000
1	7	1.000000
4	7	1.000000
5	7	1.000000
6	7	1.000000
1	8	1.000000
3	8	1.000000
5	8	1.000000
7	8	1.000000
1	9	1.000000
3	9	1.000000
4	9	1.000000
6	9	1.000000
7	9	1.000000
1	10	1.000000
5	10	1.000000
6	10	1.000000
8	10	1.000000
6	11	1.000000
9	11	1.000000
10	11	1.000000
1	12	1.000000
5	12	1.000000
7	12	1.000000
9	12	1.000000
11	12	1.000000
1	13	1.000000
5	13	1.000000
7	13	1.000000
9	13	1.000000
11	13	1.000000
1	14	1.000000
2	14	1.000000
3	14	1.000000
5	14	1.000000
6	14	1.000000
7	14	1.000000
8	14	1.000000
10	14	1.000000
11	14	1.000000
13	14	1.000000
1	15	1.000000
2	15	1.000000
3	15	1.000000
4	15	1.000000
8	15	1.000000
13	15	1.000000
1	16	1.000000
2	16	1.000000
3	16	1.000000
4	16	1.000000
5	16	1.000000
6	16	1.000000
9	16	1.000000
13	16	1.000000
15	16	1.000000
1	17	1.000000
2	17	1.000000
3	17	1.000000
4	17	1.000000
8	17	1.000000
9	17	1.000000
10	17	1.000000
13	17	1.000000
14	17	1.000000
15	17	1.000000
16	17	1.000000
2	18	1.000000
3	18	1.000000
5	18	1.000000
7	18	1.000000
8	18	1.000000
12	18	1.000000
14	18	1.000000
15	18	1.000000
3	19	1.000000
8	19	1.000000
10	19	1.000000
12	19	1.000000
15	19	1.000000
2	20	1.000000
3	20	1.000000
6	20	1.000000
8	20	1.000000
19	20	1.000000
2	21	1.000000
5	21	1.000000
8	21	1.000000
9	21	1.000000
10	21	1.000000
11	21	1.000000
12	21	1.000000
16	21	1.000000
18	21	1.000000
19	21	1.000000
2	22	1.000000
3	22	1.000000
4	22	1.000000
6	22	1.000000
7	22	1.000000
8	22	1.000000
9	22	1.000000
11	22	1.000000
12	22	1.000000
15	22	1.000000
16	22	1.000000
17	22	1.000000
21	22	1.000000
1	23	1.000000
3	23	1.000000
5	23	1.000000
7	23	1.000000
8	23	1.000000
9	23	1.000000
12	23	1.000000
13	23	1.000000
15	23	1.000000
16	23	1.000000
19	23	1.000000
20	23	1.000000
3	24	1.000000
4	24	1.000000
5	24	1.000000
6	24	1.000000
8	24	1.000000
9	24	1.000000
14	24	1.000000
15	24	1.000000
18	24	1.000000
19	24	1.000000
20	24	1.000000
21	24	1.000000
3	25	1.000000
9	25	1.000000
10	25	1.000000
11	25	1.000000
12	25	1.000000
14	25	1.000000
17	25	1.000000
19	25	1.000000
22	25	1.000000
24	25	1.000000
2	26	1.000000
3	26	1.000000
6	26	1.000000
12	26	1.000000
17	26	1.000000
18	26	1.000000
19	26	1.000000
20	26	1.000000
21	26	1.000000
22	26	1.000000
23	26	1.000000
24	26	1.000000
2	27	1.000000
3	27	1.000000
4	27	1.000000
5	27	1.000000
6	27	1.000000
7	27	1.000000
12	27	1.000000
15	27	1.000000
16	27	1.000000
17	27	1.000000
18	27	1.000000
19	27	1.000000
21	27	1.000000
24	27	1.000000
4	28	1.000000
5	28	1.000000
7	28	1.000000
10	28	1.000000
11	28	1.000000
12	28	1.000000
13	28	1.000000
14	28	1.000000
15	28	1.000000
16	28	1.000000
18	28	1.000000
19	28	1.000000
25	28	1.000000
26	28	1.000000
3	29	1.000000
5	29	1.000000
11	29	1.000000
12	29	1.000000
16	29	1.000000
19	29	1.000000
20	29	1.000000
21	29	1.000000
25	29	1.000000
27	29	1.000000
1	30	1.000000
3	30	1.000000
5	30	1.000000
7	30	1.000000
11	30	1.000000
14	30	1.000000
17	30	1.000000
19	30	1.000000
20	30	1.000000
22	30	1.000000
25	30	1.000000
27	30	1.000000
28	30	1.000000
1	31	1.000000
4	31	1.000000
5	31	1.000000
6	31	1.000000
7	31	1.000000
11	31	1.000000
14	31	1.000000
15	31	1.000000
20	31	1.000000
28	31	1.000000
29	31	1.000000
30	31	1.000000
2	32	1.000000
5	32	1.000000
11	32	1.000000
12	32	1.000000
13	32	1.000000
14	32	1.000000
18	32	1.000000
19	32	1.000000
21	32	1.000000
22	32	1.000000
23	32	1.000000
25	32	1.000000
28	32	1.000000
31	32	1.000000
2	33	1.000000
3	33	1.000000
4	33	1.000000
6	33	1.000000
7	33	1.000000
13	33	1.000000
14	33	1.000000
15	33	1.000000
16	33	1.000000
17	33	1.000000
18	33	1.000000
19	33	1.000000
21	33	1.000000
24	33	1.000000
26	33	1.000000
28	33	1.000000
29	33	1.000000
31	33	1.000000
4	34	1.000000
5	34	1.000000
6	34	1.000000
8	34	1.000000
