20	95
1	2	1
1	3	1
2	3	1
1	4	1
2	4	1
3	4	1
3	5	1
2	6	1
4	6	1
5	6	1
1	7	1
3	7	1
5	7	1
6	7	1
2	8	1
3	8	1
4	8	1
5	8	1
6	8	1
7	8	1
1	9	1
3	9	1
7	9	1
8	9	1
5	11	1
9	11	1
10	11	1
3	12	1
4	12	1
6	12	1
7	12	1
1	13	1
3	13	1
4	13	1
6	13	1
7	13	1
8	13	1
11	13	1
12	13	1
1	14	1
2	14	1
3	14	1
11	14	1
13	14	1
1	15	1
6	15	1
9	15	1
11	15	1
13	15	1
14	15	1
1	16	1
2	16	1
4	16	1
6	16	1
7	16	1
8	16	1
10	16	1
15	16	1
1	17	1
7	17	1
9	17	1
11	17	1
12	17	1
13	17	1
14	17	1
16	17	1
2	18	1
3	18	1
5	18	1
7	18	1
8	18	1
9	18	1
10	18	1
11	18	1
12	18	1
1	19	1
2	19	1
3	19	1
5	19	1
7	19	1
8	19	1
9	19	1
14	19	1
16	19	1
17	19	1
4	20	1
5	20	1
6	20	1
7	20	1
10	20	1
11	20	1
12	20	1
16	20	1
18	20	1
19	20	1
