60	885
1	2	1
1	3	1
2	3	1
1	4	1
2	4	1
2	5	1
3	5	1
1	6	1
4	6	1
5	6	1
2	7	1
4	7	1
6	7	1
1	8	1
2	8	1
6	8	1
7	8	1
1	9	1
2	9	1
4	9	1
5	9	1
6	9	1
7	9	1
8	9	1
1	10	1
3	10	1
4	10	1
5	10	1
6	10	1
7	10	1
2	11	1
3	11	1
4	11	1
5	11	1
7	11	1
8	11	1
10	11	1
1	12	1
3	12	1
4	12	1
5	12	1
8	12	1
9	12	1
11	12	1
2	13	1
3	13	1
4	13	1
7	13	1
8	13	1
10	13	1
1	14	1
2	14	1
4	14	1
6	14	1
7	14	1
10	14	1
12	14	1
13	14	1
4	15	1
10	15	1
11	15	1
12	15	1
1	16	1
2	16	1
3	16	1
4	16	1
5	16	1
6	16	1
9	16	1
11	16	1
12	16	1
13	16	1
1	17	1
2	17	1
4	17	1
7	17	1
9	17	1
11	17	1
12	17	1
13	17	1
14	17	1
16	17	1
4	18	1
7	18	1
8	18	1
11	18	1
17	18	1
2	19	1
3	19	1
5	19	1
8	19	1
10	19	1
12	19	1
13	19	1
18	19	1
1	20	1
5	20	1
6	20	1
8	20	1
10	20	1
12	20	1
18	20	1
1	21	1
2	21	1
4	21	1
6	21	1
10	21	1
12	21	1
14	21	1
15	21	1
16	21	1
19	21	1
20	21	1
2	22	1
3	22	1
7	22	1
8	22	1
9	22	1
11	22	1
15	22	1
17	22	1
2	23	1
3	23	1
4	23	1
5	23	1
6	23	1
8	23	1
9	23	1
10	23	1
11	23	1
12	23	1
14	23	1
15	23	1
16	23	1
17	23	1
22	23	1
1	24	1
2	24	1
6	24	1
10	24	1
11	24	1
12	24	1
16	24	1
18	24	1
19	24	1
20	24	1
21	24	1
22	24	1
23	24	1
1	25	1
4	25	1
8	25	1
9	25	1
11	25	1
14	25	1
16	25	1
18	25	1
19	25	1
20	25	1
22	25	1
23	25	1
1	26	1
2	26	1
3	26	1
5	26	1
12	26	1
13	26	1
15	26	1
16	26	1
18	26	1
19	26	1
23	26	1
24	26	1
25	26	1
5	27	1
11	27	1
12	27	1
14	27	1
17	27	1
22	27	1
23	27	1
24	27	1
1	28	1
3	28	1
6	28	1
7	28	1
8	28	1
9	28	1
12	28	1
13	28	1
14	28	1
19	28	1
21	28	1
23	28	1
24	28	1
25	28	1
26	28	1
7	29	1
12	29	1
20	29	1
22	29	1
25	29	1
26	29	1
27	29	1
1	30	1
3	30	1
7	30	1
12	30	1
15	30	1
17	30	1
18	30	1
24	30	1
25	30	1
28	30	1
29	30	1
4	31	1
5	31	1
7	31	1
12	31	1
19	31	1
20	31	1
22	31	1
23	31	1
28	31	1
29	31	1
1	32	1
2	32	1
5	32	1
8	32	1
9	32	1
10	32	1
11	32	1
13	32	1
15	32	1
16	32	1
17	32	1
18	32	1
19	32	1
20	32	1
23	32	1
27	32	1
29	32	1
30	32	1
31	32	1
1	33	1
2	33	1
3	33	1
4	33	1
5	33	1
6	33	1
10	33	1
12	33	1
13	33	1
14	33	1
19	33	1
21	33	1
22	33	1
23	33	1
24	33	1
27	33	1
28	33	1
29	33	1
31	33	1
32	33	1
2	34	1
3	34	1
5	34	1
8	34	1
9	34	1
10	34	1
12	34	1
15	34	1
18	34	1
21	34	1
22	34	1
24	34	1
25	34	1
27	34	1
28	34	1
32	34	1
2	35	1
3	35	1
4	35	1
6	35	1
7	35	1
10	35	1
12	35	1
16	35	1
17	35	1
18	35	1
21	35	1
23	35	1
24	35	1
27	35	1
28	35	1
30	35	1
31	35	1
32	35	1
2	36	1
5	36	1
6	36	1
7	36	1
10	36	1
11	36	1
13	36	1
15	36	1
17	36	1
18	36	1
20	36	1
23	36	1
24	36	1
25	36	1
27	36	1
28	36	1
29	36	1
30	36	1
33	36	1
34	36	1
2	37	1
3	37	1
4	37	1
14	37	1
15	37	1
21	37	1
22	37	1
24	37	1
29	37	1
30	37	1
33	37	1
34	37	1
1	38	1
2	38	1
3	38	1
5	38	1
6	38	1
8	38	1
10	38	1
11	38	1
15	38	1
16	38	1
17	38	1
19	38	1
20	38	1
23	38	1
25	38	1
31	38	1
1	39	1
6	39	1
7	39	1
9	39	1
11	39	1
14	39	1
15	39	1
20	39	1
21	39	1
24	39	1
25	39	1
26	39	1
29	39	1
31	39	1
32	39	1
33	39	1
34	39	1
1	40	1
3	40	1
4	40	1
7	40	1
10	40	1
14	40	1
15	40	1
18	40	1
19	40	1
20	40	1
21	40	1
23	40	1
25	40	1
27	40	1
29	40	1
31	40	1
34	40	1
35	40	1
38	40	1
2	41	1
3	41	1
5	41	1
6	41	1
8	41	1
9	41	1
13	41	1
15	41	1
20	41	1
21	41	1
22	41	1
23	41	1
26	41	1
28	41	1
34	41	1
39	41	1
40	41	1
1	42	1
2	42	1
4	42	1
6	42	1
9	42	1
10	42	1
12	42	1
13	42	1
15	42	1
18	42	1
19	42	1
22	42	1
23	42	1
24	42	1
27	42	1
30	42	1
33	42	1
36	42	1
37	42	1
38	42	1
2	43	1
3	43	1
4	43	1
10	43	1
13	43	1
15	43	1
16	43	1
17	43	1
21	43	1
22	43	1
23	43	1
24	43	1
25	43	1
26	43	1
27	43	1
29	43	1
37	43	1
38	43	1
40	43	1
42	43	1
2	44	1
4	44	1
5	44	1
6	44	1
7	44	1
8	44	1
9	44	1
10	44	1
11	44	1
14	44	1
17	44	1
19	44	1
21	44	1
22	44	1
23	44	1
25	44	1
26	44	1
28	44	1
31	44	1
32	44	1
33	44	1
35	44	1
40	44	1
43	44	1
1	45	1
2	45	1
3	45	1
4	45	1
5	45	1
6	45	1
7	45	1
8	45	1
9	45	1
13	45	1
14	45	1
15	45	1
16	45	1
17	45	1
18	45	1
19	45	1
22	45	1
23	45	1
25	45	1
27	45	1
28	45	1
29	45	1
30	45	1
31	45	1
32	45	1
34	45	1
36	45	1
37	45	1
39	45	1
41	45	1
44	45	1
1	46	1
3	46	1
6	46	1
8	46	1
9	46	1
11	46	1
15	46	1
16	46	1
17	46	1
19	46	1
20	46	1
21	46	1
22	46	1
23	46	1
24	46	1
26	46	1
27	46	1
31	46	1
34	46	1
38	46	1
39	46	1
41	46	1
44	46	1
45	46	1
2	47	1
3	47	1
7	47	1
13	47	1
14	47	1
15	47	1
16	47	1
19	47	1
20	47	1
21	47	1
24	47	1
27	47	1
28	47	1
30	47	1
32	47	1
34	47	1
37	47	1
38	47	1
40	47	1
41	47	1
44	47	1
46	47	1
2	48	1
4	48	1
5	48	1
6	48	1
9	48	1
10	48	1
11	48	1
14	48	1
16	48	1
18	48	1
19	48	1
22	48	1
23	48	1
27	48	1
31	48	1
34	48	1
39	48	1
40	48	1
43	48	1
45	48	1
5	49	1
6	49	1
7	49	1
8	49	1
10	49	1
11	49	1
12	49	1
17	49	1
19	49	1
22	49	1
25	49	1
26	49	1
27	49	1
29	49	1
31	49	1
33	49	1
34	49	1
37	49	1
38	49	1
39	49	1
40	49	1
41	49	1
42	49	1
44	49	1
46	49	1
3	50	1
4	50	1
5	50	1
6	50	1
7	50	1
10	50	1
11	50	1
13	50	1
14	50	1
19	50	1
20	50	1
21	50	1
22	50	1
23	50	1
28	50	1
31	50	1
32	50	1
34	50	1
37	50	1
41	50	1
42	50	1
43	50	1
44	50	1
46	50	1
48	50	1
49	50	1
1	51	1
2	51	1
6	51	1
8	51	1
10	51	1
11	51	1
15	51	1
16	51	1
18	51	1
20	51	1
21	51	1
22	51	1
23	51	1
24	51	1
26	51	1
28	51	1
31	51	1
32	51	1
36	51	1
38	51	1
39	51	1
41	51	1
42	51	1
43	51	1
46	51	1
48	51	1
49	51	1
3	52	1
10	52	1
14	52	1
15	52	1
16	52	1
21	52	1
22	52	1
25	52	1
26	52	1
29	52	1
32	52	1
37	52	1
38	52	1
39	52	1
40	52	1
44	52	1
46	52	1
47	52	1
4	53	1
5	53	1
7	53	1
9	53	1
10	53	1
11	53	1
13	53	1
19	53	1
20	53	1
21	53	1
22	53	1
25	53	1
29	53	1
31	53	1
32	53	1
33	53	1
34	53	1
36	53	1
37	53	1
39	53	1
43	53	1
44	53	1
46	53	1
47	53	1
48	53	1
51	53	1
4	54	1
5	54	1
7	54	1
8	54	1
12	54	1
13	54	1
14	54	1
16	54	1
17	54	1
19	54	1
21	54	1
22	54	1
23	54	1
24	54	1
27	54	1
31	54	1
33	54	1
34	54	1
35	54	1
38	54	1
43	54	1
44	54	1
45	54	1
46	54	1
47	54	1
48	54	1
49	54	1
52	54	1
53	54	1
3	55	1
5	55	1
6	55	1
7	55	1
9	55	1
10	55	1
11	55	1
15	55	1
16	55	1
17	55	1
20	55	1
21	55	1
22	55	1
23	55	1
26	55	1
27	55	1
29	55	1
38	55	1
39	55	1
43	55	1
44	55	1
45	55	1
46	55	1
47	55	1
52	55	1
54	55	1
2	56	1
4	56	1
5	56	1
6	56	1
7	56	1
9	56	1
11	56	1
12	56	1
14	56	1
15	56	1
16	56	1
17	56	1
19	56	1
22	56	1
23	56	1
27	56	1
34	56	1
39	56	1
40	56	1
42	56	1
44	56	1
45	56	1
46	56	1
48	56	1
49	56	1
50	56	1
52	56	1
53	56	1
54	56	1
2	57	1
3	57	1
4	57	1
11	57	1
14	57	1
17	57	1
19	57	1
20	57	1
21	57	1
25	57	1
26	57	1
27	57	1
28	57	1
29	57	1
30	57	1
31	57	1
32	57	1
34	57	1
38	57	1
40	57	1
42	57	1
45	57	1
47	57	1
48	57	1
49	57	1
50	57	1
51	57	1
52	57	1
53	57	1
56	57	1
1	58	1
2	58	1
5	58	1
6	58	1
9	58	1
10	58	1
13	58	1
15	58	1
19	58	1
20	58	1
21	58	1
22	58	1
23	58	1
26	58	1
28	58	1
31	58	1
32	58	1
33	58	1
34	58	1
38	58	1
39	58	1
40	58	1
42	58	1
43	58	1
44	58	1
45	58	1
52	58	1
53	58	1
55	58	1
1	59	1
2	59	1
3	59	1
6	59	1
7	59	1
9	59	1
10	59	1
13	59	1
14	59	1
19	59	1
22	59	1
23	59	1
29	59	1
33	59	1
34	59	1
35	59	1
36	59	1
37	59	1
39	59	1
40	59	1
42	59	1
49	59	1
50	59	1
52	59	1
56	59	1
58	59	1
1	60	1
3	60	1
4	60	1
6	60	1
9	60	1
10	60	1
12	60	1
14	60	1
16	60	1
17	60	1
20	60	1
21	60	1
22	60	1
27	60	1
32	60	1
34	60	1
36	60	1
37	60	1
38	60	1
41	60	1
42	60	1
43	60	1
44	60	1
45	60	1
47	60	1
49	60	1
50	60	1
51	60	1
52	60	1
53	60	1
54	60	1
55	60	1
58	60	1
59	60	1
