50	613
1	2	1
3	4	1
1	5	1
2	5	1
3	5	1
4	5	1
1	6	1
3	6	1
5	6	1
2	7	1
5	7	1
6	7	1
1	8	1
3	8	1
4	8	1
5	8	1
7	8	1
2	9	1
4	9	1
8	9	1
4	10	1
7	10	1
8	10	1
9	10	1
2	11	1
4	11	1
7	11	1
9	11	1
1	12	1
4	12	1
5	12	1
6	12	1
7	12	1
9	12	1
11	12	1
1	13	1
2	13	1
4	13	1
5	13	1
6	13	1
8	13	1
11	13	1
4	14	1
5	14	1
7	14	1
8	14	1
10	14	1
11	14	1
12	14	1
13	14	1
3	15	1
7	15	1
13	15	1
14	15	1
3	16	1
4	16	1
8	16	1
9	16	1
10	16	1
11	16	1
12	16	1
14	16	1
15	16	1
1	17	1
4	17	1
5	17	1
6	17	1
9	17	1
10	17	1
11	17	1
13	17	1
14	17	1
15	17	1
16	17	1
4	18	1
7	18	1
10	18	1
13	18	1
14	18	1
16	18	1
17	18	1
6	19	1
7	19	1
8	19	1
11	19	1
13	19	1
14	19	1
15	19	1
17	19	1
1	20	1
2	20	1
7	20	1
10	20	1
13	20	1
14	20	1
16	20	1
17	20	1
18	20	1
19	20	1
2	21	1
4	21	1
6	21	1
9	21	1
11	21	1
12	21	1
13	21	1
16	21	1
19	21	1
20	21	1
2	22	1
4	22	1
5	22	1
7	22	1
9	22	1
10	22	1
11	22	1
12	22	1
16	22	1
18	22	1
19	22	1
20	22	1
2	23	1
3	23	1
6	23	1
7	23	1
8	23	1
9	23	1
10	23	1
11	23	1
12	23	1
13	23	1
16	23	1
17	23	1
19	23	1
1	24	1
6	24	1
9	24	1
11	24	1
12	24	1
15	24	1
16	24	1
17	24	1
18	24	1
20	24	1
21	24	1
22	24	1
23	24	1
2	25	1
3	25	1
6	25	1
7	25	1
8	25	1
9	25	1
13	25	1
17	25	1
18	25	1
21	25	1
22	25	1
24	25	1
3	26	1
4	26	1
5	26	1
6	26	1
7	26	1
9	26	1
10	26	1
11	26	1
12	26	1
14	26	1
20	26	1
22	26	1
23	26	1
1	27	1
2	27	1
3	27	1
6	27	1
7	27	1
8	27	1
12	27	1
16	27	1
17	27	1
19	27	1
20	27	1
26	27	1
2	28	1
3	28	1
4	28	1
6	28	1
7	28	1
9	28	1
