40	390
1	2	1
2	3	1
1	4	1
2	4	1
1	5	1
4	5	1
2	6	1
3	6	1
4	6	1
1	7	1
2	7	1
1	8	1
3	8	1
4	8	1
6	8	1
7	8	1
4	9	1
6	9	1
7	9	1
1	10	1
2	10	1
5	10	1
7	10	1
8	10	1
9	10	1
1	11	1
6	11	1
8	11	1
9	11	1
10	11	1
3	12	1
4	12	1
5	12	1
9	12	1
11	12	1
1	13	1
2	13	1
5	13	1
6	13	1
9	13	1
3	14	1
4	14	1
6	14	1
8	14	1
12	14	1
1	15	1
5	15	1
6	15	1
11	15	1
12	15	1
13	15	1
14	15	1
3	16	1
4	16	1
5	16	1
8	16	1
10	16	1
11	16	1
12	16	1
15	16	1
1	17	1
3	17	1
5	17	1
6	17	1
10	17	1
13	17	1
14	17	1
1	18	1
2	18	1
4	18	1
7	18	1
8	18	1
9	18	1
10	18	1
11	18	1
13	18	1
15	18	1
16	18	1
17	18	1
1	19	1
3	19	1
5	19	1
8	19	1
10	19	1
12	19	1
13	19	1
14	19	1
16	19	1
17	19	1
1	20	1
6	20	1
7	20	1
9	20	1
14	20	1
15	20	1
17	20	1
1	21	1
4	21	1
5	21	1
6	21	1
8	21	1
9	21	1
11	21	1
12	21	1
13	21	1
14	21	1
16	21	1
17	21	1
19	21	1
1	22	1
3	22	1
4	22	1
8	22	1
9	22	1
10	22	1
12	22	1
13	22	1
18	22	1
19	22	1
20	22	1
21	22	1
1	23	1
4	23	1
9	23	1
12	23	1
16	23	1
17	23	1
18	23	1
21	23	1
1	24	1
2	24	1
3	24	1
4	24	1
5	24	1
6	24	1
7	24	1
8	24	1
9	24	1
10	24	1
11	24	1
12	24	1
15	24	1
21	24	1
1	25	1
2	25	1
4	25	1
6	25	1
8	25	1
9	25	1
12	25	1
14	25	1
15	25	1
16	25	1
17	25	1
18	25	1
19	25	1
20	25	1
22	25	1
24	25	1
1	26	1
3	26	1
5	26	1
6	26	1
7	26	1
8	26	1
9	26	1
13	26	1
14	26	1
18	26	1
22	26	1
23	26	1
25	26	1
2	27	1
8	27	1
10	27	1
11	27	1
12	27	1
16	27	1
19	27	1
20	27	1
22	27	1
24	27	1
1	28	1
2	28	1
8	28	1
12	28	1
13	28	1
14	28	1
16	28	1
19	28	1
21	28	1
22	28	1
23	28	1
4	29	1
7	29	1
11	29	1
15	29	1
18	29	1
19	29	1
21	29	1
24	29	1
25	29	1
26	29	1
27	29	1
3	30	1
4	30	1
5	30	1
6	30	1
10	30	1
15	30	1
16	30	1
18	30	1
19	30	1
21	30	1
26	30	1
28	30	1
29	30	1
2	31	1
3	31	1
4	31	1
6	31	1
7	31	1
8	31	1
12	31	1
15	31	1
20	31	1
21	31	1
23	31	1
24	31	1
26	31	1
30	31	1
2	32	1
3	32	1
10	32	1
11	32	1
18	32	1
23	32	1
25	32	1
26	32	1
27	32	1
28	32	1
31	32	1
1	33	1
3	33	1
5	33	1
7	33	1
10	33	1
11	33	1
14	33	1
17	33	1
21	33	1
22	33	1
23	33	1
25	33	1
29	33	1
32	33	1
1	34	1
5	34	1
7	34	1
9	34	1
11	34	1
13	34	1
14	34	1
15	34	1
17	34	1
19	34	1
22	34	1
24	34	1
27	34	1
1	35	1
2	35	1
5	35	1
6	35	1
8	35	1
9	35	1
10	35	1
11	35	1
12	35	1
16	35	1
18	35	1
20	35	1
22	35	1
23	35	1
24	35	1
26	35	1
31	35	1
32	35	1
34	35	1
1	36	1
3	36	1
5	36	1
9	36	1
12	36	1
13	36	1
14	36	1
16	36	1
17	36	1
18	36	1
21	36	1
24	36	1
25	36	1
26	36	1
27	36	1
31	36	1
32	36	1
1	37	1
4	37	1
5	37	1
6	37	1
11	37	1
13	37	1
14	37	1
17	37	1
18	37	1
19	37	1
22	37	1
23	37	1
24	37	1
25	37	1
26	37	1
30	37	1
32	37	1
33	37	1
34	37	1
36	37	1
3	38	1
4	38	1
5	38	1
6	38	1
8	38	1
9	38	1
11	38	1
14	38	1
17	38	1
19	38	1
21	38	1
23	38	1
24	38	1
25	38	1
26	38	1
27	38	1
28	38	1
29	38	1
30	38	1
31	38	1
32	38	1
35	38	1
37	38	1
2	39	1
3	39	1
4	39	1
7	39	1
8	39	1
10	39	1
11	39	1
12	39	1
13	39	1
14	39	1
16	39	1
18	39	1
23	39	1
24	39	1
26	39	1
28	39	1
29	39	1
30	39	1
31	39	1
33	39	1
37	39	1
38	39	1
1	40	1
3	40	1
4	40	1
10	40	1
11	40	1
12	40	1
15	40	1
17	40	1
19	40	1
20	40	1
22	40	1
24	40	1
25	40	1
27	40	1
28	40	1
29	40	1
34	40	1
37	40	1
38	40	1
39	40	1
