40	390
1	2	1
1	3	1
2	3	1
2	4	1
3	4	1
2	5	1
3	5	1
4	5	1
2	6	1
3	6	1
4	6	1
5	6	1
2	7	1
4	7	1
5	7	1
6	7	1
2	8	1
3	8	1
4	8	1
6	8	1
1	9	1
4	9	1
6	9	1
7	9	1
1	10	1
2	10	1
5	10	1
8	10	1
1	11	1
3	11	1
5	11	1
6	11	1
8	11	1
2	12	1
4	12	1
9	12	1
10	12	1
11	12	1
2	13	1
3	13	1
4	13	1
9	13	1
10	13	1
11	13	1
2	14	1
6	14	1
7	14	1
9	14	1
12	14	1
1	15	1
2	15	1
3	15	1
7	15	1
8	15	1
9	15	1
10	15	1
5	16	1
8	16	1
9	16	1
12	16	1
13	16	1
15	16	1
1	17	1
5	17	1
6	17	1
7	17	1
9	17	1
10	17	1
11	17	1
12	17	1
13	17	1
14	17	1
15	17	1
16	17	1
1	18	1
4	18	1
6	18	1
7	18	1
8	18	1
11	18	1
14	18	1
17	18	1
6	19	1
7	19	1
8	19	1
11	19	1
15	19	1
16	19	1
2	20	1
4	20	1
5	20	1
7	20	1
8	20	1
9	20	1
10	20	1
11	20	1
12	20	1
14	20	1
15	20	1
16	20	1
1	21	1
5	21	1
7	21	1
11	21	1
12	21	1
18	21	1
1	22	1
2	22	1
5	22	1
8	22	1
10	22	1
12	22	1
14	22	1
15	22	1
21	22	1
1	23	1
2	23	1
4	23	1
5	23	1
6	23	1
9	23	1
11	23	1
12	23	1
14	23	1
15	23	1
16	23	1
17	23	1
18	23	1
19	23	1
20	23	1
22	23	1
1	24	1
5	24	1
7	24	1
13	24	1
14	24	1
16	24	1
18	24	1
19	24	1
21	24	1
22	24	1
4	25	1
9	25	1
11	25	1
14	25	1
15	25	1
16	25	1
21	25	1
23	25	1
1	26	1
3	26	1
4	26	1
5	26	1
6	26	1
9	26	1
11	26	1
13	26	1
14	26	1
15	26	1
17	26	1
21	26	1
24	26	1
25	26	1
1	27	1
2	27	1
5	27	1
7	27	1
10	27	1
11	27	1
12	27	1
19	27	1
20	27	1
22	27	1
23	27	1
26	27	1
1	28	1
4	28	1
7	28	1
8	28	1
9	28	1
12	28	1
14	28	1
15	28	1
16	28	1
19	28	1
21	28	1
22	28	1
23	28	1
25	28	1
26	28	1
2	29	1
4	29	1
5	29	1
6	29	1
8	29	1
13	29	1
16	29	1
17	29	1
21	29	1
23	29	1
25	29	1
26	29	1
27	29	1
2	30	1
3	30	1
7	30	1
9	30	1
15	30	1
16	30	1
19	30	1
20	30	1
24	30	1
26	30	1
27	30	1
1	31	1
3	31	1
5	31	1
7	31	1
8	31	1
9	31	1
11	31	1
12	31	1
14	31	1
17	31	1
19	31	1
21	31	1
23	31	1
26	31	1
30	31	1
2	32	1
3	32	1
4	32	1
7	32	1
10	32	1
11	32	1
14	32	1
15	32	1
17	32	1
20	32	1
24	32	1
27	32	1
29	32	1
31	32	1
1	33	1
7	33	1
8	33	1
9	33	1
10	33	1
14	33	1
19	33	1
20	33	1
21	33	1
23	33	1
25	33	1
27	33	1
28	33	1
29	33	1
30	33	1
32	33	1
2	34	1
3	34	1
4	34	1
5	34	1
7	34	1
8	34	1
10	34	1
11	34	1
20	34	1
21	34	1
22	34	1
27	34	1
3	35	1
4	35	1
5	35	1
6	35	1
7	35	1
8	35	1
9	35	1
10	35	1
13	35	1
14	35	1
15	35	1
16	35	1
18	35	1
19	35	1
22	35	1
23	35	1
25	35	1
26	35	1
28	35	1
29	35	1
30	35	1
31	35	1
34	35	1
1	36	1
3	36	1
9	36	1
13	36	1
16	36	1
21	36	1
22	36	1
24	36	1
28	36	1
30	36	1
31	36	1
35	36	1
1	37	1
3	37	1
6	37	1
7	37	1
8	37	1
14	37	1
16	37	1
17	37	1
18	37	1
19	37	1
21	37	1
22	37	1
24	37	1
25	37	1
26	37	1
27	37	1
28	37	1
29	37	1
30	37	1
31	37	1
32	37	1
33	37	1
36	37	1
2	38	1
4	38	1
6	38	1
8	38	1
11	38	1
13	38	1
15	38	1
17	38	1
21	38	1
22	38	1
24	38	1
26	38	1
27	38	1
33	38	1
36	38	1
37	38	1
3	39	1
5	39	1
8	39	1
11	39	1
12	39	1
15	39	1
17	39	1
19	39	1
21	39	1
23	39	1
24	39	1
26	39	1
27	39	1
28	39	1
29	39	1
32	39	1
33	39	1
34	39	1
35	39	1
38	39	1
1	40	1
5	40	1
7	40	1
8	40	1
9	40	1
10	40	1
11	40	1
12	40	1
13	40	1
16	40	1
17	40	1
18	40	1
20	40	1
22	40	1
24	40	1
25	40	1
30	40	1
31	40	1
32	40	1
33	40	1
34	40	1
35	40	1
36	40	1
37	40	1
38	40	1
