100	2475
1	2	1.000000
2	3	1.000000
1	4	1.000000
2	4	1.000000
1	5	1.000000
4	5	1.000000
1	6	1.000000
2	6	1.000000
5	6	1.000000
1	7	1.000000
2	7	1.000000
5	7	1.000000
6	7	1.000000
1	8	1.000000
2	8	1.000000
3	8	1.000000
5	8	1.000000
7	8	1.000000
3	9	1.000000
4	9	1.000000
7	9	1.000000
1	10	1.000000
3	10	1.000000
5	10	1.000000
3	11	1.000000
5	11	1.000000
8	11	1.000000
9	11	1.000000
1	12	1.000000
2	12	1.000000
5	12	1.000000
9	12	1.000000
11	12	1.000000
1	13	1.000000
3	13	1.000000
5	13	1.000000
7	13	1.000000
9	13	1.000000
10	13	1.000000
11	13	1.000000
2	14	1.000000
3	14	1.000000
6	14	1.000000
7	14	1.000000
8	14	1.000000
9	14	1.000000
10	14	1.000000
11	14	1.000000
12	14	1.000000
13	14	1.000000
4	15	1.000000
5	15	1.000000
10	15	1.000000
12	15	1.000000
13	15	1.000000
14	15	1.000000
1	16	1.000000
2	16	1.000000
3	16	1.000000
4	16	1.000000
5	16	1.000000
7	16	1.000000
9	16	1.000000
10	16	1.000000
11	16	1.000000
15	16	1.000000
1	17	1.000000
6	17	1.000000
8	17	1.000000
9	17	1.000000
11	17	1.000000
12	17	1.000000
15	17	1.000000
2	18	1.000000
4	18	1.000000
6	18	1.000000
8	18	1.000000
9	18	1.000000
14	18	1.000000
15	18	1.000000
1	19	1.000000
5	19	1.000000
7	19	1.000000
8	19	1.000000
10	19	1.000000
12	19	1.000000
13	19	1.000000
15	19	1.000000
16	19	1.000000
18	19	1.000000
1	20	1.000000
2	20	1.000000
4	20	1.000000
7	20	1.000000
10	20	1.000000
12	20	1.000000
13	20	1.000000
15	20	1.000000
18	20	1.000000
19	20	1.000000
1	21	1.000000
3	21	1.000000
4	21	1.000000
6	21	1.000000
8	21	1.000000
9	21	1.000000
10	21	1.000000
11	21	1.000000
13	21	1.000000
16	21	1.000000
18	21	1.000000
1	22	1.000000
2	22	1.000000
3	22	1.000000
5	22	1.000000
6	22	1.000000
8	22	1.000000
9	22	1.000000
10	22	1.000000
11	22	1.000000
13	22	1.000000
17	22	1.000000
18	22	1.000000
19	22	1.000000
20	22	1.000000
21	22	1.000000
4	23	1.000000
5	23	1.000000
6	23	1.000000
7	23	1.000000
8	23	1.000000
9	23	1.000000
10	23	1.000000
12	23	1.000000
15	23	1.000000
17	23	1.000000
18	23	1.000000
19	23	1.000000
21	23	1.000000
1	24	1.000000
3	24	1.000000
4	24	1.000000
8	24	1.000000
14	24	1.000000
16	24	1.000000
17	24	1.000000
19	24	1.000000
20	24	1.000000
21	24	1.000000
22	24	1.000000
23	24	1.000000
1	25	1.000000
2	25	1.000000
5	25	1.000000
6	25	1.000000
9	25	1.000000
10	25	1.000000
11	25	1.000000
15	25	1.000000
18	25	1.000000
19	25	1.000000
20	25	1.000000
21	25	1.000000
22	25	1.000000
1	26	1.000000
4	26	1.000000
5	26	1.000000
6	26	1.000000
7	26	1.000000
12	26	1.000000
13	26	1.000000
16	26	1.000000
17	26	1.000000
20	26	1.000000
21	26	1.000000
22	26	1.000000
23	26	1.000000
24	26	1.000000
25	26	1.000000
1	27	1.000000
2	27	1.000000
4	27	1.000000
5	27	1.000000
10	27	1.000000
13	27	1.000000
14	27	1.000000
16	27	1.000000
20	27	1.000000
21	27	1.000000
22	27	1.000000
23	27	1.000000
24	27	1.000000
26	27	1.000000
5	28	1.000000
6	28	1.000000
8	28	1.000000
9	28	1.000000
12	28	1.000000
14	28	1.000000
16	28	1.000000
17	28	1.000000
19	28	1.000000
20	28	1.000000
21	28	1.000000
23	28	1.000000
24	28	1.000000
25	28	1.000000
1	29	1.000000
3	29	1.000000
5	29	1.000000
7	29	1.000000
9	29	1.000000
10	29	1.000000
11	29	1.000000
16	29	1.000000
22	29	1.000000
27	29	1.000000
8	30	1.000000
11	30	1.000000
13	30	1.000000
15	30	1.000000
16	30	1.000000
17	30	1.000000
20	30	1.000000
21	30	1.000000
22	30	1.000000
24	30	1.000000
1	31	1.000000
3	31	1.000000
4	31	1.000000
6	31	1.000000
7	31	1.000000
8	31	1.000000
12	31	1.000000
13	31	1.000000
14	31	1.000000
16	31	1.000000
18	31	1.000000
20	31	1.000000
22	31	1.000000
23	31	1.000000
25	31	1.000000
27	31	1.000000
29	31	1.000000
30	31	1.000000
6	32	1.000000
7	32	1.000000
8	32	1.000000
9	32	1.000000
12	32	1.000000
13	32	1.000000
15	32	1.000000
16	32	1.000000
18	32	1.000000
19	32	1.000000
20	32	1.000000
22	32	1.000000
24	32	1.000000
25	32	1.000000
27	32	1.000000
31	32	1.000000
3	33	1.000000
4	33	1.000000
6	33	1.000000
7	33	1.000000
9	33	1.000000
11	33	1.000000
13	33	1.000000
14	33	1.000000
15	33	1.000000
18	33	1.000000
19	33	1.000000
21	33	1.000000
24	33	1.000000
26	33	1.000000
28	33	1.000000
31	33	1.000000
32	33	1.000000
2	34	1.000000
4	34	1.000000
5	34	1.000000
6	34	1.000000
8	34	1.000000
9	34	1.000000
12	34	1.000000
15	34	1.000000
18	34	1.000000
19	34	1.000000
22	34	1.000000
23	34	1.000000
28	34	1.000000
31	34	1.000000
