80	1580
1	3	1
2	3	1
2	5	1
4	5	1
1	6	1
4	6	1
5	6	1
4	7	1
1	8	1
2	8	1
3	8	1
7	8	1
2	9	1
5	9	1
6	9	1
1	10	1
3	10	1
5	10	1
7	10	1
9	10	1
1	11	1
2	11	1
3	11	1
9	11	1
10	11	1
4	12	1
5	12	1
7	12	1
8	12	1
11	12	1
1	13	1
2	13	1
4	13	1
7	13	1
11	13	1
12	13	1
3	14	1
4	14	1
9	14	1
1	15	1
2	15	1
3	15	1
4	15	1
5	15	1
6	15	1
10	15	1
2	16	1
4	16	1
5	16	1
10	16	1
12	16	1
13	16	1
14	16	1
15	16	1
1	17	1
2	17	1
3	17	1
6	17	1
8	17	1
9	17	1
13	17	1
14	17	1
16	17	1
1	18	1
2	18	1
4	18	1
5	18	1
6	18	1
8	18	1
11	18	1
14	18	1
16	18	1
17	18	1
2	19	1
3	19	1
4	19	1
6	19	1
7	19	1
10	19	1
13	19	1
16	19	1
17	19	1
2	20	1
4	20	1
7	20	1
11	20	1
13	20	1
14	20	1
15	20	1
16	20	1
17	20	1
18	20	1
1	21	1
3	21	1
4	21	1
6	21	1
7	21	1
8	21	1
9	21	1
13	21	1
14	21	1
15	21	1
18	21	1
20	21	1
1	22	1
4	22	1
5	22	1
7	22	1
8	22	1
11	22	1
12	22	1
14	22	1
15	22	1
16	22	1
17	22	1
18	22	1
20	22	1
3	23	1
5	23	1
9	23	1
11	23	1
14	23	1
15	23	1
16	23	1
21	23	1
22	23	1
1	24	1
2	24	1
3	24	1
6	24	1
7	24	1
8	24	1
11	24	1
14	24	1
15	24	1
16	24	1
17	24	1
22	24	1
23	24	1
1	25	1
2	25	1
8	25	1
9	25	1
11	25	1
14	25	1
16	25	1
17	25	1
18	25	1
21	25	1
2	26	1
9	26	1
12	26	1
13	26	1
14	26	1
15	26	1
18	26	1
19	26	1
20	26	1
21	26	1
22	26	1
23	26	1
24	26	1
25	26	1
2	27	1
3	27	1
4	27	1
5	27	1
7	27	1
10	27	1
12	27	1
13	27	1
15	27	1
17	27	1
20	27	1
22	27	1
24	27	1
25	27	1
26	27	1
1	28	1
4	28	1
9	28	1
15	28	1
16	28	1
24	28	1
25	28	1
26	28	1
27	28	1
1	29	1
2	29	1
6	29	1
7	29	1
8	29	1
10	29	1
13	29	1
15	29	1
17	29	1
18	29	1
20	29	1
21	29	1
22	29	1
23	29	1
24	29	1
25	29	1
26	29	1
1	30	1
3	30	1
5	30	1
11	30	1
12	30	1
15	30	1
20	30	1
21	30	1
23	30	1
27	30	1
29	30	1
3	31	1
4	31	1
5	31	1
8	31	1
9	31	1
12	31	1
14	31	1
15	31	1
17	31	1
18	31	1
20	31	1
21	31	1
26	31	1
30	31	1
3	32	1
4	32	1
6	32	1
7	32	1
9	32	1
11	32	1
12	32	1
14	32	1
16	32	1
18	32	1
22	32	1
23	32	1
24	32	1
1	33	1
5	33	1
7	33	1
14	33	1
15	33	1
21	33	1
23	33	1
24	33	1
26	33	1
29	33	1
31	33	1
32	33	1
1	34	1
3	34	1
5	34	1
6	34	1
8	34	1
10	34	1
12	34	1
14	34	1
15	34	1
16	34	1
19	34	1
20	34	1
24	34	1
25	34	1
26	34	1
30	34	1
33	34	1
1	35	1
2	35	1
3	35	1
4	35	1
8	35	1
12	35	1
13	35	1
14	35	1
15	35	1
17	35	1
20	35	1
23	35	1
25	35	1
31	35	1
33	35	1
2	36	1
3	36	1
7	36	1
11	36	1
12	36	1
15	36	1
17	36	1
20	36	1
21	36	1
25	36	1
30	36	1
1	37	1
3	37	1
6	37	1
7	37	1
10	37	1
11	37	1
12	37	1
15	37	1
16	37	1
17	37	1
18	37	1
19	37	1
21	37	1
22	37	1
23	37	1
25	37	1
27	37	1
28	37	1
33	37	1
35	37	1
36	37	1
1	38	1
2	38	1
3	38	1
4	38	1
5	38	1
7	38	1
8	38	1
9	38	1
10	38	1
12	38	1
13	38	1
15	38	1
16	38	1
18	38	1
19	38	1
22	38	1
24	38	1
25	38	1
26	38	1
27	38	1
30	38	1
32	38	1
34	38	1
36	38	1
37	38	1
2	39	1
6	39	1
7	39	1
8	39	1
10	39	1
11	39	1
14	39	1
15	39	1
16	39	1
18	39	1
20	39	1
21	39	1
22	39	1
25	39	1
26	39	1
28	39	1
30	39	1
33	39	1
34	39	1
37	39	1
1	40	1
2	40	1
3	40	1
6	40	1
7	40	1
8	40	1
10	40	1
16	40	1
18	40	1
20	40	1
21	40	1
27	40	1
30	40	1
33	40	1
34	40	1
38	40	1
39	40	1
1	41	1
2	41	1
3	41	1
4	41	1
5	41	1
6	41	1
8	41	1
9	41	1
10	41	1
14	41	1
15	41	1
16	41	1
17	41	1
18	41	1
22	41	1
23	41	1
24	41	1
27	41	1
30	41	1
31	41	1
32	41	1
33	41	1
38	41	1
40	41	1
2	42	1
4	42	1
6	42	1
7	42	1
9	42	1
10	42	1
13	42	1
14	42	1
17	42	1
18	42	1
20	42	1
21	42	1
22	42	1
24	42	1
27	42	1
28	42	1
29	42	1
30	42	1
31	42	1
36	42	1
37	42	1
2	43	1
3	43	1
5	43	1
7	43	1
8	43	1
12	43	1
13	43	1
14	43	1
15	43	1
16	43	1
22	43	1
24	43	1
25	43	1
26	43	1
29	43	1
30	43	1
33	43	1
34	43	1
35	43	1
36	43	1
37	43	1
38	43	1
40	43	1
41	43	1
1	44	1
2	44	1
3	44	1
4	44	1
5	44	1
7	44	1
10	44	1
11	44	1
12	44	1
13	44	1
15	44	1
17	44	1
18	44	1
20	44	1
23	44	1
24	44	1
25	44	1
28	44	1
29	44	1
32	44	1
33	44	1
34	44	1
38	44	1
39	44	1
43	44	1
2	45	1
4	45	1
5	45	1
7	45	1
10	45	1
11	45	1
13	45	1
15	45	1
17	45	1
19	45	1
20	45	1
21	45	1
24	45	1
25	45	1
26	45	1
28	45	1
32	45	1
34	45	1
35	45	1
39	45	1
41	45	1
44	45	1
2	46	1
3	46	1
4	46	1
5	46	1
7	46	1
8	46	1
9	46	1
10	46	1
13	46	1
16	46	1
20	46	1
21	46	1
23	46	1
24	46	1
25	46	1
26	46	1
27	46	1
30	46	1
33	46	1
37	46	1
38	46	1
39	46	1
40	46	1
4	47	1
6	47	1
7	47	1
9	47	1
10	47	1
11	47	1
12	47	1
13	47	1
14	47	1
15	47	1
18	47	1
20	47	1
21	47	1
23	47	1
26	47	1
27	47	1
29	47	1
31	47	1
33	47	1
35	47	1
36	47	1
38	47	1
40	47	1
42	47	1
45	47	1
1	48	1
4	48	1
7	48	1
9	48	1
10	48	1
11	48	1
15	48	1
20	48	1
21	48	1
26	48	1
30	48	1
33	48	1
35	48	1
36	48	1
37	48	1
38	48	1
41	48	1
43	48	1
44	48	1
45	48	1
46	48	1
1	49	1
2	49	1
3	49	1
5	49	1
6	49	1
10	49	1
12	49	1
19	49	1
20	49	1
21	49	1
23	49	1
24	49	1
25	49	1
26	49	1
29	49	1
32	49	1
33	49	1
34	49	1
36	49	1
37	49	1
41	49	1
46	49	1
47	49	1
3	50	1
4	50	1
7	50	1
8	50	1
9	50	1
12	50	1
13	50	1
14	50	1
15	50	1
17	50	1
18	50	1
19	50	1
20	50	1
22	50	1
24	50	1
29	50	1
30	50	1
