100	2475
1	2	1.000000
2	3	1.000000
1	4	1.000000
2	4	1.000000
3	4	1.000000
1	5	1.000000
3	5	1.000000
4	5	1.000000
1	6	1.000000
3	6	1.000000
4	6	1.000000
5	6	1.000000
1	7	1.000000
1	8	1.000000
4	8	1.000000
5	8	1.000000
2	9	1.000000
7	9	1.000000
8	9	1.000000
2	10	1.000000
5	10	1.000000
7	10	1.000000
3	11	1.000000
9	11	1.000000
1	12	1.000000
2	12	1.000000
5	12	1.000000
6	12	1.000000
7	12	1.000000
8	12	1.000000
10	12	1.000000
11	12	1.000000
1	13	1.000000
3	13	1.000000
5	13	1.000000
6	13	1.000000
7	13	1.000000
9	13	1.000000
11	13	1.000000
12	13	1.000000
4	14	1.000000
6	14	1.000000
7	14	1.000000
8	14	1.000000
12	14	1.000000
13	14	1.000000
4	15	1.000000
5	15	1.000000
8	15	1.000000
9	15	1.000000
12	15	1.000000
3	16	1.000000
4	16	1.000000
5	16	1.000000
6	16	1.000000
8	16	1.000000
9	16	1.000000
10	16	1.000000
11	16	1.000000
12	16	1.000000
13	16	1.000000
15	16	1.000000
1	17	1.000000
3	17	1.000000
4	17	1.000000
5	17	1.000000
6	17	1.000000
8	17	1.000000
11	17	1.000000
16	17	1.000000
1	18	1.000000
2	18	1.000000
4	18	1.000000
7	18	1.000000
10	18	1.000000
11	18	1.000000
14	18	1.000000
16	18	1.000000
17	18	1.000000
1	19	1.000000
2	19	1.000000
3	19	1.000000
4	19	1.000000
7	19	1.000000
12	19	1.000000
16	19	1.000000
17	19	1.000000
18	19	1.000000
2	20	1.000000
3	20	1.000000
5	20	1.000000
6	20	1.000000
8	20	1.000000
9	20	1.000000
10	20	1.000000
12	20	1.000000
13	20	1.000000
15	20	1.000000
16	20	1.000000
18	20	1.000000
1	21	1.000000
2	21	1.000000
3	21	1.000000
8	21	1.000000
9	21	1.000000
10	21	1.000000
11	21	1.000000
14	21	1.000000
15	21	1.000000
2	22	1.000000
4	22	1.000000
7	22	1.000000
10	22	1.000000
11	22	1.000000
13	22	1.000000
15	22	1.000000
16	22	1.000000
17	22	1.000000
18	22	1.000000
20	22	1.000000
1	23	1.000000
2	23	1.000000
5	23	1.000000
6	23	1.000000
9	23	1.000000
10	23	1.000000
12	23	1.000000
14	23	1.000000
16	23	1.000000
17	23	1.000000
20	23	1.000000
21	23	1.000000
22	23	1.000000
2	24	1.000000
3	24	1.000000
5	24	1.000000
6	24	1.000000
9	24	1.000000
12	24	1.000000
13	24	1.000000
14	24	1.000000
15	24	1.000000
17	24	1.000000
18	24	1.000000
19	24	1.000000
22	24	1.000000
1	25	1.000000
2	25	1.000000
4	25	1.000000
6	25	1.000000
9	25	1.000000
10	25	1.000000
11	25	1.000000
13	25	1.000000
14	25	1.000000
15	25	1.000000
17	25	1.000000
19	25	1.000000
21	25	1.000000
22	25	1.000000
24	25	1.000000
2	26	1.000000
3	26	1.000000
4	26	1.000000
5	26	1.000000
8	26	1.000000
9	26	1.000000
11	26	1.000000
15	26	1.000000
16	26	1.000000
18	26	1.000000
20	26	1.000000
1	27	1.000000
4	27	1.000000
6	27	1.000000
7	27	1.000000
8	27	1.000000
11	27	1.000000
13	27	1.000000
14	27	1.000000
15	27	1.000000
17	27	1.000000
20	27	1.000000
24	27	1.000000
26	27	1.000000
1	28	1.000000
4	28	1.000000
7	28	1.000000
8	28	1.000000
9	28	1.000000
10	28	1.000000
14	28	1.000000
15	28	1.000000
16	28	1.000000
17	28	1.000000
18	28	1.000000
19	28	1.000000
23	28	1.000000
24	28	1.000000
27	28	1.000000
1	29	1.000000
2	29	1.000000
5	29	1.000000
7	29	1.000000
8	29	1.000000
12	29	1.000000
14	29	1.000000
15	29	1.000000
16	29	1.000000
17	29	1.000000
23	29	1.000000
28	29	1.000000
1	30	1.000000
2	30	1.000000
3	30	1.000000
5	30	1.000000
7	30	1.000000
8	30	1.000000
9	30	1.000000
10	30	1.000000
12	30	1.000000
13	30	1.000000
15	30	1.000000
17	30	1.000000
20	30	1.000000
21	30	1.000000
23	30	1.000000
25	30	1.000000
26	30	1.000000
27	30	1.000000
1	31	1.000000
3	31	1.000000
4	31	1.000000
5	31	1.000000
8	31	1.000000
15	31	1.000000
17	31	1.000000
19	31	1.000000
20	31	1.000000
21	31	1.000000
22	31	1.000000
25	31	1.000000
27	31	1.000000
3	32	1.000000
7	32	1.000000
9	32	1.000000
10	32	1.000000
12	32	1.000000
14	32	1.000000
17	32	1.000000
18	32	1.000000
19	32	1.000000
21	32	1.000000
24	32	1.000000
26	32	1.000000
27	32	1.000000
29	32	1.000000
2	33	1.000000
3	33	1.000000
5	33	1.000000
6	33	1.000000
9	33	1.000000
11	33	1.000000
12	33	1.000000
13	33	1.000000
14	33	1.000000
16	33	1.000000
20	33	1.000000
25	33	1.000000
30	33	1.000000
31	33	1.000000
32	33	1.000000
4	34	1.000000
7	34	1.000000
9	34	1.000000
11	34	1.000000
12	34	1.000000
16	34	1.000000
18	34	1.000000
21	34	1.000000
22	34	1.000000
24	34	1.000000
26	34	1.000000
27	34	1.000000
28	34	1.000000
30	34	1.000000
31	34	1.000000
32	34	1.000000
33	34	1.000000
4	35	1.000000
5	35	1.000000
6	35	1.000000
