130	8385	0
1	2	1
1	3	1
1	4	1
1	5	0
1	6	0
1	7	1
1	8	1
1	9	0
1	10	0
1	11	1
1	12	0
1	13	1
1	14	1
1	15	0
1	16	1
1	17	0
1	18	1
1	19	0
1	20	1
1	21	0
1	22	0
1	23	1
1	24	0
1	25	0
1	26	0
1	27	0
1	28	1
1	29	1
1	30	0
1	31	0
1	32	1
1	33	0
1	34	1
1	35	1
1	36	0
1	37	0
1	38	1
1	39	0
1	40	0
1	41	1
1	42	0
1	43	1
1	44	1
1	45	1
1	46	0
1	47	1
1	48	0
1	49	0
1	50	0
1	51	1
1	52	0
1	53	0
1	54	0
1	55	0
1	56	0
1	57	0
1	58	1
1	59	0
1	60	1
1	61	0
1	62	1
1	63	1
1	64	0
1	65	1
1	66	0
1	67	0
1	68	1
1	69	0
1	70	0
1	71	0
1	72	0
1	73	1
1	74	0
1	75	0
1	76	0
1	77	1
1	78	1
1	79	0
1	80	0
1	81	1
1	82	1
1	83	0
1	84	1
1	85	1
1	86	0
1	87	1
1	88	0
1	89	1
1	90	1
1	91	0
1	92	0
1	93	1
1	94	0
1	95	1
1	96	0
1	97	0
1	98	1
1	99	1
1	100	0
1	101	1
1	102	1
1	103	0
1	104	0
1	105	0
1	106	1
1	107	0
1	108	1
1	109	0
1	110	1
1	111	1
1	112	1
1	113	1
1	114	0
1	115	0
1	116	1
1	117	0
1	118	0
1	119	0
1	120	0
1	121	0
1	122	1
1	123	1
1	124	0
1	125	1
1	126	1
1	127	0
1	128	1
1	129	0
1	130	0
2	3	1
2	4	0
2	5	1
2	6	0
2	7	1
2	8	0
2	9	0
2	10	1
2	11	0
2	12	0
2	13	1
2	14	1
2	15	1
2	16	1
2	17	1
2	18	1
2	19	1
2	20	0
2	21	0
2	22	1
2	23	1
2	24	1
2	25	1
2	26	1
2	27	0
2	28	0
2	29	0
2	30	1
2	31	0
2	32	1
2	33	0
2	34	1
2	35	1
2	36	0
2	37	0
2	38	0
2	39	1
2	40	0
2	41	0
2	42	1
2	43	1
