70	1208
1	2	1
1	3	1
3	4	1
2	5	1
3	5	1
1	6	1
3	6	1
5	6	1
1	7	1
3	8	1
6	8	1
2	9	1
5	9	1
8	9	1
5	10	1
7	10	1
9	10	1
3	11	1
4	11	1
6	11	1
7	11	1
10	11	1
1	12	1
7	12	1
10	12	1
1	13	1
2	13	1
3	13	1
5	13	1
7	13	1
9	13	1
12	13	1
1	14	1
2	14	1
3	14	1
4	14	1
5	14	1
6	14	1
9	14	1
10	14	1
13	14	1
1	15	1
4	15	1
6	15	1
7	15	1
11	15	1
12	15	1
13	15	1
14	15	1
2	16	1
5	16	1
7	16	1
10	16	1
12	16	1
15	16	1
3	17	1
4	17	1
5	17	1
8	17	1
9	17	1
10	17	1
12	17	1
14	17	1
15	17	1
3	18	1
4	18	1
6	18	1
11	18	1
12	18	1
16	18	1
17	18	1
1	19	1
2	19	1
5	19	1
6	19	1
8	19	1
9	19	1
11	19	1
15	19	1
17	19	1
5	20	1
6	20	1
9	20	1
13	20	1
14	20	1
16	20	1
18	20	1
19	20	1
3	21	1
5	21	1
9	21	1
11	21	1
12	21	1
16	21	1
19	21	1
5	22	1
8	22	1
10	22	1
11	22	1
12	22	1
13	22	1
14	22	1
16	22	1
20	22	1
21	22	1
2	23	1
3	23	1
4	23	1
5	23	1
7	23	1
10	23	1
12	23	1
16	23	1
22	23	1
2	24	1
3	24	1
5	24	1
6	24	1
10	24	1
11	24	1
13	24	1
14	24	1
19	24	1
21	24	1
1	25	1
2	25	1
3	25	1
9	25	1
10	25	1
11	25	1
12	25	1
14	25	1
15	25	1
17	25	1
18	25	1
20	25	1
21	25	1
22	25	1
1	26	1
3	26	1
4	26	1
5	26	1
8	26	1
10	26	1
11	26	1
13	26	1
14	26	1
15	26	1
17	26	1
19	26	1
24	26	1
1	27	1
2	27	1
3	27	1
4	27	1
6	27	1
12	27	1
13	27	1
14	27	1
17	27	1
19	27	1
21	27	1
24	27	1
26	27	1
1	28	1
2	28	1
3	28	1
11	28	1
12	28	1
15	28	1
16	28	1
18	28	1
19	28	1
22	28	1
23	28	1
24	28	1
2	29	1
3	29	1
8	29	1
9	29	1
10	29	1
12	29	1
13	29	1
14	29	1
15	29	1
16	29	1
17	29	1
18	29	1
19	29	1
20	29	1
21	29	1
23	29	1
24	29	1
27	29	1
28	29	1
1	30	1
2	30	1
3	30	1
5	30	1
6	30	1
7	30	1
8	30	1
11	30	1
12	30	1
13	30	1
14	30	1
15	30	1
17	30	1
18	30	1
19	30	1
20	30	1
21	30	1
22	30	1
28	30	1
3	31	1
4	31	1
5	31	1
6	31	1
9	31	1
11	31	1
12	31	1
13	31	1
14	31	1
17	31	1
18	31	1
20	31	1
21	31	1
23	31	1
24	31	1
25	31	1
26	31	1
27	31	1
29	31	1
2	32	1
7	32	1
8	32	1
11	32	1
13	32	1
14	32	1
19	32	1
22	32	1
24	32	1
27	32	1
28	32	1
30	32	1
31	32	1
1	33	1
2	33	1
6	33	1
7	33	1
8	33	1
9	33	1
10	33	1
12	33	1
15	33	1
17	33	1
20	33	1
22	33	1
23	33	1
25	33	1
27	33	1
28	33	1
29	33	1
30	33	1
32	33	1
1	34	1
6	34	1
12	34	1
15	34	1
16	34	1
19	34	1
20	34	1
25	34	1
26	34	1
28	34	1
29	34	1
32	34	1
5	35	1
6	35	1
8	35	1
9	35	1
12	35	1
14	35	1
22	35	1
26	35	1
27	35	1
29	35	1
30	35	1
31	35	1
32	35	1
33	35	1
1	36	1
6	36	1
10	36	1
12	36	1
13	36	1
14	36	1
15	36	1
16	36	1
17	36	1
21	36	1
22	36	1
23	36	1
24	36	1
25	36	1
27	36	1
31	36	1
32	36	1
33	36	1
35	36	1
2	37	1
3	37	1
4	37	1
5	37	1
6	37	1
7	37	1
11	37	1
12	37	1
13	37	1
14	37	1
15	37	1
17	37	1
18	37	1
19	37	1
20	37	1
21	37	1
23	37	1
24	37	1
26	37	1
27	37	1
28	37	1
29	37	1
31	37	1
32	37	1
33	37	1
36	37	1
1	38	1
2	38	1
10	38	1
11	38	1
14	38	1
19	38	1
21	38	1
23	38	1
25	38	1
26	38	1
28	38	1
29	38	1
31	38	1
33	38	1
35	38	1
36	38	1
37	38	1
3	39	1
4	39	1
9	39	1
11	39	1
15	39	1
16	39	1
17	39	1
19	39	1
20	39	1
22	39	1
23	39	1
25	39	1
26	39	1
27	39	1
29	39	1
30	39	1
31	39	1
33	39	1
36	39	1
37	39	1
38	39	1
2	40	1
3	40	1
4	40	1
5	40	1
6	40	1
7	40	1
9	40	1
11	40	1
18	40	1
20	40	1
24	40	1
25	40	1
26	40	1
27	40	1
28	40	1
29	40	1
30	40	1
32	40	1
37	40	1
38	40	1
39	40	1
1	41	1
2	41	1
4	41	1
6	41	1
8	41	1
12	41	1
14	41	1
15	41	1
22	41	1
23	41	1
24	41	1
25	41	1
26	41	1
29	41	1
35	41	1
37	41	1
38	41	1
39	41	1
40	41	1
4	42	1
5	42	1
11	42	1
12	42	1
13	42	1
14	42	1
15	42	1
16	42	1
18	42	1
20	42	1
22	42	1
23	42	1
25	42	1
26	42	1
27	42	1
28	42	1
29	42	1
31	42	1
35	42	1
36	42	1
37	42	1
38	42	1
2	43	1
3	43	1
4	43	1
7	43	1
8	43	1
9	43	1
11	43	1
12	43	1
15	43	1
16	43	1
18	43	1
19	43	1
20	43	1
21	43	1
22	43	1
26	43	1
27	43	1
28	43	1
29	43	1
36	43	1
38	43	1
39	43	1
40	43	1
42	43	1
1	44	1
7	44	1
8	44	1
10	44	1
12	44	1
14	44	1
15	44	1
16	44	1
18	44	1
19	44	1
20	44	1
22	44	1
23	44	1
24	44	1
27	44	1
29	44	1
30	44	1
35	44	1
37	44	1
38	44	1
39	44	1
43	44	1
2	45	1
3	45	1
5	45	1
6	45	1
8	45	1
13	45	1
14	45	1
16	45	1
18	45	1
19	45	1
22	45	1
24	45	1
27	45	1
29	45	1
31	45	1
33	45	1
34	45	1
37	45	1
38	45	1
40	45	1
41	45	1
42	45	1
43	45	1
1	46	1
2	46	1
5	46	1
7	46	1
8	46	1
10	46	1
12	46	1
13	46	1
14	46	1
15	46	1
16	46	1
17	46	1
19	46	1
20	46	1
23	46	1
24	46	1
26	46	1
29	46	1
30	46	1
31	46	1
34	46	1
35	46	1
36	46	1
37	46	1
38	46	1
40	46	1
41	46	1
43	46	1
2	47	1
3	47	1
7	47	1
8	47	1
9	47	1
11	47	1
13	47	1
15	47	1
17	47	1
18	47	1
19	47	1
20	47	1
21	47	1
26	47	1
27	47	1
30	47	1
31	47	1
32	47	1
33	47	1
35	47	1
37	47	1
38	47	1
39	47	1
45	47	1
2	48	1
4	48	1
6	48	1
8	48	1
9	48	1
11	48	1
13	48	1
14	48	1
15	48	1
16	48	1
19	48	1
22	48	1
23	48	1
25	48	1
26	48	1
27	48	1
29	48	1
30	48	1
33	48	1
34	48	1
35	48	1
36	48	1
37	48	1
38	48	1
42	48	1
43	48	1
45	48	1
46	48	1
47	48	1
3	49	1
8	49	1
9	49	1
10	49	1
12	49	1
14	49	1
16	49	1
21	49	1
25	49	1
26	49	1
28	49	1
29	49	1
30	49	1
31	49	1
33	49	1
34	49	1
38	49	1
41	49	1
42	49	1
43	49	1
45	49	1
1	50	1
5	50	1
6	50	1
11	50	1
13	50	1
14	50	1
15	50	1
17	50	1
18	50	1
21	50	1
23	50	1
24	50	1
26	50	1
27	50	1
30	50	1
33	50	1
34	50	1
37	50	1
41	50	1
42	50	1
43	50	1
45	50	1
46	50	1
49	50	1
1	51	1
3	51	1
4	51	1
5	51	1
6	51	1
8	51	1
9	51	1
11	51	1
15	51	1
16	51	1
19	51	1
20	51	1
21	51	1
22	51	1
24	51	1
25	51	1
26	51	1
27	51	1
28	51	1
31	51	1
32	51	1
33	51	1
34	51	1
38	51	1
40	51	1
42	51	1
48	51	1
49	51	1
1	52	1
3	52	1
4	52	1
7	52	1
8	52	1
14	52	1
15	52	1
19	52	1
20	52	1
22	52	1
24	52	1
26	52	1
27	52	1
30	52	1
33	52	1
34	52	1
35	52	1
36	52	1
37	52	1
39	52	1
42	52	1
46	52	1
48	52	1
49	52	1
51	52	1
2	53	1
3	53	1
5	53	1
9	53	1
11	53	1
13	53	1
17	53	1
20	53	1
22	53	1
24	53	1
25	53	1
26	53	1
27	53	1
29	53	1
31	53	1
34	53	1
35	53	1
36	53	1
37	53	1
38	53	1
39	53	1
41	53	1
44	53	1
47	53	1
52	53	1
3	54	1
4	54	1
5	54	1
6	54	1
8	54	1
11	54	1
12	54	1
15	54	1
16	54	1
17	54	1
19	54	1
21	54	1
23	54	1
24	54	1
25	54	1
26	54	1
27	54	1
28	54	1
35	54	1
36	54	1
38	54	1
39	54	1
40	54	1
48	54	1
51	54	1
52	54	1
53	54	1
3	55	1
5	55	1
6	55	1
7	55	1
8	55	1
10	55	1
11	55	1
17	55	1
19	55	1
20	55	1
22	55	1
23	55	1
24	55	1
28	55	1
30	55	1
32	55	1
33	55	1
35	55	1
36	55	1
41	55	1
43	55	1
47	55	1
48	55	1
1	56	1
3	56	1
9	56	1
12	56	1
13	56	1
18	56	1
19	56	1
21	56	1
22	56	1
23	56	1
24	56	1
25	56	1
27	56	1
29	56	1
31	56	1
34	56	1
36	56	1
37	56	1
39	56	1
41	56	1
42	56	1
43	56	1
45	56	1
47	56	1
50	56	1
53	56	1
54	56	1
55	56	1
1	57	1
7	57	1
8	57	1
11	57	1
13	57	1
14	57	1
16	57	1
23	57	1
24	57	1
28	57	1
30	57	1
31	57	1
34	57	1
37	57	1
38	57	1
40	57	1
43	57	1
44	57	1
45	57	1
49	57	1
53	57	1
55	57	1
56	57	1
1	58	1
4	58	1
5	58	1
8	58	1
9	58	1
11	58	1
12	58	1
17	58	1
18	58	1
23	58	1
25	58	1
26	58	1
27	58	1
29	58	1
32	58	1
37	58	1
38	58	1
41	58	1
45	58	1
46	58	1
47	58	1
52	58	1
54	58	1
55	58	1
57	58	1
1	59	1
2	59	1
4	59	1
7	59	1
8	59	1
9	59	1
11	59	1
12	59	1
16	59	1
17	59	1
18	59	1
19	59	1
20	59	1
21	59	1
25	59	1
35	59	1
37	59	1
38	59	1
40	59	1
41	59	1
42	59	1
43	59	1
46	59	1
49	59	1
51	59	1
53	59	1
55	59	1
56	59	1
57	59	1
1	60	1
6	60	1
7	60	1
10	60	1
11	60	1
13	60	1
22	60	1
24	60	1
25	60	1
26	60	1
27	60	1
31	60	1
36	60	1
37	60	1
38	60	1
39	60	1
44	60	1
45	60	1
48	60	1
49	60	1
50	60	1
53	60	1
54	60	1
55	60	1
58	60	1
2	61	1
3	61	1
7	61	1
8	61	1
9	61	1
10	61	1
12	61	1
15	61	1
18	61	1
19	61	1
22	61	1
24	61	1
28	61	1
29	61	1
31	61	1
32	61	1
33	61	1
35	61	1
36	61	1
39	61	1
41	61	1
42	61	1
43	61	1
45	61	1
46	61	1
48	61	1
49	61	1
50	61	1
51	61	1
53	61	1
54	61	1
58	61	1
60	61	1
2	62	1
5	62	1
6	62	1
7	62	1
10	62	1
12	62	1
14	62	1
15	62	1
18	62	1
24	62	1
26	62	1
28	62	1
29	62	1
31	62	1
32	62	1
34	62	1
35	62	1
37	62	1
39	62	1
40	62	1
42	62	1
44	62	1
45	62	1
47	62	1
48	62	1
51	62	1
53	62	1
54	62	1
59	62	1
1	63	1
2	63	1
7	63	1
8	63	1
13	63	1
14	63	1
15	63	1
16	63	1
23	63	1
24	63	1
26	63	1
27	63	1
29	63	1
34	63	1
35	63	1
36	63	1
37	63	1
38	63	1
39	63	1
40	63	1
41	63	1
43	63	1
45	63	1
48	63	1
49	63	1
50	63	1
51	63	1
52	63	1
53	63	1
54	63	1
61	63	1
1	64	1
2	64	1
3	64	1
4	64	1
5	64	1
9	64	1
10	64	1
14	64	1
15	64	1
16	64	1
17	64	1
19	64	1
21	64	1
22	64	1
23	64	1
24	64	1
27	64	1
29	64	1
31	64	1
32	64	1
36	64	1
38	64	1
40	64	1
41	64	1
42	64	1
44	64	1
46	64	1
47	64	1
49	64	1
52	64	1
53	64	1
54	64	1
55	64	1
57	64	1
58	64	1
60	64	1
61	64	1
1	65	1
3	65	1
6	65	1
7	65	1
8	65	1
10	65	1
14	65	1
17	65	1
18	65	1
19	65	1
21	65	1
23	65	1
25	65	1
27	65	1
28	65	1
32	65	1
34	65	1
37	65	1
40	65	1
41	65	1
42	65	1
43	65	1
45	65	1
47	65	1
50	65	1
51	65	1
52	65	1
57	65	1
59	65	1
61	65	1
63	65	1
64	65	1
6	66	1
9	66	1
11	66	1
12	66	1
17	66	1
19	66	1
21	66	1
22	66	1
24	66	1
26	66	1
27	66	1
31	66	1
32	66	1
33	66	1
35	66	1
42	66	1
45	66	1
46	66	1
49	66	1
53	66	1
55	66	1
58	66	1
60	66	1
63	66	1
64	66	1
65	66	1
3	67	1
6	67	1
8	67	1
9	67	1
10	67	1
14	67	1
15	67	1
18	67	1
23	67	1
25	67	1
28	67	1
29	67	1
30	67	1
31	67	1
33	67	1
34	67	1
36	67	1
38	67	1
39	67	1
42	67	1
43	67	1
44	67	1
49	67	1
50	67	1
51	67	1
52	67	1
54	67	1
55	67	1
59	67	1
60	67	1
61	67	1
62	67	1
64	67	1
65	67	1
66	67	1
2	68	1
4	68	1
5	68	1
6	68	1
9	68	1
10	68	1
11	68	1
12	68	1
13	68	1
14	68	1
18	68	1
20	68	1
24	68	1
27	68	1
29	68	1
30	68	1
33	68	1
34	68	1
46	68	1
48	68	1
49	68	1
52	68	1
53	68	1
54	68	1
55	68	1
58	68	1
61	68	1
62	68	1
64	68	1
65	68	1
66	68	1
1	69	1
2	69	1
7	69	1
8	69	1
9	69	1
11	69	1
12	69	1
13	69	1
14	69	1
17	69	1
19	69	1
21	69	1
24	69	1
25	69	1
26	69	1
28	69	1
29	69	1
31	69	1
32	69	1
36	69	1
39	69	1
40	69	1
42	69	1
43	69	1
44	69	1
47	69	1
49	69	1
52	69	1
53	69	1
56	69	1
58	69	1
59	69	1
64	69	1
65	69	1
68	69	1
1	70	1
2	70	1
11	70	1
12	70	1
14	70	1
16	70	1
17	70	1
18	70	1
19	70	1
20	70	1
22	70	1
25	70	1
26	70	1
28	70	1
29	70	1
31	70	1
32	70	1
39	70	1
41	70	1
42	70	1
43	70	1
45	70	1
46	70	1
53	70	1
54	70	1
56	70	1
57	70	1
61	70	1
62	70	1
63	70	1
