80	1580
2	4	1
1	5	1
3	6	1
4	6	1
5	6	1
3	7	1
6	7	1
1	8	1
3	8	1
4	8	1
5	8	1
6	8	1
7	8	1
1	9	1
2	9	1
4	9	1
6	9	1
1	10	1
2	10	1
5	10	1
7	10	1
2	11	1
4	11	1
6	11	1
8	11	1
9	11	1
10	11	1
1	12	1
4	12	1
5	12	1
6	12	1
8	12	1
10	12	1
2	13	1
5	13	1
6	13	1
7	13	1
8	13	1
11	13	1
2	14	1
3	14	1
5	14	1
7	14	1
9	14	1
10	14	1
13	14	1
1	15	1
3	15	1
5	15	1
6	15	1
9	15	1
2	16	1
3	16	1
7	16	1
8	16	1
9	16	1
11	16	1
12	16	1
14	16	1
2	17	1
5	17	1
10	17	1
12	17	1
13	17	1
14	17	1
16	17	1
1	18	1
3	18	1
4	18	1
5	18	1
8	18	1
10	18	1
14	18	1
15	18	1
16	18	1
4	19	1
8	19	1
9	19	1
10	19	1
11	19	1
14	19	1
15	19	1
17	19	1
4	20	1
7	20	1
12	20	1
14	20	1
15	20	1
16	20	1
17	20	1
19	20	1
1	21	1
2	21	1
3	21	1
4	21	1
5	21	1
8	21	1
11	21	1
13	21	1
14	21	1
15	21	1
16	21	1
17	21	1
19	21	1
20	21	1
1	22	1
2	22	1
3	22	1
8	22	1
9	22	1
10	22	1
11	22	1
12	22	1
13	22	1
14	22	1
15	22	1
16	22	1
20	22	1
21	22	1
1	23	1
3	23	1
4	23	1
5	23	1
6	23	1
8	23	1
10	23	1
11	23	1
12	23	1
14	23	1
15	23	1
17	23	1
21	23	1
22	23	1
1	24	1
5	24	1
6	24	1
7	24	1
16	24	1
20	24	1
21	24	1
1	25	1
2	25	1
4	25	1
5	25	1
6	25	1
7	25	1
8	25	1
9	25	1
11	25	1
12	25	1
13	25	1
15	25	1
16	25	1
21	25	1
22	25	1
23	25	1
1	26	1
4	26	1
5	26	1
6	26	1
7	26	1
8	26	1
9	26	1
10	26	1
11	26	1
12	26	1
13	26	1
16	26	1
18	26	1
19	26	1
20	26	1
22	26	1
23	26	1
24	26	1
25	26	1
5	27	1
8	27	1
9	27	1
13	27	1
14	27	1
15	27	1
18	27	1
21	27	1
22	27	1
25	27	1
2	28	1
4	28	1
7	28	1
8	28	1
9	28	1
11	28	1
12	28	1
13	28	1
14	28	1
17	28	1
18	28	1
19	28	1
20	28	1
21	28	1
24	28	1
25	28	1
26	28	1
27	28	1
2	29	1
3	29	1
4	29	1
7	29	1
8	29	1
10	29	1
11	29	1
14	29	1
15	29	1
17	29	1
19	29	1
20	29	1
21	29	1
23	29	1
24	29	1
28	29	1
2	30	1
3	30	1
4	30	1
5	30	1
7	30	1
8	30	1
9	30	1
10	30	1
12	30	1
15	30	1
16	30	1
17	30	1
19	30	1
20	30	1
22	30	1
28	30	1
3	31	1
7	31	1
8	31	1
10	31	1
13	31	1
15	31	1
16	31	1
18	31	1
19	31	1
20	31	1
24	31	1
25	31	1
27	31	1
28	31	1
29	31	1
30	31	1
1	32	1
2	32	1
3	32	1
4	32	1
5	32	1
10	32	1
12	32	1
14	32	1
15	32	1
17	32	1
18	32	1
20	32	1
21	32	1
23	32	1
24	32	1
26	32	1
28	32	1
29	32	1
31	32	1
4	33	1
7	33	1
8	33	1
9	33	1
11	33	1
13	33	1
17	33	1
18	33	1
21	33	1
23	33	1
26	33	1
27	33	1
29	33	1
30	33	1
31	33	1
32	33	1
2	34	1
4	34	1
5	34	1
6	34	1
7	34	1
8	34	1
10	34	1
12	34	1
16	34	1
18	34	1
21	34	1
22	34	1
25	34	1
29	34	1
30	34	1
32	34	1
33	34	1
4	35	1
9	35	1
13	35	1
14	35	1
15	35	1
16	35	1
17	35	1
18	35	1
19	35	1
20	35	1
23	35	1
25	35	1
27	35	1
28	35	1
29	35	1
30	35	1
34	35	1
1	36	1
5	36	1
9	36	1
11	36	1
16	36	1
17	36	1
20	36	1
21	36	1
22	36	1
24	36	1
29	36	1
31	36	1
3	37	1
4	37	1
6	37	1
8	37	1
9	37	1
11	37	1
12	37	1
14	37	1
15	37	1
17	37	1
18	37	1
20	37	1
22	37	1
23	37	1
24	37	1
25	37	1
27	37	1
28	37	1
30	37	1
32	37	1
36	37	1
6	38	1
9	38	1
10	38	1
17	38	1
19	38	1
20	38	1
21	38	1
23	38	1
25	38	1
26	38	1
30	38	1
33	38	1
34	38	1
4	39	1
5	39	1
8	39	1
10	39	1
11	39	1
12	39	1
14	39	1
15	39	1
17	39	1
18	39	1
20	39	1
21	39	1
23	39	1
26	39	1
27	39	1
28	39	1
29	39	1
31	39	1
32	39	1
33	39	1
34	39	1
35	39	1
37	39	1
1	40	1
3	40	1
4	40	1
5	40	1
6	40	1
7	40	1
10	40	1
12	40	1
14	40	1
16	40	1
19	40	1
21	40	1
22	40	1
23	40	1
24	40	1
25	40	1
26	40	1
28	40	1
29	40	1
32	40	1
34	40	1
35	40	1
36	40	1
38	40	1
1	41	1
2	41	1
3	41	1
4	41	1
9	41	1
15	41	1
18	41	1
19	41	1
20	41	1
21	41	1
22	41	1
25	41	1
32	41	1
33	41	1
34	41	1
35	41	1
36	41	1
38	41	1
39	41	1
1	42	1
3	42	1
4	42	1
5	42	1
6	42	1
7	42	1
8	42	1
10	42	1
13	42	1
15	42	1
18	42	1
20	42	1
21	42	1
22	42	1
23	42	1
26	42	1
28	42	1
30	42	1
31	42	1
32	42	1
34	42	1
36	42	1
37	42	1
39	42	1
40	42	1
41	42	1
1	43	1
2	43	1
6	43	1
7	43	1
10	43	1
13	43	1
14	43	1
16	43	1
17	43	1
21	43	1
22	43	1
23	43	1
24	43	1
25	43	1
27	43	1
28	43	1
30	43	1
31	43	1
34	43	1
35	43	1
37	43	1
39	43	1
40	43	1
41	43	1
2	44	1
3	44	1
4	44	1
6	44	1
7	44	1
14	44	1
16	44	1
18	44	1
19	44	1
20	44	1
22	44	1
23	44	1
27	44	1
28	44	1
29	44	1
31	44	1
34	44	1
36	44	1
39	44	1
41	44	1
42	44	1
43	44	1
2	45	1
4	45	1
5	45	1
7	45	1
9	45	1
10	45	1
12	45	1
13	45	1
17	45	1
18	45	1
19	45	1
21	45	1
32	45	1
38	45	1
3	46	1
4	46	1
5	46	1
7	46	1
10	46	1
13	46	1
15	46	1
17	46	1
20	46	1
23	46	1
24	46	1
27	46	1
28	46	1
29	46	1
30	46	1
31	46	1
32	46	1
34	46	1
38	46	1
39	46	1
42	46	1
45	46	1
1	47	1
2	47	1
9	47	1
10	47	1
13	47	1
16	47	1
17	47	1
18	47	1
19	47	1
21	47	1
24	47	1
27	47	1
29	47	1
33	47	1
34	47	1
42	47	1
46	47	1
1	48	1
3	48	1
4	48	1
5	48	1
6	48	1
13	48	1
14	48	1
15	48	1
16	48	1
17	48	1
18	48	1
20	48	1
24	48	1
25	48	1
28	48	1
31	48	1
33	48	1
34	48	1
35	48	1
39	48	1
40	48	1
44	48	1
45	48	1
1	49	1
2	49	1
3	49	1
4	49	1
6	49	1
12	49	1
13	49	1
17	49	1
23	49	1
24	49	1
25	49	1
26	49	1
27	49	1
28	49	1
33	49	1
34	49	1
36	49	1
38	49	1
40	49	1
41	49	1
42	49	1
43	49	1
44	49	1
45	49	1
46	49	1
47	49	1
48	49	1
1	50	1
4	50	1
5	50	1
6	50	1
7	50	1
9	50	1
10	50	1
11	50	1
14	50	1
16	50	1
17	50	1
19	50	1
20	50	1
21	50	1
22	50	1
23	50	1
25	50	1
26	50	1
29	50	1
30	50	1
32	50	1
33	50	1
36	50	1
37	50	1
40	50	1
42	50	1
44	50	1
45	50	1
46	50	1
48	50	1
49	50	1
1	51	1
2	51	1
3	51	1
5	51	1
6	51	1
7	51	1
8	51	1
12	51	1
13	51	1
14	51	1
15	51	1
20	51	1
23	51	1
24	51	1
25	51	1
27	51	1
31	51	1
32	51	1
33	51	1
38	51	1
40	51	1
44	51	1
45	51	1
46	51	1
47	51	1
48	51	1
3	52	1
4	52	1
5	52	1
13	52	1
15	52	1
17	52	1
18	52	1
19	52	1
20	52	1
21	52	1
23	52	1
24	52	1
25	52	1
26	52	1
27	52	1
31	52	1
35	52	1
36	52	1
38	52	1
39	52	1
40	52	1
41	52	1
42	52	1
43	52	1
45	52	1
48	52	1
51	52	1
1	53	1
2	53	1
5	53	1
11	53	1
18	53	1
20	53	1
22	53	1
23	53	1
24	53	1
26	53	1
28	53	1
30	53	1
36	53	1
39	53	1
40	53	1
45	53	1
46	53	1
49	53	1
1	54	1
8	54	1
10	54	1
12	54	1
13	54	1
15	54	1
18	54	1
25	54	1
27	54	1
30	54	1
31	54	1
32	54	1
33	54	1
35	54	1
37	54	1
42	54	1
47	54	1
51	54	1
52	54	1
1	55	1
2	55	1
3	55	1
5	55	1
6	55	1
7	55	1
11	55	1
12	55	1
14	55	1
18	55	1
20	55	1
21	55	1
23	55	1
25	55	1
26	55	1
27	55	1
30	55	1
31	55	1
32	55	1
34	55	1
35	55	1
36	55	1
37	55	1
38	55	1
44	55	1
45	55	1
46	55	1
49	55	1
51	55	1
6	56	1
7	56	1
9	56	1
10	56	1
11	56	1
21	56	1
23	56	1
26	56	1
27	56	1
28	56	1
29	56	1
32	56	1
34	56	1
35	56	1
37	56	1
39	56	1
41	56	1
43	56	1
44	56	1
46	56	1
47	56	1
48	56	1
49	56	1
50	56	1
51	56	1
53	56	1
54	56	1
55	56	1
3	57	1
5	57	1
6	57	1
8	57	1
10	57	1
11	57	1
19	57	1
20	57	1
21	57	1
25	57	1
27	57	1
28	57	1
33	57	1
38	57	1
41	57	1
45	57	1
46	57	1
50	57	1
53	57	1
54	57	1
2	58	1
3	58	1
5	58	1
6	58	1
8	58	1
10	58	1
11	58	1
13	58	1
16	58	1
18	58	1
19	58	1
20	58	1
23	58	1
24	58	1
26	58	1
27	58	1
29	58	1
37	58	1
38	58	1
40	58	1
45	58	1
47	58	1
48	58	1
49	58	1
51	58	1
52	58	1
53	58	1
54	58	1
55	58	1
57	58	1
3	59	1
4	59	1
6	59	1
7	59	1
8	59	1
13	59	1
14	59	1
19	59	1
21	59	1
25	59	1
29	59	1
31	59	1
32	59	1
35	59	1
36	59	1
38	59	1
43	59	1
47	59	1
48	59	1
49	59	1
51	59	1
53	59	1
55	59	1
56	59	1
57	59	1
1	60	1
3	60	1
5	60	1
7	60	1
9	60	1
12	60	1
14	60	1
17	60	1
19	60	1
23	60	1
26	60	1
28	60	1
29	60	1
30	60	1
31	60	1
32	60	1
37	60	1
39	60	1
40	60	1
43	60	1
44	60	1
46	60	1
47	60	1
48	60	1
50	60	1
3	61	1
5	61	1
7	61	1
9	61	1
10	61	1
12	61	1
15	61	1
16	61	1
17	61	1
18	61	1
19	61	1
20	61	1
22	61	1
23	61	1
26	61	1
27	61	1
29	61	1
30	61	1
31	61	1
33	61	1
34	61	1
39	61	1
40	61	1
47	61	1
48	61	1
57	61	1
58	61	1
4	62	1
5	62	1
7	62	1
8	62	1
11	62	1
14	62	1
18	62	1
19	62	1
20	62	1
23	62	1
24	62	1
25	62	1
26	62	1
27	62	1
28	62	1
30	62	1
31	62	1
32	62	1
36	62	1
37	62	1
38	62	1
44	62	1
48	62	1
49	62	1
50	62	1
52	62	1
53	62	1
54	62	1
58	62	1
59	62	1
60	62	1
3	63	1
5	63	1
6	63	1
11	63	1
12	63	1
13	63	1
14	63	1
16	63	1
17	63	1
18	63	1
20	63	1
21	63	1
22	63	1
23	63	1
26	63	1
27	63	1
29	63	1
32	63	1
37	63	1
39	63	1
41	63	1
43	63	1
45	63	1
46	63	1
48	63	1
49	63	1
53	63	1
54	63	1
55	63	1
56	63	1
58	63	1
60	63	1
2	64	1
5	64	1
6	64	1
7	64	1
8	64	1
9	64	1
11	64	1
12	64	1
13	64	1
16	64	1
17	64	1
18	64	1
22	64	1
23	64	1
25	64	1
35	64	1
36	64	1
39	64	1
41	64	1
43	64	1
44	64	1
45	64	1
46	64	1
47	64	1
48	64	1
49	64	1
50	64	1
55	64	1
57	64	1
58	64	1
60	64	1
61	64	1
62	64	1
63	64	1
2	65	1
4	65	1
5	65	1
8	65	1
9	65	1
10	65	1
14	65	1
19	65	1
20	65	1
21	65	1
24	65	1
25	65	1
26	65	1
27	65	1
28	65	1
29	65	1
32	65	1
33	65	1
34	65	1
35	65	1
36	65	1
37	65	1
38	65	1
39	65	1
42	65	1
43	65	1
44	65	1
45	65	1
47	65	1
48	65	1
49	65	1
50	65	1
52	65	1
58	65	1
62	65	1
64	65	1
4	66	1
5	66	1
6	66	1
7	66	1
8	66	1
9	66	1
12	66	1
19	66	1
20	66	1
21	66	1
23	66	1
24	66	1
25	66	1
26	66	1
29	66	1
34	66	1
35	66	1
36	66	1
38	66	1
40	66	1
44	66	1
47	66	1
48	66	1
50	66	1
51	66	1
54	66	1
57	66	1
59	66	1
60	66	1
61	66	1
62	66	1
64	66	1
65	66	1
3	67	1
4	67	1
6	67	1
7	67	1
10	67	1
14	67	1
18	67	1
19	67	1
21	67	1
23	67	1
24	67	1
25	67	1
31	67	1
32	67	1
33	67	1
36	67	1
37	67	1
39	67	1
42	67	1
43	67	1
44	67	1
46	67	1
47	67	1
48	67	1
50	67	1
51	67	1
52	67	1
54	67	1
55	67	1
58	67	1
59	67	1
61	67	1
62	67	1
63	67	1
65	67	1
7	68	1
10	68	1
11	68	1
13	68	1
14	68	1
15	68	1
16	68	1
18	68	1
19	68	1
20	68	1
22	68	1
23	68	1
25	68	1
26	68	1
27	68	1
28	68	1
30	68	1
35	68	1
36	68	1
39	68	1
44	68	1
45	68	1
46	68	1
49	68	1
53	68	1
54	68	1
56	68	1
57	68	1
62	68	1
63	68	1
64	68	1
65	68	1
4	69	1
6	69	1
7	69	1
9	69	1
10	69	1
11	69	1
12	69	1
14	69	1
15	69	1
16	69	1
17	69	1
22	69	1
23	69	1
24	69	1
25	69	1
29	69	1
31	69	1
36	69	1
38	69	1
40	69	1
41	69	1
42	69	1
46	69	1
47	69	1
49	69	1
52	69	1
53	69	1
54	69	1
55	69	1
56	69	1
61	69	1
62	69	1
63	69	1
64	69	1
66	69	1
1	70	1
6	70	1
10	70	1
12	70	1
13	70	1
14	70	1
15	70	1
16	70	1
20	70	1
23	70	1
24	70	1
26	70	1
28	70	1
33	70	1
34	70	1
39	70	1
42	70	1
43	70	1
45	70	1
47	70	1
49	70	1
52	70	1
53	70	1
58	70	1
59	70	1
60	70	1
63	70	1
2	71	1
5	71	1
6	71	1
7	71	1
11	71	1
12	71	1
13	71	1
14	71	1
16	71	1
17	71	1
20	71	1
22	71	1
23	71	1
24	71	1
27	71	1
28	71	1
30	71	1
32	71	1
33	71	1
35	71	1
36	71	1
39	71	1
40	71	1
41	71	1
43	71	1
46	71	1
47	71	1
49	71	1
50	71	1
51	71	1
52	71	1
56	71	1
57	71	1
58	71	1
65	71	1
70	71	1
1	72	1
2	72	1
3	72	1
4	72	1
5	72	1
6	72	1
7	72	1
9	72	1
10	72	1
14	72	1
16	72	1
27	72	1
28	72	1
31	72	1
33	72	1
35	72	1
38	72	1
41	72	1
42	72	1
44	72	1
45	72	1
48	72	1
52	72	1
54	72	1
55	72	1
56	72	1
58	72	1
60	72	1
62	72	1
64	72	1
66	72	1
69	72	1
71	72	1
3	73	1
4	73	1
5	73	1
6	73	1
9	73	1
10	73	1
11	73	1
13	73	1
15	73	1
19	73	1
21	73	1
23	73	1
24	73	1
30	73	1
32	73	1
35	73	1
36	73	1
40	73	1
41	73	1
42	73	1
44	73	1
46	73	1
50	73	1
52	73	1
54	73	1
55	73	1
56	73	1
57	73	1
60	73	1
62	73	1
64	73	1
65	73	1
68	73	1
69	73	1
70	73	1
71	73	1
1	74	1
3	74	1
4	74	1
5	74	1
7	74	1
8	74	1
9	74	1
12	74	1
14	74	1
17	74	1
20	74	1
22	74	1
24	74	1
29	74	1
30	74	1
33	74	1
34	74	1
40	74	1
41	74	1
43	74	1
44	74	1
46	74	1
49	74	1
50	74	1
51	74	1
52	74	1
54	74	1
56	74	1
62	74	1
64	74	1
66	74	1
67	74	1
68	74	1
70	74	1
1	75	1
2	75	1
4	75	1
7	75	1
10	75	1
11	75	1
12	75	1
14	75	1
16	75	1
17	75	1
19	75	1
20	75	1
23	75	1
27	75	1
28	75	1
30	75	1
33	75	1
35	75	1
36	75	1
39	75	1
41	75	1
45	75	1
47	75	1
48	75	1
49	75	1
50	75	1
52	75	1
55	75	1
57	75	1
59	75	1
64	75	1
68	75	1
69	75	1
70	75	1
71	75	1
73	75	1
2	76	1
4	76	1
5	76	1
6	76	1
9	76	1
10	76	1
11	76	1
15	76	1
16	76	1
18	76	1
20	76	1
21	76	1
22	76	1
25	76	1
26	76	1
28	76	1
31	76	1
32	76	1
36	76	1
37	76	1
39	76	1
41	76	1
42	76	1
43	76	1
44	76	1
45	76	1
46	76	1
49	76	1
51	76	1
54	76	1
56	76	1
57	76	1
58	76	1
59	76	1
60	76	1
61	76	1
62	76	1
63	76	1
64	76	1
65	76	1
67	76	1
68	76	1
71	76	1
72	76	1
73	76	1
74	76	1
75	76	1
4	77	1
5	77	1
8	77	1
9	77	1
10	77	1
12	77	1
13	77	1
14	77	1
15	77	1
20	77	1
22	77	1
23	77	1
24	77	1
26	77	1
27	77	1
28	77	1
30	77	1
35	77	1
38	77	1
40	77	1
41	77	1
42	77	1
45	77	1
46	77	1
47	77	1
48	77	1
49	77	1
52	77	1
53	77	1
56	77	1
58	77	1
59	77	1
60	77	1
65	77	1
67	77	1
68	77	1
72	77	1
74	77	1
75	77	1
2	78	1
5	78	1
9	78	1
12	78	1
13	78	1
15	78	1
16	78	1
17	78	1
19	78	1
20	78	1
23	78	1
24	78	1
25	78	1
27	78	1
28	78	1
33	78	1
34	78	1
36	78	1
39	78	1
42	78	1
46	78	1
47	78	1
48	78	1
49	78	1
50	78	1
51	78	1
52	78	1
54	78	1
55	78	1
58	78	1
59	78	1
61	78	1
64	78	1
65	78	1
67	78	1
68	78	1
69	78	1
70	78	1
73	78	1
76	78	1
77	78	1
1	79	1
2	79	1
4	79	1
13	79	1
14	79	1
15	79	1
16	79	1
17	79	1
23	79	1
25	79	1
26	79	1
27	79	1
28	79	1
29	79	1
32	79	1
34	79	1
35	79	1
37	79	1
39	79	1
41	79	1
42	79	1
43	79	1
49	79	1
53	79	1
54	79	1
55	79	1
56	79	1
60	79	1
63	79	1
66	79	1
67	79	1
70	79	1
73	79	1
75	79	1
77	79	1
2	80	1
6	80	1
9	80	1
10	80	1
11	80	1
12	80	1
14	80	1
16	80	1
17	80	1
18	80	1
19	80	1
20	80	1
23	80	1
26	80	1
27	80	1
34	80	1
35	80	1
36	80	1
37	80	1
42	80	1
44	80	1
45	80	1
46	80	1
49	80	1
50	80	1
52	80	1
53	80	1
58	80	1
63	80	1
64	80	1
65	80	1
66	80	1
72	80	1
73	80	1
77	80	1
78	80	1
