70	1208
1	2	1
1	3	1
2	3	1
4	5	1
1	6	1
3	6	1
5	6	1
1	7	1
3	7	1
5	7	1
6	7	1
1	8	1
3	8	1
7	8	1
7	9	1
3	10	1
5	10	1
8	10	1
9	10	1
1	11	1
3	11	1
10	11	1
3	12	1
4	12	1
11	12	1
2	13	1
3	13	1
4	13	1
6	13	1
7	13	1
8	13	1
11	13	1
12	13	1
2	14	1
3	14	1
4	14	1
5	14	1
7	14	1
8	14	1
9	14	1
13	14	1
1	15	1
2	15	1
3	15	1
4	15	1
7	15	1
8	15	1
9	15	1
10	15	1
3	16	1
5	16	1
6	16	1
7	16	1
8	16	1
11	16	1
12	16	1
13	16	1
14	16	1
15	16	1
1	17	1
3	17	1
16	17	1
1	18	1
2	18	1
4	18	1
5	18	1
6	18	1
8	18	1
11	18	1
14	18	1
15	18	1
17	18	1
4	19	1
5	19	1
6	19	1
8	19	1
10	19	1
15	19	1
16	19	1
18	19	1
1	20	1
2	20	1
3	20	1
8	20	1
9	20	1
10	20	1
13	20	1
17	20	1
19	20	1
5	21	1
6	21	1
7	21	1
9	21	1
12	21	1
13	21	1
17	21	1
20	21	1
2	22	1
3	22	1
4	22	1
5	22	1
6	22	1
7	22	1
8	22	1
10	22	1
12	22	1
14	22	1
15	22	1
16	22	1
17	22	1
19	22	1
21	22	1
2	23	1
3	23	1
10	23	1
14	23	1
16	23	1
17	23	1
19	23	1
20	23	1
1	24	1
3	24	1
4	24	1
6	24	1
8	24	1
11	24	1
12	24	1
14	24	1
15	24	1
16	24	1
17	24	1
18	24	1
20	24	1
21	24	1
22	24	1
5	25	1
6	25	1
10	25	1
11	25	1
12	25	1
13	25	1
14	25	1
18	25	1
20	25	1
22	25	1
23	25	1
24	25	1
2	26	1
3	26	1
4	26	1
5	26	1
9	26	1
10	26	1
11	26	1
13	26	1
14	26	1
17	26	1
18	26	1
19	26	1
20	26	1
21	26	1
23	26	1
24	26	1
1	27	1
2	27	1
6	27	1
8	27	1
9	27	1
11	27	1
13	27	1
14	27	1
16	27	1
17	27	1
19	27	1
21	27	1
22	27	1
24	27	1
26	27	1
1	28	1
3	28	1
4	28	1
5	28	1
6	28	1
8	28	1
10	28	1
14	28	1
15	28	1
16	28	1
17	28	1
20	28	1
21	28	1
23	28	1
24	28	1
25	28	1
26	28	1
2	29	1
3	29	1
4	29	1
5	29	1
9	29	1
10	29	1
11	29	1
13	29	1
14	29	1
17	29	1
18	29	1
22	29	1
24	29	1
25	29	1
28	29	1
1	30	1
5	30	1
6	30	1
7	30	1
9	30	1
10	30	1
11	30	1
12	30	1
13	30	1
14	30	1
16	30	1
17	30	1
18	30	1
19	30	1
20	30	1
21	30	1
22	30	1
23	30	1
25	30	1
26	30	1
27	30	1
1	31	1
3	31	1
4	31	1
5	31	1
7	31	1
10	31	1
12	31	1
14	31	1
15	31	1
17	31	1
18	31	1
19	31	1
24	31	1
26	31	1
27	31	1
29	31	1
30	31	1
1	32	1
2	32	1
4	32	1
5	32	1
7	32	1
9	32	1
12	32	1
14	32	1
16	32	1
17	32	1
18	32	1
24	32	1
26	32	1
29	32	1
30	32	1
31	32	1
2	33	1
4	33	1
7	33	1
9	33	1
11	33	1
13	33	1
14	33	1
15	33	1
16	33	1
17	33	1
18	33	1
19	33	1
20	33	1
21	33	1
23	33	1
28	33	1
29	33	1
3	34	1
7	34	1
9	34	1
12	34	1
18	34	1
19	34	1
20	34	1
21	34	1
23	34	1
24	34	1
29	34	1
3	35	1
4	35	1
5	35	1
7	35	1
9	35	1
13	35	1
16	35	1
17	35	1
18	35	1
20	35	1
22	35	1
23	35	1
24	35	1
25	35	1
29	35	1
32	35	1
34	35	1
2	36	1
3	36	1
4	36	1
5	36	1
7	36	1
8	36	1
9	36	1
10	36	1
11	36	1
13	36	1
14	36	1
15	36	1
16	36	1
17	36	1
18	36	1
19	36	1
20	36	1
21	36	1
22	36	1
23	36	1
24	36	1
25	36	1
28	36	1
29	36	1
32	36	1
2	37	1
5	37	1
7	37	1
8	37	1
9	37	1
10	37	1
11	37	1
12	37	1
13	37	1
14	37	1
16	37	1
17	37	1
18	37	1
21	37	1
22	37	1
25	37	1
26	37	1
28	37	1
30	37	1
32	37	1
33	37	1
34	37	1
1	38	1
4	38	1
7	38	1
8	38	1
19	38	1
22	38	1
24	38	1
25	38	1
31	38	1
35	38	1
36	38	1
1	39	1
2	39	1
4	39	1
5	39	1
6	39	1
7	39	1
9	39	1
11	39	1
13	39	1
14	39	1
16	39	1
18	39	1
19	39	1
21	39	1
25	39	1
27	39	1
30	39	1
31	39	1
32	39	1
33	39	1
34	39	1
38	39	1
1	40	1
2	40	1
4	40	1
9	40	1
13	40	1
15	40	1
19	40	1
20	40	1
21	40	1
25	40	1
27	40	1
29	40	1
30	40	1
36	40	1
37	40	1
38	40	1
39	40	1
1	41	1
2	41	1
3	41	1
5	41	1
8	41	1
9	41	1
10	41	1
13	41	1
15	41	1
16	41	1
19	41	1
21	41	1
22	41	1
24	41	1
27	41	1
28	41	1
29	41	1
36	41	1
37	41	1
38	41	1
1	42	1
6	42	1
7	42	1
14	42	1
16	42	1
19	42	1
20	42	1
24	42	1
27	42	1
30	42	1
33	42	1
34	42	1
37	42	1
38	42	1
39	42	1
1	43	1
2	43	1
8	43	1
12	43	1
17	43	1
20	43	1
23	43	1
26	43	1
28	43	1
30	43	1
31	43	1
32	43	1
33	43	1
34	43	1
37	43	1
38	43	1
39	43	1
41	43	1
1	44	1
3	44	1
4	44	1
6	44	1
7	44	1
9	44	1
10	44	1
11	44	1
12	44	1
13	44	1
15	44	1
18	44	1
19	44	1
22	44	1
24	44	1
32	44	1
34	44	1
39	44	1
3	45	1
4	45	1
6	45	1
7	45	1
8	45	1
9	45	1
10	45	1
11	45	1
12	45	1
14	45	1
15	45	1
17	45	1
18	45	1
19	45	1
20	45	1
21	45	1
22	45	1
23	45	1
25	45	1
26	45	1
28	45	1
29	45	1
31	45	1
32	45	1
33	45	1
36	45	1
39	45	1
41	45	1
3	46	1
5	46	1
7	46	1
8	46	1
9	46	1
11	46	1
15	46	1
18	46	1
19	46	1
20	46	1
21	46	1
22	46	1
23	46	1
25	46	1
26	46	1
28	46	1
30	46	1
34	46	1
35	46	1
36	46	1
38	46	1
39	46	1
40	46	1
41	46	1
42	46	1
44	46	1
45	46	1
2	47	1
7	47	1
8	47	1
9	47	1
10	47	1
11	47	1
12	47	1
13	47	1
14	47	1
16	47	1
17	47	1
20	47	1
23	47	1
24	47	1
25	47	1
30	47	1
33	47	1
35	47	1
37	47	1
38	47	1
39	47	1
40	47	1
43	47	1
1	48	1
2	48	1
5	48	1
7	48	1
8	48	1
10	48	1
12	48	1
17	48	1
18	48	1
19	48	1
20	48	1
21	48	1
23	48	1
25	48	1
27	48	1
30	48	1
31	48	1
34	48	1
39	48	1
41	48	1
45	48	1
46	48	1
47	48	1
2	49	1
3	49	1
8	49	1
9	49	1
12	49	1
13	49	1
14	49	1
15	49	1
17	49	1
18	49	1
19	49	1
25	49	1
26	49	1
28	49	1
29	49	1
30	49	1
31	49	1
32	49	1
33	49	1
34	49	1
36	49	1
37	49	1
45	49	1
1	50	1
2	50	1
4	50	1
6	50	1
7	50	1
11	50	1
12	50	1
13	50	1
19	50	1
20	50	1
21	50	1
24	50	1
27	50	1
29	50	1
33	50	1
38	50	1
40	50	1
41	50	1
42	50	1
43	50	1
44	50	1
46	50	1
2	51	1
6	51	1
8	51	1
9	51	1
11	51	1
13	51	1
15	51	1
16	51	1
18	51	1
20	51	1
22	51	1
24	51	1
26	51	1
27	51	1
28	51	1
30	51	1
31	51	1
32	51	1
33	51	1
34	51	1
35	51	1
41	51	1
44	51	1
45	51	1
47	51	1
48	51	1
49	51	1
50	51	1
2	52	1
3	52	1
4	52	1
5	52	1
7	52	1
10	52	1
11	52	1
15	52	1
17	52	1
19	52	1
20	52	1
21	52	1
23	52	1
26	52	1
27	52	1
28	52	1
29	52	1
31	52	1
33	52	1
35	52	1
36	52	1
40	52	1
41	52	1
42	52	1
43	52	1
45	52	1
46	52	1
51	52	1
2	53	1
3	53	1
4	53	1
7	53	1
8	53	1
9	53	1
10	53	1
11	53	1
13	53	1
15	53	1
20	53	1
21	53	1
22	53	1
23	53	1
24	53	1
25	53	1
26	53	1
27	53	1
29	53	1
30	53	1
32	53	1
33	53	1
34	53	1
36	53	1
37	53	1
39	53	1
41	53	1
45	53	1
46	53	1
47	53	1
49	53	1
52	53	1
3	54	1
9	54	1
10	54	1
11	54	1
14	54	1
15	54	1
16	54	1
17	54	1
18	54	1
19	54	1
23	54	1
25	54	1
26	54	1
27	54	1
29	54	1
31	54	1
41	54	1
42	54	1
43	54	1
44	54	1
45	54	1
46	54	1
50	54	1
51	54	1
53	54	1
1	55	1
3	55	1
5	55	1
6	55	1
14	55	1
15	55	1
16	55	1
17	55	1
20	55	1
22	55	1
24	55	1
27	55	1
28	55	1
31	55	1
32	55	1
33	55	1
34	55	1
39	55	1
42	55	1
45	55	1
46	55	1
47	55	1
51	55	1
52	55	1
3	56	1
9	56	1
10	56	1
14	56	1
15	56	1
17	56	1
20	56	1
22	56	1
23	56	1
25	56	1
26	56	1
29	56	1
30	56	1
31	56	1
33	56	1
34	56	1
35	56	1
38	56	1
39	56	1
40	56	1
41	56	1
42	56	1
43	56	1
44	56	1
46	56	1
49	56	1
51	56	1
53	56	1
54	56	1
1	57	1
2	57	1
5	57	1
9	57	1
12	57	1
13	57	1
14	57	1
16	57	1
19	57	1
20	57	1
21	57	1
23	57	1
24	57	1
25	57	1
26	57	1
31	57	1
32	57	1
36	57	1
37	57	1
39	57	1
40	57	1
43	57	1
44	57	1
45	57	1
47	57	1
48	57	1
52	57	1
56	57	1
3	58	1
4	58	1
7	58	1
9	58	1
11	58	1
12	58	1
16	58	1
18	58	1
20	58	1
21	58	1
23	58	1
25	58	1
27	58	1
29	58	1
30	58	1
31	58	1
37	58	1
39	58	1
41	58	1
44	58	1
48	58	1
50	58	1
52	58	1
53	58	1
54	58	1
55	58	1
57	58	1
1	59	1
3	59	1
4	59	1
5	59	1
8	59	1
9	59	1
10	59	1
11	59	1
16	59	1
18	59	1
19	59	1
22	59	1
23	59	1
24	59	1
25	59	1
30	59	1
32	59	1
33	59	1
34	59	1
35	59	1
36	59	1
37	59	1
38	59	1
39	59	1
40	59	1
43	59	1
44	59	1
45	59	1
46	59	1
50	59	1
51	59	1
53	59	1
54	59	1
55	59	1
57	59	1
58	59	1
1	60	1
2	60	1
7	60	1
8	60	1
11	60	1
17	60	1
27	60	1
31	60	1
32	60	1
34	60	1
36	60	1
37	60	1
39	60	1
40	60	1
41	60	1
42	60	1
44	60	1
46	60	1
47	60	1
48	60	1
50	60	1
52	60	1
53	60	1
54	60	1
56	60	1
58	60	1
2	61	1
4	61	1
5	61	1
12	61	1
15	61	1
19	61	1
20	61	1
21	61	1
23	61	1
24	61	1
25	61	1
28	61	1
30	61	1
31	61	1
32	61	1
35	61	1
37	61	1
38	61	1
39	61	1
40	61	1
41	61	1
42	61	1
43	61	1
45	61	1
47	61	1
55	61	1
56	61	1
57	61	1
60	61	1
1	62	1
3	62	1
4	62	1
5	62	1
6	62	1
7	62	1
9	62	1
10	62	1
11	62	1
12	62	1
13	62	1
14	62	1
15	62	1
16	62	1
17	62	1
19	62	1
20	62	1
21	62	1
22	62	1
23	62	1
26	62	1
27	62	1
28	62	1
29	62	1
31	62	1
33	62	1
37	62	1
38	62	1
42	62	1
47	62	1
50	62	1
51	62	1
52	62	1
56	62	1
60	62	1
4	63	1
14	63	1
17	63	1
20	63	1
23	63	1
24	63	1
25	63	1
26	63	1
27	63	1
31	63	1
32	63	1
33	63	1
34	63	1
41	63	1
43	63	1
45	63	1
47	63	1
49	63	1
51	63	1
53	63	1
54	63	1
56	63	1
58	63	1
60	63	1
61	63	1
62	63	1
1	64	1
3	64	1
7	64	1
8	64	1
9	64	1
11	64	1
12	64	1
14	64	1
19	64	1
20	64	1
21	64	1
25	64	1
27	64	1
30	64	1
34	64	1
35	64	1
37	64	1
38	64	1
40	64	1
42	64	1
43	64	1
45	64	1
47	64	1
50	64	1
51	64	1
53	64	1
54	64	1
57	64	1
58	64	1
59	64	1
61	64	1
62	64	1
1	65	1
2	65	1
4	65	1
8	65	1
9	65	1
10	65	1
11	65	1
13	65	1
16	65	1
18	65	1
21	65	1
30	65	1
31	65	1
32	65	1
33	65	1
37	65	1
38	65	1
39	65	1
41	65	1
42	65	1
44	65	1
46	65	1
51	65	1
52	65	1
57	65	1
59	65	1
63	65	1
64	65	1
1	66	1
4	66	1
5	66	1
6	66	1
8	66	1
9	66	1
11	66	1
12	66	1
13	66	1
16	66	1
18	66	1
19	66	1
22	66	1
23	66	1
28	66	1
30	66	1
31	66	1
33	66	1
34	66	1
36	66	1
38	66	1
39	66	1
40	66	1
42	66	1
43	66	1
47	66	1
51	66	1
54	66	1
55	66	1
56	66	1
60	66	1
61	66	1
63	66	1
64	66	1
1	67	1
2	67	1
6	67	1
7	67	1
12	67	1
19	67	1
20	67	1
26	67	1
28	67	1
30	67	1
33	67	1
35	67	1
36	67	1
37	67	1
40	67	1
41	67	1
42	67	1
43	67	1
45	67	1
46	67	1
48	67	1
49	67	1
52	67	1
53	67	1
55	67	1
56	67	1
57	67	1
58	67	1
59	67	1
63	67	1
66	67	1
3	68	1
7	68	1
9	68	1
11	68	1
16	68	1
17	68	1
18	68	1
19	68	1
21	68	1
22	68	1
25	68	1
26	68	1
30	68	1
31	68	1
34	68	1
37	68	1
38	68	1
40	68	1
41	68	1
43	68	1
46	68	1
48	68	1
52	68	1
57	68	1
61	68	1
67	68	1
1	69	1
3	69	1
4	69	1
5	69	1
7	69	1
9	69	1
10	69	1
12	69	1
14	69	1
22	69	1
23	69	1
25	69	1
28	69	1
32	69	1
37	69	1
39	69	1
41	69	1
43	69	1
45	69	1
47	69	1
49	69	1
50	69	1
51	69	1
52	69	1
54	69	1
59	69	1
60	69	1
64	69	1
65	69	1
67	69	1
68	69	1
1	70	1
3	70	1
10	70	1
12	70	1
13	70	1
14	70	1
16	70	1
18	70	1
20	70	1
23	70	1
24	70	1
25	70	1
28	70	1
30	70	1
31	70	1
33	70	1
34	70	1
43	70	1
44	70	1
47	70	1
48	70	1
55	70	1
56	70	1
57	70	1
58	70	1
60	70	1
64	70	1
65	70	1
66	70	1
67	70	1
