80	1580
1	3	1
2	3	1
2	4	1
3	4	1
1	5	1
3	5	1
4	5	1
3	6	1
5	6	1
1	7	1
2	7	1
4	7	1
4	8	1
5	8	1
1	9	1
2	9	1
3	9	1
4	9	1
5	9	1
6	9	1
7	9	1
8	9	1
1	10	1
2	10	1
3	10	1
5	10	1
7	10	1
1	11	1
2	11	1
3	11	1
8	11	1
10	11	1
2	12	1
4	12	1
5	12	1
10	12	1
11	12	1
4	13	1
5	13	1
6	13	1
10	13	1
11	13	1
1	14	1
2	14	1
3	14	1
4	14	1
5	14	1
9	14	1
1	15	1
2	15	1
3	15	1
7	15	1
9	15	1
10	15	1
11	15	1
12	15	1
1	16	1
2	16	1
3	16	1
4	16	1
5	16	1
7	16	1
9	16	1
10	16	1
15	16	1
2	17	1
4	17	1
6	17	1
7	17	1
8	17	1
9	17	1
15	17	1
3	18	1
4	18	1
6	18	1
7	18	1
8	18	1
10	18	1
11	18	1
12	18	1
15	18	1
16	18	1
1	19	1
3	19	1
4	19	1
6	19	1
7	19	1
8	19	1
11	19	1
12	19	1
2	20	1
4	20	1
5	20	1
10	20	1
11	20	1
12	20	1
15	20	1
18	20	1
1	21	1
2	21	1
3	21	1
5	21	1
7	21	1
10	21	1
12	21	1
14	21	1
16	21	1
17	21	1
19	21	1
20	21	1
1	22	1
3	22	1
5	22	1
6	22	1
7	22	1
12	22	1
13	22	1
16	22	1
18	22	1
20	22	1
4	23	1
5	23	1
6	23	1
7	23	1
10	23	1
13	23	1
14	23	1
15	23	1
18	23	1
19	23	1
1	24	1
3	24	1
4	24	1
8	24	1
12	24	1
19	24	1
21	24	1
22	24	1
23	24	1
3	25	1
4	25	1
7	25	1
8	25	1
11	25	1
15	25	1
16	25	1
17	25	1
20	25	1
22	25	1
1	26	1
2	26	1
5	26	1
6	26	1
7	26	1
8	26	1
13	26	1
14	26	1
15	26	1
17	26	1
18	26	1
19	26	1
20	26	1
21	26	1
24	26	1
1	27	1
3	27	1
4	27	1
5	27	1
6	27	1
7	27	1
9	27	1
17	27	1
18	27	1
19	27	1
21	27	1
23	27	1
24	27	1
1	28	1
2	28	1
3	28	1
4	28	1
5	28	1
6	28	1
8	28	1
9	28	1
12	28	1
13	28	1
15	28	1
19	28	1
23	28	1
25	28	1
27	28	1
1	29	1
2	29	1
3	29	1
5	29	1
8	29	1
9	29	1
10	29	1
11	29	1
12	29	1
14	29	1
15	29	1
16	29	1
17	29	1
18	29	1
19	29	1
20	29	1
21	29	1
22	29	1
23	29	1
24	29	1
28	29	1
1	30	1
4	30	1
5	30	1
6	30	1
10	30	1
11	30	1
12	30	1
16	30	1
17	30	1
18	30	1
19	30	1
20	30	1
21	30	1
22	30	1
25	30	1
27	30	1
28	30	1
1	31	1
3	31	1
7	31	1
11	31	1
12	31	1
15	31	1
17	31	1
19	31	1
21	31	1
24	31	1
25	31	1
26	31	1
28	31	1
8	32	1
9	32	1
10	32	1
14	32	1
17	32	1
24	32	1
25	32	1
26	32	1
27	32	1
1	33	1
2	33	1
3	33	1
4	33	1
6	33	1
7	33	1
8	33	1
10	33	1
12	33	1
17	33	1
18	33	1
19	33	1
22	33	1
23	33	1
29	33	1
30	33	1
31	33	1
4	34	1
5	34	1
6	34	1
9	34	1
13	34	1
14	34	1
18	34	1
19	34	1
20	34	1
22	34	1
23	34	1
24	34	1
25	34	1
26	34	1
27	34	1
28	34	1
31	34	1
33	34	1
1	35	1
2	35	1
4	35	1
13	35	1
14	35	1
15	35	1
17	35	1
19	35	1
23	35	1
27	35	1
30	35	1
31	35	1
34	35	1
3	36	1
5	36	1
8	36	1
9	36	1
12	36	1
13	36	1
14	36	1
15	36	1
16	36	1
18	36	1
21	36	1
22	36	1
25	36	1
26	36	1
27	36	1
28	36	1
29	36	1
30	36	1
1	37	1
2	37	1
3	37	1
6	37	1
7	37	1
8	37	1
9	37	1
11	37	1
12	37	1
14	37	1
15	37	1
16	37	1
22	37	1
23	37	1
24	37	1
28	37	1
31	37	1
32	37	1
34	37	1
35	37	1
2	38	1
7	38	1
8	38	1
16	38	1
18	38	1
19	38	1
28	38	1
29	38	1
31	38	1
33	38	1
34	38	1
36	38	1
2	39	1
3	39	1
5	39	1
7	39	1
10	39	1
18	39	1
19	39	1
23	39	1
26	39	1
28	39	1
29	39	1
31	39	1
33	39	1
34	39	1
37	39	1
38	39	1
2	40	1
6	40	1
8	40	1
9	40	1
12	40	1
15	40	1
16	40	1
19	40	1
21	40	1
22	40	1
23	40	1
27	40	1
30	40	1
31	40	1
32	40	1
33	40	1
34	40	1
37	40	1
1	41	1
2	41	1
5	41	1
8	41	1
9	41	1
10	41	1
11	41	1
16	41	1
19	41	1
21	41	1
25	41	1
27	41	1
28	41	1
32	41	1
34	41	1
36	41	1
37	41	1
38	41	1
1	42	1
4	42	1
5	42	1
6	42	1
7	42	1
9	42	1
10	42	1
11	42	1
12	42	1
14	42	1
15	42	1
16	42	1
18	42	1
19	42	1
20	42	1
21	42	1
22	42	1
23	42	1
26	42	1
28	42	1
29	42	1
31	42	1
32	42	1
33	42	1
35	42	1
36	42	1
37	42	1
38	42	1
40	42	1
41	42	1
1	43	1
2	43	1
4	43	1
7	43	1
8	43	1
9	43	1
10	43	1
12	43	1
13	43	1
14	43	1
16	43	1
17	43	1
18	43	1
19	43	1
20	43	1
22	43	1
23	43	1
24	43	1
25	43	1
26	43	1
30	43	1
31	43	1
33	43	1
35	43	1
41	43	1
42	43	1
1	44	1
8	44	1
13	44	1
14	44	1
17	44	1
19	44	1
21	44	1
22	44	1
23	44	1
24	44	1
25	44	1
26	44	1
28	44	1
32	44	1
33	44	1
34	44	1
35	44	1
36	44	1
38	44	1
39	44	1
40	44	1
43	44	1
1	45	1
5	45	1
7	45	1
8	45	1
9	45	1
12	45	1
13	45	1
14	45	1
17	45	1
20	45	1
21	45	1
22	45	1
26	45	1
28	45	1
30	45	1
36	45	1
38	45	1
39	45	1
40	45	1
41	45	1
42	45	1
3	46	1
5	46	1
6	46	1
7	46	1
8	46	1
9	46	1
10	46	1
13	46	1
15	46	1
18	46	1
20	46	1
21	46	1
22	46	1
23	46	1
24	46	1
26	46	1
33	46	1
34	46	1
35	46	1
39	46	1
41	46	1
44	46	1
2	47	1
3	47	1
4	47	1
9	47	1
12	47	1
14	47	1
17	47	1
18	47	1
19	47	1
21	47	1
22	47	1
23	47	1
25	47	1
28	47	1
31	47	1
38	47	1
41	47	1
42	47	1
45	47	1
46	47	1
2	48	1
4	48	1
8	48	1
9	48	1
10	48	1
11	48	1
12	48	1
15	48	1
19	48	1
20	48	1
22	48	1
24	48	1
26	48	1
27	48	1
30	48	1
32	48	1
34	48	1
35	48	1
39	48	1
40	48	1
41	48	1
43	48	1
45	48	1
1	49	1
7	49	1
10	49	1
13	49	1
16	49	1
18	49	1
19	49	1
20	49	1
24	49	1
25	49	1
26	49	1
27	49	1
28	49	1
29	49	1
32	49	1
34	49	1
35	49	1
37	49	1
39	49	1
40	49	1
42	49	1
44	49	1
1	50	1
3	50	1
4	50	1
5	50	1
8	50	1
9	50	1
11	50	1
15	50	1
16	50	1
18	50	1
20	50	1
23	50	1
25	50	1
27	50	1
28	50	1
31	50	1
33	50	1
