80	1580
1	2	1
2	3	1
1	4	1
2	4	1
3	4	1
2	5	1
4	5	1
3	6	1
4	6	1
1	7	1
2	7	1
3	7	1
2	8	1
3	8	1
5	8	1
1	9	1
2	9	1
1	10	1
3	10	1
4	10	1
8	10	1
9	10	1
2	11	1
4	11	1
8	11	1
9	11	1
10	11	1
1	12	1
4	12	1
7	12	1
10	12	1
4	13	1
5	13	1
7	13	1
10	13	1
12	13	1
1	14	1
6	14	1
7	14	1
9	14	1
10	14	1
13	14	1
2	15	1
4	15	1
11	15	1
2	16	1
3	16	1
6	16	1
8	16	1
10	16	1
11	16	1
14	16	1
15	16	1
4	17	1
5	17	1
6	17	1
8	17	1
12	17	1
13	17	1
14	17	1
15	17	1
1	18	1
3	18	1
4	18	1
7	18	1
8	18	1
11	18	1
13	18	1
15	18	1
17	18	1
1	19	1
2	19	1
3	19	1
7	19	1
8	19	1
12	19	1
15	19	1
16	19	1
17	19	1
3	20	1
4	20	1
5	20	1
7	20	1
10	20	1
12	20	1
13	20	1
14	20	1
15	20	1
16	20	1
17	20	1
18	20	1
2	21	1
3	21	1
7	21	1
9	21	1
10	21	1
11	21	1
14	21	1
16	21	1
18	21	1
4	22	1
5	22	1
6	22	1
8	22	1
12	22	1
14	22	1
15	22	1
19	22	1
21	22	1
2	23	1
3	23	1
4	23	1
5	23	1
6	23	1
10	23	1
11	23	1
12	23	1
13	23	1
16	23	1
17	23	1
20	23	1
22	23	1
1	24	1
3	24	1
6	24	1
7	24	1
8	24	1
9	24	1
10	24	1
12	24	1
13	24	1
14	24	1
17	24	1
18	24	1
19	24	1
20	24	1
21	24	1
23	24	1
1	25	1
3	25	1
6	25	1
7	25	1
8	25	1
10	25	1
12	25	1
13	25	1
17	25	1
21	25	1
1	26	1
2	26	1
4	26	1
5	26	1
7	26	1
8	26	1
11	26	1
14	26	1
17	26	1
18	26	1
19	26	1
20	26	1
21	26	1
23	26	1
25	26	1
1	27	1
3	27	1
6	27	1
7	27	1
9	27	1
10	27	1
12	27	1
13	27	1
14	27	1
15	27	1
17	27	1
19	27	1
20	27	1
25	27	1
4	28	1
7	28	1
8	28	1
9	28	1
10	28	1
11	28	1
13	28	1
14	28	1
15	28	1
16	28	1
17	28	1
20	28	1
22	28	1
23	28	1
24	28	1
25	28	1
2	29	1
5	29	1
6	29	1
8	29	1
9	29	1
10	29	1
14	29	1
15	29	1
19	29	1
20	29	1
21	29	1
24	29	1
25	29	1
26	29	1
27	29	1
28	29	1
1	30	1
4	30	1
5	30	1
7	30	1
8	30	1
9	30	1
10	30	1
11	30	1
12	30	1
13	30	1
14	30	1
15	30	1
16	30	1
17	30	1
19	30	1
20	30	1
23	30	1
24	30	1
25	30	1
28	30	1
29	30	1
1	31	1
2	31	1
3	31	1
5	31	1
6	31	1
8	31	1
10	31	1
11	31	1
14	31	1
15	31	1
18	31	1
20	31	1
21	31	1
23	31	1
27	31	1
30	31	1
3	32	1
5	32	1
7	32	1
10	32	1
12	32	1
13	32	1
15	32	1
16	32	1
17	32	1
18	32	1
21	32	1
22	32	1
23	32	1
25	32	1
27	32	1
28	32	1
29	32	1
30	32	1
2	33	1
5	33	1
6	33	1
7	33	1
10	33	1
16	33	1
19	33	1
20	33	1
23	33	1
25	33	1
26	33	1
29	33	1
30	33	1
31	33	1
32	33	1
1	34	1
2	34	1
3	34	1
4	34	1
12	34	1
14	34	1
15	34	1
17	34	1
19	34	1
20	34	1
22	34	1
24	34	1
27	34	1
28	34	1
29	34	1
31	34	1
33	34	1
2	35	1
5	35	1
6	35	1
7	35	1
9	35	1
10	35	1
11	35	1
14	35	1
15	35	1
16	35	1
17	35	1
18	35	1
19	35	1
20	35	1
24	35	1
25	35	1
26	35	1
27	35	1
28	35	1
29	35	1
30	35	1
31	35	1
32	35	1
34	35	1
3	36	1
8	36	1
10	36	1
14	36	1
17	36	1
18	36	1
20	36	1
21	36	1
22	36	1
23	36	1
25	36	1
27	36	1
29	36	1
32	36	1
33	36	1
34	36	1
1	37	1
2	37	1
3	37	1
5	37	1
7	37	1
8	37	1
9	37	1
10	37	1
11	37	1
12	37	1
13	37	1
15	37	1
16	37	1
19	37	1
21	37	1
26	37	1
29	37	1
30	37	1
31	37	1
32	37	1
34	37	1
35	37	1
1	38	1
3	38	1
5	38	1
7	38	1
11	38	1
12	38	1
14	38	1
18	38	1
19	38	1
21	38	1
22	38	1
25	38	1
29	38	1
32	38	1
33	38	1
35	38	1
2	39	1
3	39	1
4	39	1
6	39	1
10	39	1
12	39	1
13	39	1
14	39	1
15	39	1
16	39	1
19	39	1
21	39	1
22	39	1
26	39	1
27	39	1
28	39	1
29	39	1
31	39	1
33	39	1
34	39	1
1	40	1
2	40	1
3	40	1
4	40	1
5	40	1
6	40	1
8	40	1
9	40	1
11	40	1
14	40	1
22	40	1
26	40	1
27	40	1
28	40	1
29	40	1
30	40	1
32	40	1
33	40	1
34	40	1
35	40	1
36	40	1
38	40	1
3	41	1
6	41	1
9	41	1
10	41	1
13	41	1
15	41	1
21	41	1
23	41	1
26	41	1
28	41	1
29	41	1
30	41	1
32	41	1
34	41	1
37	41	1
38	41	1
40	41	1
1	42	1
3	42	1
4	42	1
6	42	1
9	42	1
10	42	1
12	42	1
17	42	1
18	42	1
19	42	1
20	42	1
22	42	1
23	42	1
27	42	1
29	42	1
32	42	1
33	42	1
34	42	1
35	42	1
36	42	1
40	42	1
41	42	1
3	43	1
7	43	1
11	43	1
14	43	1
17	43	1
18	43	1
20	43	1
22	43	1
24	43	1
25	43	1
27	43	1
28	43	1
29	43	1
32	43	1
33	43	1
34	43	1
36	43	1
2	44	1
3	44	1
6	44	1
10	44	1
12	44	1
13	44	1
15	44	1
19	44	1
21	44	1
23	44	1
24	44	1
25	44	1
26	44	1
27	44	1
29	44	1
30	44	1
31	44	1
32	44	1
34	44	1
35	44	1
39	44	1
40	44	1
42	44	1
1	45	1
5	45	1
6	45	1
9	45	1
12	45	1
15	45	1
16	45	1
19	45	1
21	45	1
22	45	1
25	45	1
29	45	1
30	45	1
31	45	1
32	45	1
33	45	1
35	45	1
37	45	1
38	45	1
41	45	1
43	45	1
44	45	1
2	46	1
5	46	1
7	46	1
11	46	1
22	46	1
28	46	1
33	46	1
35	46	1
36	46	1
37	46	1
41	46	1
42	46	1
43	46	1
44	46	1
45	46	1
1	47	1
2	47	1
3	47	1
4	47	1
5	47	1
7	47	1
9	47	1
11	47	1
12	47	1
13	47	1
18	47	1
20	47	1
21	47	1
23	47	1
24	47	1
27	47	1
32	47	1
34	47	1
38	47	1
39	47	1
44	47	1
46	47	1
3	48	1
4	48	1
5	48	1
8	48	1
9	48	1
10	48	1
11	48	1
14	48	1
15	48	1
16	48	1
18	48	1
20	48	1
21	48	1
22	48	1
23	48	1
28	48	1
29	48	1
31	48	1
34	48	1
36	48	1
39	48	1
40	48	1
44	48	1
45	48	1
47	48	1
3	49	1
9	49	1
12	49	1
16	49	1
17	49	1
18	49	1
19	49	1
20	49	1
21	49	1
22	49	1
24	49	1
26	49	1
27	49	1
31	49	1
32	49	1
35	49	1
37	49	1
38	49	1
39	49	1
41	49	1
42	49	1
47	49	1
2	50	1
3	50	1
5	50	1
6	50	1
7	50	1
8	50	1
9	50	1
10	50	1
12	50	1
13	50	1
16	50	1
17	50	1
18	50	1
20	50	1
28	50	1
31	50	1
32	50	1
34	50	1
37	50	1
38	50	1
39	50	1
40	50	1
41	50	1
45	50	1
46	50	1
47	50	1
1	51	1
5	51	1
9	51	1
10	51	1
11	51	1
14	51	1
16	51	1
17	51	1
20	51	1
24	51	1
27	51	1
29	51	1
31	51	1
32	51	1
33	51	1
34	51	1
38	51	1
40	51	1
41	51	1
45	51	1
46	51	1
49	51	1
1	52	1
3	52	1
5	52	1
6	52	1
7	52	1
11	52	1
12	52	1
13	52	1
14	52	1
15	52	1
17	52	1
19	52	1
20	52	1
21	52	1
24	52	1
30	52	1
31	52	1
32	52	1
33	52	1
35	52	1
36	52	1
40	52	1
45	52	1
48	52	1
50	52	1
51	52	1
2	53	1
3	53	1
4	53	1
5	53	1
7	53	1
8	53	1
9	53	1
10	53	1
11	53	1
12	53	1
14	53	1
15	53	1
17	53	1
19	53	1
20	53	1
21	53	1
22	53	1
25	53	1
26	53	1
27	53	1
32	53	1
34	53	1
37	53	1
39	53	1
40	53	1
41	53	1
42	53	1
43	53	1
44	53	1
45	53	1
46	53	1
47	53	1
48	53	1
51	53	1
52	53	1
4	54	1
6	54	1
7	54	1
8	54	1
9	54	1
10	54	1
11	54	1
16	54	1
17	54	1
19	54	1
20	54	1
21	54	1
22	54	1
23	54	1
24	54	1
26	54	1
28	54	1
29	54	1
30	54	1
33	54	1
36	54	1
37	54	1
38	54	1
41	54	1
43	54	1
44	54	1
48	54	1
49	54	1
52	54	1
53	54	1
1	55	1
5	55	1
6	55	1
7	55	1
8	55	1
9	55	1
10	55	1
15	55	1
20	55	1
21	55	1
27	55	1
30	55	1
31	55	1
33	55	1
34	55	1
35	55	1
36	55	1
37	55	1
39	55	1
40	55	1
42	55	1
44	55	1
49	55	1
50	55	1
53	55	1
54	55	1
1	56	1
2	56	1
5	56	1
8	56	1
9	56	1
11	56	1
12	56	1
13	56	1
15	56	1
17	56	1
18	56	1
21	56	1
22	56	1
23	56	1
25	56	1
26	56	1
28	56	1
30	56	1
31	56	1
32	56	1
34	56	1
35	56	1
38	56	1
39	56	1
44	56	1
45	56	1
49	56	1
50	56	1
52	56	1
3	57	1
9	57	1
11	57	1
13	57	1
17	57	1
22	57	1
23	57	1
33	57	1
34	57	1
37	57	1
38	57	1
41	57	1
42	57	1
49	57	1
51	57	1
55	57	1
56	57	1
3	58	1
5	58	1
9	58	1
10	58	1
11	58	1
12	58	1
15	58	1
16	58	1
19	58	1
21	58	1
22	58	1
23	58	1
24	58	1
25	58	1
26	58	1
27	58	1
32	58	1
34	58	1
35	58	1
38	58	1
40	58	1
45	58	1
48	58	1
50	58	1
54	58	1
55	58	1
5	59	1
11	59	1
12	59	1
16	59	1
17	59	1
19	59	1
22	59	1
24	59	1
26	59	1
29	59	1
30	59	1
32	59	1
34	59	1
35	59	1
37	59	1
39	59	1
40	59	1
45	59	1
47	59	1
48	59	1
50	59	1
51	59	1
53	59	1
56	59	1
57	59	1
2	60	1
3	60	1
5	60	1
6	60	1
10	60	1
11	60	1
12	60	1
13	60	1
15	60	1
16	60	1
17	60	1
18	60	1
20	60	1
22	60	1
23	60	1
26	60	1
29	60	1
32	60	1
34	60	1
35	60	1
37	60	1
