50	613
1	2	1
1	3	1
2	4	1
1	5	1
2	5	1
1	6	1
3	6	1
4	6	1
5	6	1
4	7	1
6	7	1
1	8	1
4	8	1
5	8	1
7	8	1
2	9	1
5	9	1
7	9	1
8	9	1
4	10	1
6	10	1
7	10	1
9	10	1
2	11	1
3	11	1
4	11	1
7	11	1
9	11	1
10	11	1
1	12	1
2	12	1
4	12	1
5	12	1
6	12	1
8	12	1
9	12	1
10	12	1
1	13	1
2	13	1
3	13	1
4	13	1
6	13	1
7	13	1
8	13	1
9	13	1
10	13	1
12	13	1
1	14	1
2	14	1
3	14	1
4	14	1
5	14	1
6	14	1
9	14	1
10	14	1
11	14	1
2	15	1
6	15	1
7	15	1
9	15	1
11	15	1
13	15	1
1	16	1
2	16	1
3	16	1
4	16	1
6	16	1
7	16	1
8	16	1
12	16	1
13	16	1
2	17	1
4	17	1
7	17	1
9	17	1
12	17	1
1	18	1
2	18	1
3	18	1
5	18	1
8	18	1
10	18	1
11	18	1
17	18	1
6	19	1
8	19	1
9	19	1
10	19	1
14	19	1
16	19	1
18	19	1
2	20	1
4	20	1
7	20	1
8	20	1
9	20	1
10	20	1
13	20	1
14	20	1
19	20	1
3	21	1
6	21	1
9	21	1
11	21	1
12	21	1
13	21	1
16	21	1
19	21	1
4	22	1
6	22	1
12	22	1
14	22	1
15	22	1
16	22	1
17	22	1
19	22	1
20	22	1
21	22	1
2	23	1
4	23	1
12	23	1
19	23	1
20	23	1
2	24	1
3	24	1
7	24	1
8	24	1
9	24	1
10	24	1
12	24	1
13	24	1
14	24	1
15	24	1
16	24	1
17	24	1
18	24	1
19	24	1
21	24	1
23	24	1
1	25	1
3	25	1
5	25	1
6	25	1
9	25	1
12	25	1
13	25	1
14	25	1
16	25	1
20	25	1
22	25	1
23	25	1
2	26	1
3	26	1
5	26	1
7	26	1
9	26	1
10	26	1
11	26	1
12	26	1
16	26	1
17	26	1
18	26	1
23	26	1
24	26	1
25	26	1
2	27	1
3	27	1
6	27	1
7	27	1
8	27	1
9	27	1
10	27	1
13	27	1
14	27	1
17	27	1
18	27	1
19	27	1
21	27	1
22	27	1
23	27	1
25	27	1
2	28	1
4	28	1
5	28	1
7	28	1
9	28	1
15	28	1
18	28	1
22	28	1
23	28	1
25	28	1
2	29	1
4	29	1
6	29	1
7	29	1
9	29	1
11	29	1
13	29	1
16	29	1
18	29	1
20	29	1
21	29	1
22	29	1
23	29	1
24	29	1
3	30	1
4	30	1
5	30	1
7	30	1
12	30	1
14	30	1
15	30	1
16	30	1
17	30	1
20	30	1
21	30	1
22	30	1
23	30	1
26	30	1
27	30	1
28	30	1
29	30	1
5	31	1
6	31	1
8	31	1
9	31	1
10	31	1
12	31	1
13	31	1
16	31	1
18	31	1
19	31	1
20	31	1
21	31	1
22	31	1
23	31	1
24	31	1
26	31	1
28	31	1
30	31	1
1	32	1
2	32	1
3	32	1
4	32	1
5	32	1
11	32	1
12	32	1
13	32	1
14	32	1
15	32	1
16	32	1
17	32	1
18	32	1
20	32	1
21	32	1
22	32	1
23	32	1
24	32	1
25	32	1
29	32	1
31	32	1
1	33	1
4	33	1
7	33	1
8	33	1
9	33	1
10	33	1
11	33	1
13	33	1
16	33	1
18	33	1
19	33	1
20	33	1
21	33	1
22	33	1
24	33	1
25	33	1
29	33	1
30	33	1
31	33	1
32	33	1
2	34	1
4	34	1
6	34	1
7	34	1
9	34	1
13	34	1
14	34	1
16	34	1
17	34	1
20	34	1
21	34	1
23	34	1
24	34	1
25	34	1
26	34	1
27	34	1
29	34	1
1	35	1
3	35	1
4	35	1
6	35	1
7	35	1
10	35	1
11	35	1
15	35	1
19	35	1
21	35	1
23	35	1
24	35	1
25	35	1
28	35	1
11	36	1
12	36	1
13	36	1
15	36	1
18	36	1
20	36	1
25	36	1
26	36	1
28	36	1
29	36	1
30	36	1
31	36	1
33	36	1
34	36	1
35	36	1
3	37	1
4	37	1
5	37	1
9	37	1
10	37	1
13	37	1
18	37	1
20	37	1
21	37	1
22	37	1
30	37	1
31	37	1
33	37	1
34	37	1
36	37	1
2	38	1
4	38	1
5	38	1
7	38	1
8	38	1
13	38	1
14	38	1
17	38	1
22	38	1
24	38	1
31	38	1
32	38	1
33	38	1
35	38	1
1	39	1
4	39	1
6	39	1
7	39	1
8	39	1
9	39	1
10	39	1
11	39	1
13	39	1
15	39	1
16	39	1
20	39	1
24	39	1
26	39	1
27	39	1
30	39	1
32	39	1
34	39	1
35	39	1
37	39	1
1	40	1
2	40	1
3	40	1
6	40	1
7	40	1
9	40	1
11	40	1
12	40	1
16	40	1
17	40	1
18	40	1
19	40	1
20	40	1
21	40	1
22	40	1
25	40	1
27	40	1
29	40	1
31	40	1
32	40	1
33	40	1
36	40	1
1	41	1
2	41	1
3	41	1
5	41	1
6	41	1
8	41	1
9	41	1
14	41	1
15	41	1
16	41	1
17	41	1
21	41	1
22	41	1
23	41	1
25	41	1
26	41	1
27	41	1
28	41	1
32	41	1
33	41	1
35	41	1
36	41	1
37	41	1
1	42	1
5	42	1
7	42	1
8	42	1
9	42	1
11	42	1
12	42	1
13	42	1
18	42	1
21	42	1
22	42	1
24	42	1
26	42	1
27	42	1
28	42	1
29	42	1
33	42	1
34	42	1
35	42	1
38	42	1
1	43	1
2	43	1
5	43	1
6	43	1
7	43	1
9	43	1
12	43	1
13	43	1
17	43	1
20	43	1
21	43	1
22	43	1
27	43	1
29	43	1
31	43	1
33	43	1
34	43	1
35	43	1
36	43	1
38	43	1
39	43	1
41	43	1
1	44	1
2	44	1
4	44	1
7	44	1
8	44	1
12	44	1
14	44	1
17	44	1
19	44	1
21	44	1
22	44	1
24	44	1
27	44	1
29	44	1
30	44	1
32	44	1
33	44	1
35	44	1
36	44	1
38	44	1
41	44	1
42	44	1
1	45	1
2	45	1
5	45	1
7	45	1
9	45	1
12	45	1
15	45	1
16	45	1
18	45	1
19	45	1
21	45	1
22	45	1
23	45	1
24	45	1
25	45	1
28	45	1
30	45	1
31	45	1
32	45	1
34	45	1
35	45	1
36	45	1
39	45	1
41	45	1
44	45	1
1	46	1
3	46	1
4	46	1
6	46	1
10	46	1
12	46	1
13	46	1
15	46	1
20	46	1
21	46	1
28	46	1
32	46	1
35	46	1
37	46	1
40	46	1
41	46	1
43	46	1
1	47	1
2	47	1
3	47	1
5	47	1
6	47	1
7	47	1
8	47	1
9	47	1
10	47	1
12	47	1
14	47	1
21	47	1
22	47	1
23	47	1
27	47	1
29	47	1
30	47	1
31	47	1
38	47	1
40	47	1
41	47	1
43	47	1
44	47	1
1	48	1
3	48	1
5	48	1
7	48	1
8	48	1
9	48	1
10	48	1
12	48	1
13	48	1
20	48	1
21	48	1
23	48	1
24	48	1
26	48	1
28	48	1
30	48	1
35	48	1
38	48	1
39	48	1
47	48	1
2	49	1
3	49	1
4	49	1
5	49	1
9	49	1
11	49	1
14	49	1
15	49	1
16	49	1
17	49	1
22	49	1
23	49	1
24	49	1
28	49	1
29	49	1
30	49	1
31	49	1
35	49	1
37	49	1
39	49	1
43	49	1
44	49	1
45	49	1
47	49	1
48	49	1
1	50	1
3	50	1
6	50	1
9	50	1
12	50	1
15	50	1
16	50	1
26	50	1
27	50	1
32	50	1
37	50	1
38	50	1
41	50	1
44	50	1
45	50	1
46	50	1
47	50	1
49	50	1
