70	1208
1	3	1
2	3	1
1	5	1
2	5	1
3	5	1
3	6	1
5	6	1
3	7	1
4	7	1
5	7	1
1	8	1
2	8	1
3	8	1
4	8	1
5	8	1
6	8	1
7	8	1
2	9	1
3	9	1
4	9	1
5	9	1
6	9	1
1	10	1
2	10	1
3	10	1
4	10	1
8	10	1
9	10	1
2	11	1
3	11	1
5	11	1
6	11	1
9	11	1
1	12	1
3	12	1
5	12	1
8	12	1
10	12	1
2	13	1
4	13	1
6	13	1
7	13	1
8	13	1
10	13	1
12	13	1
1	14	1
2	14	1
5	14	1
8	14	1
9	14	1
10	14	1
12	14	1
2	15	1
6	15	1
7	15	1
10	15	1
11	15	1
12	15	1
13	15	1
14	15	1
4	16	1
5	16	1
6	16	1
8	16	1
9	16	1
12	16	1
15	16	1
3	17	1
4	17	1
7	17	1
9	17	1
15	17	1
1	18	1
3	18	1
10	18	1
11	18	1
15	18	1
1	19	1
4	19	1
6	19	1
8	19	1
10	19	1
11	19	1
13	19	1
16	19	1
17	19	1
5	20	1
6	20	1
10	20	1
11	20	1
12	20	1
14	20	1
15	20	1
16	20	1
3	21	1
6	21	1
8	21	1
9	21	1
10	21	1
11	21	1
17	21	1
18	21	1
20	21	1
1	22	1
2	22	1
3	22	1
7	22	1
10	22	1
11	22	1
17	22	1
21	22	1
3	23	1
4	23	1
6	23	1
7	23	1
10	23	1
11	23	1
12	23	1
19	23	1
21	23	1
3	24	1
4	24	1
5	24	1
7	24	1
8	24	1
11	24	1
12	24	1
13	24	1
14	24	1
15	24	1
16	24	1
18	24	1
19	24	1
20	24	1
22	24	1
23	24	1
1	25	1
5	25	1
9	25	1
11	25	1
17	25	1
18	25	1
19	25	1
20	25	1
21	25	1
22	25	1
2	26	1
5	26	1
10	26	1
11	26	1
14	26	1
16	26	1
17	26	1
18	26	1
19	26	1
21	26	1
22	26	1
24	26	1
25	26	1
1	27	1
3	27	1
5	27	1
6	27	1
9	27	1
10	27	1
12	27	1
13	27	1
14	27	1
15	27	1
16	27	1
17	27	1
18	27	1
24	27	1
25	27	1
2	28	1
5	28	1
6	28	1
8	28	1
11	28	1
15	28	1
16	28	1
17	28	1
23	28	1
24	28	1
25	28	1
26	28	1
27	28	1
1	29	1
4	29	1
7	29	1
11	29	1
13	29	1
15	29	1
16	29	1
18	29	1
20	29	1
22	29	1
23	29	1
24	29	1
1	30	1
3	30	1
4	30	1
6	30	1
7	30	1
8	30	1
9	30	1
10	30	1
11	30	1
12	30	1
15	30	1
16	30	1
21	30	1
22	30	1
24	30	1
27	30	1
29	30	1
1	31	1
4	31	1
8	31	1
11	31	1
13	31	1
14	31	1
21	31	1
22	31	1
23	31	1
25	31	1
28	31	1
1	32	1
3	32	1
4	32	1
5	32	1
6	32	1
9	32	1
13	32	1
14	32	1
17	32	1
19	32	1
20	32	1
22	32	1
23	32	1
28	32	1
31	32	1
1	33	1
2	33	1
3	33	1
4	33	1
7	33	1
10	33	1
11	33	1
12	33	1
17	33	1
18	33	1
19	33	1
20	33	1
21	33	1
22	33	1
23	33	1
24	33	1
27	33	1
29	33	1
30	33	1
32	33	1
3	34	1
5	34	1
6	34	1
11	34	1
13	34	1
15	34	1
16	34	1
17	34	1
18	34	1
22	34	1
23	34	1
27	34	1
28	34	1
32	34	1
33	34	1
4	35	1
7	35	1
8	35	1
12	35	1
14	35	1
17	35	1
21	35	1
24	35	1
25	35	1
26	35	1
27	35	1
29	35	1
32	35	1
33	35	1
1	36	1
2	36	1
4	36	1
5	36	1
10	36	1
11	36	1
12	36	1
16	36	1
17	36	1
21	36	1
22	36	1
25	36	1
26	36	1
29	36	1
30	36	1
35	36	1
1	37	1
2	37	1
3	37	1
5	37	1
8	37	1
9	37	1
12	37	1
15	37	1
16	37	1
18	37	1
20	37	1
22	37	1
25	37	1
27	37	1
28	37	1
29	37	1
30	37	1
31	37	1
35	37	1
2	38	1
4	38	1
5	38	1
7	38	1
8	38	1
9	38	1
10	38	1
15	38	1
17	38	1
18	38	1
19	38	1
21	38	1
22	38	1
24	38	1
25	38	1
27	38	1
29	38	1
31	38	1
34	38	1
35	38	1
2	39	1
3	39	1
5	39	1
7	39	1
10	39	1
11	39	1
18	39	1
20	39	1
21	39	1
23	39	1
25	39	1
26	39	1
29	39	1
31	39	1
34	39	1
35	39	1
36	39	1
3	40	1
7	40	1
9	40	1
11	40	1
14	40	1
15	40	1
16	40	1
18	40	1
19	40	1
20	40	1
23	40	1
24	40	1
25	40	1
27	40	1
30	40	1
32	40	1
33	40	1
35	40	1
36	40	1
39	40	1
2	41	1
3	41	1
6	41	1
9	41	1
11	41	1
13	41	1
18	41	1
19	41	1
20	41	1
22	41	1
25	41	1
29	41	1
31	41	1
32	41	1
34	41	1
35	41	1
36	41	1
37	41	1
38	41	1
39	41	1
40	41	1
2	42	1
8	42	1
9	42	1
10	42	1
11	42	1
13	42	1
15	42	1
16	42	1
17	42	1
18	42	1
21	42	1
23	42	1
24	42	1
25	42	1
29	42	1
31	42	1
32	42	1
33	42	1
34	42	1
37	42	1
38	42	1
40	42	1
5	43	1
6	43	1
8	43	1
9	43	1
10	43	1
11	43	1
17	43	1
18	43	1
21	43	1
23	43	1
24	43	1
29	43	1
31	43	1
32	43	1
34	43	1
37	43	1
40	43	1
2	44	1
4	44	1
6	44	1
7	44	1
8	44	1
9	44	1
10	44	1
11	44	1
12	44	1
13	44	1
14	44	1
16	44	1
17	44	1
18	44	1
23	44	1
24	44	1
25	44	1
26	44	1
28	44	1
31	44	1
32	44	1
35	44	1
37	44	1
38	44	1
39	44	1
41	44	1
42	44	1
1	45	1
2	45	1
3	45	1
8	45	1
12	45	1
17	45	1
18	45	1
19	45	1
20	45	1
21	45	1
22	45	1
29	45	1
31	45	1
32	45	1
33	45	1
39	45	1
40	45	1
41	45	1
42	45	1
43	45	1
1	46	1
2	46	1
3	46	1
4	46	1
5	46	1
8	46	1
9	46	1
10	46	1
15	46	1
19	46	1
20	46	1
22	46	1
26	46	1
29	46	1
31	46	1
32	46	1
33	46	1
34	46	1
35	46	1
38	46	1
39	46	1
44	46	1
1	47	1
5	47	1
6	47	1
7	47	1
9	47	1
10	47	1
11	47	1
13	47	1
14	47	1
16	47	1
19	47	1
22	47	1
23	47	1
24	47	1
26	47	1
27	47	1
30	47	1
31	47	1
32	47	1
33	47	1
34	47	1
36	47	1
38	47	1
39	47	1
40	47	1
42	47	1
43	47	1
45	47	1
1	48	1
2	48	1
3	48	1
6	48	1
7	48	1
12	48	1
13	48	1
14	48	1
16	48	1
18	48	1
21	48	1
22	48	1
23	48	1
24	48	1
25	48	1
30	48	1
31	48	1
35	48	1
36	48	1
37	48	1
38	48	1
42	48	1
43	48	1
44	48	1
46	48	1
47	48	1
1	49	1
2	49	1
3	49	1
6	49	1
9	49	1
14	49	1
15	49	1
16	49	1
18	49	1
21	49	1
23	49	1
24	49	1
26	49	1
27	49	1
28	49	1
30	49	1
31	49	1
32	49	1
33	49	1
38	49	1
40	49	1
41	49	1
46	49	1
47	49	1
1	50	1
2	50	1
3	50	1
6	50	1
8	50	1
10	50	1
12	50	1
14	50	1
15	50	1
17	50	1
18	50	1
20	50	1
21	50	1
23	50	1
24	50	1
