50	613
2	3	1
1	5	1
2	5	1
4	5	1
2	6	1
3	6	1
4	6	1
1	7	1
4	7	1
6	7	1
5	8	1
7	8	1
1	9	1
2	9	1
3	9	1
4	9	1
5	9	1
3	10	1
4	10	1
6	10	1
7	10	1
1	11	1
3	11	1
4	11	1
5	11	1
8	11	1
9	11	1
1	12	1
4	12	1
7	12	1
8	12	1
10	12	1
11	12	1
2	13	1
4	13	1
5	13	1
6	13	1
7	13	1
9	13	1
10	13	1
12	13	1
1	14	1
4	14	1
5	14	1
6	14	1
9	14	1
11	14	1
12	14	1
2	15	1
4	15	1
8	15	1
9	15	1
11	15	1
2	16	1
4	16	1
5	16	1
6	16	1
8	16	1
9	16	1
10	16	1
11	16	1
14	16	1
15	16	1
2	17	1
7	17	1
8	17	1
9	17	1
1	18	1
2	18	1
3	18	1
7	18	1
8	18	1
10	18	1
11	18	1
12	18	1
13	18	1
14	18	1
1	19	1
4	19	1
5	19	1
6	19	1
11	19	1
12	19	1
16	19	1
18	19	1
5	20	1
6	20	1
8	20	1
9	20	1
12	20	1
13	20	1
16	20	1
2	21	1
5	21	1
18	21	1
19	21	1
20	21	1
1	22	1
3	22	1
4	22	1
5	22	1
6	22	1
7	22	1
10	22	1
12	22	1
14	22	1
15	22	1
20	22	1
2	23	1
3	23	1
8	23	1
9	23	1
11	23	1
12	23	1
13	23	1
14	23	1
15	23	1
18	23	1
19	23	1
21	23	1
1	24	1
6	24	1
7	24	1
9	24	1
10	24	1
12	24	1
13	24	1
14	24	1
15	24	1
16	24	1
17	24	1
18	24	1
19	24	1
21	24	1
23	24	1
2	25	1
4	25	1
5	25	1
8	25	1
9	25	1
11	25	1
12	25	1
13	25	1
15	25	1
16	25	1
18	25	1
19	25	1
21	25	1
22	25	1
23	25	1
1	26	1
2	26	1
3	26	1
5	26	1
13	26	1
16	26	1
17	26	1
18	26	1
19	26	1
20	26	1
21	26	1
23	26	1
24	26	1
2	27	1
3	27	1
8	27	1
9	27	1
10	27	1
11	27	1
12	27	1
14	27	1
15	27	1
20	27	1
21	27	1
23	27	1
25	27	1
26	27	1
1	28	1
3	28	1
5	28	1
7	28	1
10	28	1
11	28	1
12	28	1
13	28	1
15	28	1
17	28	1
20	28	1
22	28	1
27	28	1
1	29	1
2	29	1
4	29	1
7	29	1
9	29	1
11	29	1
12	29	1
14	29	1
19	29	1
20	29	1
25	29	1
26	29	1
27	29	1
1	30	1
2	30	1
3	30	1
4	30	1
8	30	1
9	30	1
12	30	1
13	30	1
17	30	1
18	30	1
19	30	1
22	30	1
23	30	1
28	30	1
29	30	1
2	31	1
5	31	1
7	31	1
11	31	1
12	31	1
16	31	1
17	31	1
21	31	1
22	31	1
23	31	1
25	31	1
1	32	1
3	32	1
4	32	1
6	32	1
9	32	1
12	32	1
17	32	1
18	32	1
19	32	1
22	32	1
27	32	1
29	32	1
1	33	1
2	33	1
7	33	1
8	33	1
11	33	1
13	33	1
17	33	1
19	33	1
24	33	1
25	33	1
26	33	1
29	33	1
30	33	1
31	33	1
1	34	1
3	34	1
4	34	1
5	34	1
6	34	1
7	34	1
9	34	1
11	34	1
14	34	1
17	34	1
18	34	1
20	34	1
21	34	1
22	34	1
26	34	1
27	34	1
28	34	1
33	34	1
1	35	1
2	35	1
3	35	1
4	35	1
5	35	1
6	35	1
8	35	1
9	35	1
10	35	1
16	35	1
19	35	1
20	35	1
21	35	1
26	35	1
28	35	1
29	35	1
31	35	1
32	35	1
1	36	1
2	36	1
3	36	1
4	36	1
5	36	1
7	36	1
13	36	1
14	36	1
15	36	1
16	36	1
18	36	1
19	36	1
20	36	1
22	36	1
25	36	1
26	36	1
27	36	1
28	36	1
29	36	1
32	36	1
33	36	1
34	36	1
35	36	1
5	37	1
6	37	1
10	37	1
11	37	1
12	37	1
13	37	1
14	37	1
15	37	1
17	37	1
20	37	1
21	37	1
22	37	1
24	37	1
27	37	1
30	37	1
31	37	1
35	37	1
8	38	1
9	38	1
12	38	1
14	38	1
19	38	1
21	38	1
22	38	1
24	38	1
27	38	1
29	38	1
30	38	1
33	38	1
35	38	1
36	38	1
2	39	1
6	39	1
14	39	1
15	39	1
17	39	1
18	39	1
19	39	1
20	39	1
21	39	1
24	39	1
25	39	1
27	39	1
28	39	1
29	39	1
30	39	1
31	39	1
32	39	1
33	39	1
37	39	1
1	40	1
2	40	1
4	40	1
6	40	1
7	40	1
8	40	1
10	40	1
11	40	1
12	40	1
14	40	1
17	40	1
19	40	1
22	40	1
26	40	1
28	40	1
29	40	1
30	40	1
31	40	1
32	40	1
33	40	1
34	40	1
35	40	1
37	40	1
1	41	1
4	41	1
5	41	1
6	41	1
10	41	1
12	41	1
15	41	1
18	41	1
20	41	1
21	41	1
22	41	1
27	41	1
