20	95
1	2	1
1	5	1
2	5	1
3	5	1
2	6	1
3	6	1
4	6	1
1	7	1
2	7	1
6	7	1
1	8	1
2	8	1
3	8	1
5	8	1
6	8	1
4	9	1
5	9	1
7	9	1
8	9	1
7	10	1
8	10	1
4	11	1
6	11	1
7	11	1
2	12	1
3	12	1
4	12	1
6	12	1
7	12	1
8	12	1
11	12	1
1	13	1
3	13	1
6	13	1
7	13	1
8	13	1
9	13	1
10	13	1
11	13	1
1	14	1
2	14	1
6	14	1
7	14	1
10	14	1
13	14	1
2	15	1
5	15	1
6	15	1
13	15	1
1	16	1
2	16	1
3	16	1
4	16	1
6	16	1
7	16	1
10	16	1
13	16	1
14	16	1
1	17	1
2	17	1
6	17	1
7	17	1
8	17	1
9	17	1
10	17	1
12	17	1
14	17	1
1	18	1
2	18	1
3	18	1
4	18	1
5	18	1
6	18	1
12	18	1
14	18	1
15	18	1
16	18	1
4	19	1
5	19	1
10	19	1
11	19	1
15	19	1
16	19	1
17	19	1
18	19	1
1	20	1
2	20	1
7	20	1
8	20	1
9	20	1
13	20	1
14	20	1
16	20	1
17	20	1
18	20	1
