40	390
1	3	1
3	4	1
1	5	1
2	5	1
3	5	1
4	5	1
1	6	1
3	6	1
4	6	1
2	7	1
3	7	1
4	7	1
5	7	1
6	7	1
4	8	1
6	8	1
3	9	1
7	9	1
8	9	1
1	10	1
5	10	1
9	10	1
2	11	1
4	11	1
6	11	1
8	11	1
9	11	1
10	11	1
2	12	1
8	12	1
10	12	1
1	13	1
6	13	1
7	13	1
9	13	1
3	14	1
7	14	1
9	14	1
13	14	1
2	15	1
6	15	1
7	15	1
9	15	1
12	15	1
14	15	1
2	16	1
6	16	1
7	16	1
8	16	1
9	16	1
10	16	1
11	16	1
12	16	1
13	16	1
1	17	1
3	17	1
4	17	1
7	17	1
9	17	1
12	17	1
13	17	1
14	17	1
15	17	1
16	17	1
3	18	1
6	18	1
7	18	1
9	18	1
11	18	1
16	18	1
17	18	1
1	19	1
5	19	1
8	19	1
10	19	1
11	19	1
14	19	1
15	19	1
16	19	1
17	19	1
3	20	1
4	20	1
5	20	1
7	20	1
9	20	1
10	20	1
13	20	1
14	20	1
17	20	1
2	21	1
4	21	1
5	21	1
7	21	1
8	21	1
10	21	1
12	21	1
16	21	1
17	21	1
20	21	1
3	22	1
5	22	1
7	22	1
12	22	1
16	22	1
17	22	1
1	23	1
3	23	1
4	23	1
7	23	1
8	23	1
14	23	1
16	23	1
17	23	1
18	23	1
20	23	1
2	24	1
7	24	1
8	24	1
9	24	1
10	24	1
11	24	1
13	24	1
14	24	1
15	24	1
16	24	1
17	24	1
19	24	1
23	24	1
1	25	1
2	25	1
6	25	1
7	25	1
8	25	1
12	25	1
13	25	1
15	25	1
16	25	1
17	25	1
21	25	1
22	25	1
24	25	1
1	26	1
4	26	1
6	26	1
7	26	1
8	26	1
9	26	1
10	26	1
12	26	1
19	26	1
20	26	1
23	26	1
24	26	1
25	26	1
1	27	1
5	27	1
6	27	1
8	27	1
12	27	1
16	27	1
17	27	1
18	27	1
20	27	1
21	27	1
22	27	1
23	27	1
25	27	1
3	28	1
5	28	1
6	28	1
7	28	1
8	28	1
9	28	1
10	28	1
11	28	1
12	28	1
13	28	1
15	28	1
16	28	1
18	28	1
20	28	1
22	28	1
24	28	1
4	29	1
6	29	1
7	29	1
8	29	1
10	29	1
13	29	1
14	29	1
15	29	1
16	29	1
17	29	1
18	29	1
19	29	1
20	29	1
21	29	1
22	29	1
25	29	1
27	29	1
28	29	1
2	30	1
3	30	1
4	30	1
5	30	1
6	30	1
7	30	1
8	30	1
9	30	1
11	30	1
12	30	1
15	30	1
16	30	1
17	30	1
20	30	1
22	30	1
23	30	1
25	30	1
26	30	1
27	30	1
28	30	1
2	31	1
3	31	1
11	31	1
13	31	1
16	31	1
17	31	1
24	31	1
26	31	1
29	31	1
30	31	1
3	32	1
4	32	1
5	32	1
6	32	1
7	32	1
8	32	1
9	32	1
10	32	1
11	32	1
14	32	1
18	32	1
28	32	1
29	32	1
1	33	1
2	33	1
4	33	1
5	33	1
6	33	1
7	33	1
12	33	1
15	33	1
16	33	1
17	33	1
22	33	1
23	33	1
27	33	1
28	33	1
29	33	1
32	33	1
2	34	1
3	34	1
6	34	1
7	34	1
9	34	1
11	34	1
19	34	1
20	34	1
21	34	1
23	34	1
26	34	1
31	34	1
1	35	1
3	35	1
6	35	1
7	35	1
11	35	1
14	35	1
15	35	1
17	35	1
18	35	1
19	35	1
20	35	1
23	35	1
26	35	1
28	35	1
31	35	1
33	35	1
34	35	1
1	36	1
3	36	1
6	36	1
7	36	1
12	36	1
13	36	1
14	36	1
20	36	1
21	36	1
23	36	1
28	36	1
29	36	1
31	36	1
33	36	1
35	36	1
2	37	1
3	37	1
4	37	1
6	37	1
8	37	1
9	37	1
10	37	1
11	37	1
13	37	1
14	37	1
16	37	1
19	37	1
21	37	1
22	37	1
23	37	1
26	37	1
28	37	1
29	37	1
31	37	1
34	37	1
35	37	1
36	37	1
1	38	1
2	38	1
6	38	1
7	38	1
9	38	1
11	38	1
12	38	1
13	38	1
16	38	1
17	38	1
18	38	1
20	38	1
22	38	1
23	38	1
24	38	1
25	38	1
26	38	1
27	38	1
31	38	1
32	38	1
35	38	1
36	38	1
1	39	1
4	39	1
8	39	1
9	39	1
11	39	1
12	39	1
17	39	1
18	39	1
19	39	1
20	39	1
22	39	1
23	39	1
24	39	1
25	39	1
27	39	1
28	39	1
32	39	1
33	39	1
34	39	1
35	39	1
2	40	1
3	40	1
4	40	1
5	40	1
6	40	1
8	40	1
9	40	1
11	40	1
13	40	1
16	40	1
20	40	1
22	40	1
24	40	1
25	40	1
27	40	1
28	40	1
29	40	1
31	40	1
33	40	1
35	40	1
36	40	1
39	40	1
