50	613
1	2	1
1	3	1
3	4	1
1	5	1
2	5	1
3	6	1
5	6	1
1	7	1
4	7	1
2	8	1
3	8	1
4	8	1
5	8	1
1	9	1
2	9	1
3	9	1
6	9	1
8	9	1
1	10	1
2	10	1
3	10	1
6	10	1
8	10	1
2	11	1
9	11	1
3	12	1
7	12	1
8	12	1
11	12	1
2	13	1
4	13	1
5	13	1
8	13	1
9	13	1
11	13	1
12	13	1
2	14	1
6	14	1
9	14	1
10	14	1
13	14	1
2	15	1
4	15	1
6	15	1
7	15	1
8	15	1
10	15	1
11	15	1
12	15	1
14	15	1
1	16	1
4	16	1
5	16	1
6	16	1
8	16	1
9	16	1
10	16	1
12	16	1
13	16	1
15	16	1
1	17	1
3	17	1
4	17	1
6	17	1
7	17	1
9	17	1
11	17	1
13	17	1
14	17	1
15	17	1
8	18	1
10	18	1
13	18	1
14	18	1
16	18	1
1	19	1
5	19	1
9	19	1
11	19	1
13	19	1
14	19	1
15	19	1
17	19	1
1	20	1
3	20	1
4	20	1
5	20	1
6	20	1
9	20	1
11	20	1
13	20	1
15	20	1
17	20	1
18	20	1
19	20	1
2	21	1
3	21	1
4	21	1
5	21	1
9	21	1
10	21	1
13	21	1
16	21	1
19	21	1
2	22	1
9	22	1
10	22	1
13	22	1
16	22	1
19	22	1
20	22	1
1	23	1
5	23	1
6	23	1
7	23	1
11	23	1
14	23	1
15	23	1
16	23	1
17	23	1
18	23	1
19	23	1
20	23	1
21	23	1
6	24	1
11	24	1
12	24	1
17	24	1
21	24	1
22	24	1
23	24	1
1	25	1
2	25	1
4	25	1
7	25	1
8	25	1
10	25	1
12	25	1
13	25	1
16	25	1
19	25	1
22	25	1
23	25	1
24	25	1
5	26	1
8	26	1
10	26	1
11	26	1
12	26	1
13	26	1
14	26	1
16	26	1
18	26	1
19	26	1
20	26	1
22	26	1
25	26	1
1	27	1
3	27	1
4	27	1
5	27	1
11	27	1
13	27	1
14	27	1
15	27	1
18	27	1
21	27	1
22	27	1
23	27	1
26	27	1
3	28	1
5	28	1
6	28	1
8	28	1
9	28	1
11	28	1
13	28	1
15	28	1
21	28	1
22	28	1
23	28	1
25	28	1
4	29	1
5	29	1
7	29	1
10	29	1
11	29	1
12	29	1
13	29	1
14	29	1
15	29	1
16	29	1
18	29	1
19	29	1
20	29	1
21	29	1
22	29	1
1	30	1
3	30	1
7	30	1
10	30	1
12	30	1
13	30	1
14	30	1
16	30	1
17	30	1
18	30	1
20	30	1
21	30	1
25	30	1
28	30	1
1	31	1
3	31	1
6	31	1
8	31	1
9	31	1
10	31	1
11	31	1
13	31	1
14	31	1
17	31	1
22	31	1
28	31	1
1	32	1
2	32	1
7	32	1
8	32	1
11	32	1
12	32	1
15	32	1
16	32	1
19	32	1
20	32	1
22	32	1
24	32	1
25	32	1
26	32	1
31	32	1
2	33	1
4	33	1
6	33	1
8	33	1
9	33	1
12	33	1
13	33	1
16	33	1
17	33	1
19	33	1
20	33	1
22	33	1
27	33	1
29	33	1
30	33	1
1	34	1
3	34	1
4	34	1
5	34	1
6	34	1
8	34	1
11	34	1
14	34	1
15	34	1
16	34	1
17	34	1
18	34	1
21	34	1
23	34	1
24	34	1
28	34	1
30	34	1
31	34	1
32	34	1
33	34	1
6	35	1
10	35	1
12	35	1
13	35	1
14	35	1
16	35	1
17	35	1
18	35	1
21	35	1
23	35	1
24	35	1
26	35	1
27	35	1
29	35	1
30	35	1
31	35	1
32	35	1
33	35	1
34	35	1
3	36	1
6	36	1
7	36	1
8	36	1
9	36	1
10	36	1
13	36	1
15	36	1
18	36	1
20	36	1
23	36	1
27	36	1
28	36	1
30	36	1
32	36	1
33	36	1
35	36	1
3	37	1
5	37	1
7	37	1
8	37	1
11	37	1
13	37	1
14	37	1
15	37	1
17	37	1
18	37	1
21	37	1
22	37	1
23	37	1
26	37	1
28	37	1
29	37	1
33	37	1
3	38	1
6	38	1
8	38	1
9	38	1
10	38	1
11	38	1
15	38	1
18	38	1
19	38	1
20	38	1
23	38	1
24	38	1
27	38	1
29	38	1
31	38	1
33	38	1
35	38	1
36	38	1
37	38	1
1	39	1
3	39	1
4	39	1
6	39	1
8	39	1
10	39	1
12	39	1
17	39	1
18	39	1
20	39	1
26	39	1
29	39	1
34	39	1
35	39	1
36	39	1
38	39	1
1	40	1
2	40	1
4	40	1
5	40	1
6	40	1
8	40	1
11	40	1
12	40	1
13	40	1
14	40	1
16	40	1
17	40	1
20	40	1
24	40	1
27	40	1
36	40	1
37	40	1
39	40	1
4	41	1
5	41	1
6	41	1
8	41	1
9	41	1
10	41	1
12	41	1
13	41	1
14	41	1
17	41	1
19	41	1
22	41	1
24	41	1
25	41	1
27	41	1
30	41	1
32	41	1
34	41	1
35	41	1
36	41	1
39	41	1
2	42	1
3	42	1
6	42	1
7	42	1
8	42	1
12	42	1
13	42	1
14	42	1
15	42	1
16	42	1
20	42	1
21	42	1
25	42	1
29	42	1
31	42	1
32	42	1
33	42	1
34	42	1
36	42	1
37	42	1
38	42	1
39	42	1
40	42	1
41	42	1
1	43	1
3	43	1
4	43	1
6	43	1
7	43	1
8	43	1
9	43	1
11	43	1
12	43	1
14	43	1
15	43	1
16	43	1
18	43	1
19	43	1
22	43	1
23	43	1
24	43	1
26	43	1
29	43	1
30	43	1
31	43	1
32	43	1
34	43	1
35	43	1
36	43	1
38	43	1
41	43	1
42	43	1
3	44	1
5	44	1
7	44	1
9	44	1
13	44	1
14	44	1
15	44	1
16	44	1
19	44	1
20	44	1
21	44	1
22	44	1
23	44	1
24	44	1
26	44	1
30	44	1
32	44	1
34	44	1
35	44	1
36	44	1
37	44	1
38	44	1
40	44	1
43	44	1
1	45	1
3	45	1
6	45	1
10	45	1
12	45	1
14	45	1
15	45	1
16	45	1
25	45	1
27	45	1
29	45	1
32	45	1
33	45	1
38	45	1
39	45	1
40	45	1
41	45	1
43	45	1
1	46	1
2	46	1
4	46	1
5	46	1
7	46	1
9	46	1
11	46	1
12	46	1
13	46	1
17	46	1
18	46	1
21	46	1
23	46	1
26	46	1
29	46	1
32	46	1
33	46	1
34	46	1
35	46	1
38	46	1
39	46	1
45	46	1
1	47	1
4	47	1
8	47	1
10	47	1
13	47	1
14	47	1
15	47	1
16	47	1
18	47	1
19	47	1
21	47	1
24	47	1
27	47	1
28	47	1
30	47	1
31	47	1
34	47	1
35	47	1
37	47	1
38	47	1
39	47	1
44	47	1
45	47	1
1	48	1
2	48	1
3	48	1
5	48	1
6	48	1
7	48	1
8	48	1
10	48	1
11	48	1
12	48	1
13	48	1
14	48	1
15	48	1
19	48	1
24	48	1
27	48	1
29	48	1
31	48	1
32	48	1
33	48	1
34	48	1
37	48	1
38	48	1
40	48	1
43	48	1
44	48	1
45	48	1
46	48	1
47	48	1
4	49	1
6	49	1
9	49	1
10	49	1
12	49	1
13	49	1
15	49	1
16	49	1
17	49	1
19	49	1
21	49	1
22	49	1
28	49	1
31	49	1
34	49	1
36	49	1
38	49	1
39	49	1
45	49	1
46	49	1
47	49	1
1	50	1
2	50	1
5	50	1
12	50	1
14	50	1
18	50	1
20	50	1
21	50	1
22	50	1
25	50	1
27	50	1
29	50	1
30	50	1
31	50	1
32	50	1
36	50	1
39	50	1
41	50	1
43	50	1
44	50	1
45	50	1
46	50	1
47	50	1
48	50	1
