150	11175	0
1	2	1
1	3	0
1	4	1
1	5	1
1	6	0
1	7	0
1	8	1
1	9	1
1	10	1
1	11	1
1	12	1
1	13	1
1	14	1
1	15	1
1	16	1
1	17	1
1	18	1
1	19	0
1	20	0
1	21	1
1	22	0
1	23	0
1	24	1
1	25	0
1	26	1
1	27	1
1	28	1
1	29	1
1	30	0
1	31	1
1	32	1
1	33	0
1	34	1
1	35	0
1	36	0
1	37	0
1	38	0
1	39	0
1	40	0
1	41	0
1	42	1
1	43	1
1	44	0
1	45	1
1	46	0
1	47	0
1	48	0
1	49	1
1	50	0
1	51	1
1	52	1
1	53	1
1	54	1
1	55	1
1	56	1
1	57	1
1	58	1
1	59	1
1	60	1
1	61	0
1	62	0
1	63	1
1	64	0
1	65	0
1	66	0
1	67	1
1	68	0
1	69	0
1	70	1
1	71	1
1	72	1
1	73	1
1	74	1
1	75	0
1	76	1
1	77	1
1	78	1
1	79	1
1	80	0
1	81	1
1	82	1
1	83	1
1	84	1
1	85	1
1	86	0
1	87	0
1	88	1
1	89	1
1	90	1
1	91	0
1	92	1
1	93	0
1	94	0
1	95	0
1	96	1
1	97	0
1	98	0
1	99	0
1	100	0
1	101	0
1	102	0
1	103	1
1	104	1
1	105	1
1	106	1
1	107	1
1	108	1
1	109	1
1	110	1
1	111	0
1	112	1
1	113	1
1	114	0
1	115	0
1	116	1
1	117	0
1	118	0
1	119	0
1	120	0
1	121	0
1	122	1
1	123	0
1	124	0
1	125	1
1	126	0
1	127	1
1	128	0
1	129	0
1	130	1
1	131	1
1	132	1
1	133	0
1	134	1
1	135	1
1	136	0
1	137	0
1	138	0
1	139	0
1	140	1
1	141	1
1	142	0
1	143	0
1	144	0
1	145	1
1	146	0
1	147	0
1	148	0
1	149	0
1	150	0
2	3	0
2	4	1
2	5	0
2	6	0
2	7	1
2	8	1
2	9	0
2	10	1
2	11	0
2	12	1
2	13	0
2	14	0
2	15	0
2	16	1
2	17	1
2	18	1
2	19	0
2	20	1
2	21	0
2	22	1
2	23	1
2	24	0
2	25	1
2	26	0
2	27	0
2	28	0
2	29	1
2	30	1
2	31	0
2	32	0
2	33	1
2	34	1
2	35	0
2	36	0
2	37	1
2	38	1
2	39	1
2	40	1
2	41	0
2	42	1
2	43	1
2	44	0
2	45	1
2	46	1
2	47	1
2	48	0
2	49	1
2	50	1
2	51	1
2	52	0
2	53	1
2	54	0
2	55	0
2	56	0
2	57	0
2	58	0
2	59	0
2	60	1
2	61	1
2	62	1
2	63	0
2	64	0
2	65	1
2	66	1
2	67	1
2	68	1
2	69	0
2	70	0
2	71	0
2	72	1
2	73	1
2	74	1
2	75	1
2	76	0
2	77	0
2	78	1
2	79	0
2	80	0
2	81	0
2	82	1
2	83	0
2	84	0
2	85	1
2	86	0
2	87	0
2	88	1
2	89	1
2	90	0
2	91	1
2	92	1
2	93	1
2	94	1
2	95	1
2	96	0
2	97	0
2	98	1
2	99	0
2	100	0
2	101	1
2	102	1
2	103	0
2	104	0
2	105	0
2	106	1
2	107	0
2	108	1
2	109	0
2	110	1
2	111	0
2	112	0
2	113	0
2	114	1
2	115	1
2	116	1
2	117	1
2	118	0
2	119	0
2	120	0
2	121	0
2	122	0
2	123	1
2	124	1
2	125	1
2	126	0
2	127	0
2	128	1
2	129	0
2	130	0
2	131	0
2	132	0
2	133	1
2	134	1
2	135	0
2	136	1
2	137	1
2	138	1
2	139	0
2	140	0
2	141	0
2	142	1
2	143	1
2	144	1
2	145	1
2	146	1
2	147	1
2	148	1
2	149	0
2	150	0
3	4	0
3	5	1
3	6	0
3	7	0
3	8	0
3	9	0
3	10	0
3	11	0
3	12	0
3	13	0
3	14	0
3	15	0
3	16	1
3	17	1
3	18	1
3	19	1
3	20	1
3	21	0
3	22	1
3	23	1
3	24	0
3	25	0
3	26	0
3	27	0
3	28	1
3	29	1
3	30	0
3	31	0
3	32	0
3	33	0
3	34	1
3	35	1
3	36	0
3	37	0
3	38	0
3	39	0
3	40	0
3	41	1
3	42	0
3	43	1
3	44	0
3	45	0
3	46	0
3	47	1
3	48	0
3	49	0
3	50	1
3	51	0
3	52	0
3	53	1
3	54	0
3	55	0
3	56	1
3	57	0
3	58	0
3	59	1
3	60	1
3	61	1
3	62	1
3	63	1
3	64	0
3	65	0
3	66	1
3	67	1
3	68	0
3	69	1
3	70	0
3	71	0
3	72	1
3	73	0
3	74	1
3	75	0
3	76	1
3	77	1
3	78	1
3	79	0
3	80	1
3	81	0
3	82	1
3	83	0
3	84	0
3	85	1
3	86	1
3	87	0
3	88	1
3	89	1
3	90	1
3	91	1
3	92	1
3	93	0
3	94	0
3	95	0
3	96	1
3	97	1
3	98	1
3	99	0
3	100	0
3	101	1
3	102	1
3	103	1
3	104	1
3	105	0
3	106	1
3	107	0
3	108	1
3	109	1
3	110	0
3	111	1
3	112	0
3	113	0
3	114	0
3	115	0
3	116	0
3	117	1
3	118	1
3	119	1
3	120	1
3	121	1
3	122	1
3	123	0
3	124	0
3	125	0
3	126	1
3	127	1
3	128	1
3	129	0
3	130	1
3	131	0
3	132	0
3	133	0
3	134	0
3	135	1
3	136	0
3	137	1
3	138	1
3	139	1
3	140	0
3	141	1
3	142	0
3	143	0
3	144	0
3	145	0
3	146	1
3	147	0
3	148	0
3	149	0
3	150	1
4	5	0
4	6	0
4	7	1
4	8	1
4	9	0
4	10	1
4	11	0
4	12	1
4	13	1
4	14	1
4	15	1
4	16	0
4	17	0
4	18	0
4	19	1
4	20	0
4	21	0
4	22	0
4	23	1
4	24	0
4	25	0
4	26	1
4	27	0
4	28	0
4	29	0
4	30	0
4	31	1
4	32	0
4	33	0
4	34	0
4	35	0
4	36	0
4	37	0
4	38	0
4	39	0
4	40	0
4	41	1
4	42	1
4	43	0
4	44	1
4	45	0
4	46	0
4	47	0
4	48	0
4	49	1
4	50	1
4	51	0
4	52	0
4	53	0
4	54	0
4	55	1
4	56	1
4	57	0
4	58	1
4	59	0
4	60	1
4	61	1
4	62	0
4	63	1
4	64	0
4	65	0
4	66	0
4	67	0
4	68	0
4	69	0
4	70	0
4	71	0
4	72	0
4	73	1
4	74	0
4	75	1
4	76	1
4	77	0
4	78	0
4	79	0
4	80	1
4	81	1
4	82	0
4	83	0
4	84	1
4	85	0
4	86	1
4	87	1
4	88	1
4	89	0
4	90	0
4	91	1
4	92	1
4	93	0
4	94	1
4	95	0
4	96	1
4	97	1
4	98	0
4	99	1
4	100	1
4	101	1
4	102	0
4	103	0
4	104	0
4	105	0
4	106	0
4	107	0
4	108	1
4	109	0
4	110	0
4	111	1
4	112	1
4	113	0
4	114	0
4	115	1
4	116	0
4	117	0
4	118	0
4	119	0
4	120	1
4	121	1
4	122	1
4	123	1
4	124	1
4	125	0
4	126	0
4	127	0
4	128	0
4	129	1
4	130	0
4	131	0
4	132	0
4	133	0
4	134	1
4	135	1
4	136	1
4	137	1
4	138	1
4	139	0
4	140	1
4	141	0
4	142	0
4	143	1
4	144	1
4	145	1
4	146	1
4	147	0
4	148	0
4	149	1
4	150	0
5	6	0
5	7	1
5	8	0
5	9	1
5	10	1
5	11	1
5	12	1
5	13	1
5	14	0
5	15	1
5	16	0
5	17	1
5	18	0
5	19	0
5	20	1
5	21	1
5	22	0
5	23	0
5	24	1
