40	390
1	3	1
2	3	1
1	4	1
2	4	1
3	4	1
1	5	1
4	5	1
3	6	1
5	6	1
1	7	1
2	7	1
6	7	1
1	8	1
2	8	1
5	8	1
6	8	1
7	8	1
2	9	1
3	9	1
7	9	1
8	9	1
2	10	1
5	10	1
4	11	1
5	11	1
7	11	1
8	11	1
10	11	1
4	12	1
5	12	1
6	12	1
7	12	1
8	12	1
2	13	1
3	13	1
4	13	1
8	13	1
9	13	1
10	13	1
11	13	1
1	14	1
4	14	1
5	14	1
10	14	1
11	14	1
13	14	1
2	15	1
5	15	1
6	15	1
7	15	1
9	15	1
10	15	1
13	15	1
4	16	1
7	16	1
8	16	1
10	16	1
11	16	1
12	16	1
13	16	1
14	16	1
1	17	1
2	17	1
3	17	1
4	17	1
5	17	1
7	17	1
9	17	1
10	17	1
12	17	1
13	17	1
15	17	1
16	17	1
1	18	1
2	18	1
4	18	1
5	18	1
7	18	1
8	18	1
10	18	1
12	18	1
13	18	1
16	18	1
17	18	1
1	19	1
2	19	1
3	19	1
8	19	1
9	19	1
10	19	1
12	19	1
15	19	1
16	19	1
18	19	1
1	20	1
4	20	1
5	20	1
8	20	1
10	20	1
11	20	1
14	20	1
16	20	1
19	20	1
1	21	1
4	21	1
8	21	1
9	21	1
12	21	1
14	21	1
18	21	1
19	21	1
4	22	1
5	22	1
8	22	1
11	22	1
12	22	1
13	22	1
15	22	1
16	22	1
17	22	1
1	23	1
3	23	1
4	23	1
5	23	1
9	23	1
12	23	1
13	23	1
15	23	1
16	23	1
17	23	1
19	23	1
20	23	1
1	24	1
4	24	1
5	24	1
6	24	1
12	24	1
14	24	1
15	24	1
17	24	1
19	24	1
23	24	1
1	25	1
2	25	1
5	25	1
7	25	1
9	25	1
11	25	1
13	25	1
15	25	1
16	25	1
17	25	1
18	25	1
3	26	1
5	26	1
6	26	1
7	26	1
8	26	1
11	26	1
14	26	1
16	26	1
17	26	1
18	26	1
19	26	1
20	26	1
21	26	1
22	26	1
23	26	1
25	26	1
2	27	1
3	27	1
11	27	1
14	27	1
15	27	1
17	27	1
18	27	1
20	27	1
21	27	1
22	27	1
24	27	1
25	27	1
26	27	1
4	28	1
7	28	1
8	28	1
10	28	1
11	28	1
12	28	1
13	28	1
14	28	1
16	28	1
17	28	1
18	28	1
20	28	1
23	28	1
25	28	1
26	28	1
27	28	1
4	29	1
5	29	1
7	29	1
8	29	1
9	29	1
12	29	1
13	29	1
15	29	1
16	29	1
18	29	1
19	29	1
21	29	1
24	29	1
27	29	1
28	29	1
1	30	1
2	30	1
5	30	1
7	30	1
11	30	1
18	30	1
19	30	1
25	30	1
27	30	1
28	30	1
29	30	1
1	31	1
3	31	1
5	31	1
6	31	1
7	31	1
8	31	1
9	31	1
12	31	1
14	31	1
17	31	1
18	31	1
21	31	1
23	31	1
25	31	1
26	31	1
30	31	1
5	32	1
6	32	1
7	32	1
8	32	1
9	32	1
11	32	1
16	32	1
18	32	1
19	32	1
20	32	1
23	32	1
24	32	1
26	32	1
27	32	1
29	32	1
31	32	1
1	33	1
2	33	1
4	33	1
6	33	1
7	33	1
8	33	1
11	33	1
12	33	1
13	33	1
16	33	1
17	33	1
18	33	1
19	33	1
20	33	1
22	33	1
23	33	1
3	34	1
5	34	1
8	34	1
9	34	1
10	34	1
12	34	1
15	34	1
17	34	1
20	34	1
21	34	1
23	34	1
25	34	1
26	34	1
27	34	1
29	34	1
31	34	1
32	34	1
1	35	1
2	35	1
8	35	1
9	35	1
10	35	1
11	35	1
20	35	1
21	35	1
22	35	1
23	35	1
28	35	1
29	35	1
30	35	1
31	35	1
34	35	1
1	36	1
2	36	1
4	36	1
5	36	1
6	36	1
12	36	1
15	36	1
17	36	1
19	36	1
21	36	1
22	36	1
25	36	1
26	36	1
31	36	1
35	36	1
5	37	1
7	37	1
8	37	1
14	37	1
15	37	1
20	37	1
21	37	1
22	37	1
24	37	1
27	37	1
28	37	1
29	37	1
32	37	1
33	37	1
34	37	1
35	37	1
1	38	1
2	38	1
4	38	1
7	38	1
10	38	1
12	38	1
13	38	1
19	38	1
20	38	1
21	38	1
23	38	1
24	38	1
25	38	1
27	38	1
31	38	1
33	38	1
5	39	1
7	39	1
9	39	1
11	39	1
14	39	1
16	39	1
17	39	1
18	39	1
19	39	1
20	39	1
21	39	1
23	39	1
25	39	1
26	39	1
30	39	1
37	39	1
38	39	1
3	40	1
4	40	1
5	40	1
12	40	1
16	40	1
18	40	1
21	40	1
22	40	1
23	40	1
24	40	1
25	40	1
26	40	1
27	40	1
29	40	1
30	40	1
31	40	1
32	40	1
33	40	1
35	40	1
36	40	1
38	40	1
39	40	1
