40	390
1	2	1
2	3	1
1	4	1
3	4	1
2	5	1
4	5	1
2	6	1
1	7	1
3	7	1
5	8	1
7	8	1
1	9	1
2	9	1
4	9	1
5	9	1
8	9	1
1	10	1
2	10	1
3	10	1
6	10	1
4	11	1
5	11	1
6	11	1
7	11	1
8	11	1
9	11	1
1	12	1
2	12	1
5	12	1
6	12	1
9	12	1
10	12	1
11	12	1
1	13	1
2	13	1
3	13	1
7	13	1
8	13	1
11	13	1
12	13	1
4	14	1
5	14	1
6	14	1
7	14	1
8	14	1
11	14	1
12	14	1
2	15	1
3	15	1
5	15	1
8	15	1
9	15	1
10	15	1
12	15	1
13	15	1
14	15	1
1	16	1
3	16	1
4	16	1
5	16	1
7	16	1
8	16	1
11	16	1
12	16	1
14	16	1
15	16	1
1	17	1
2	17	1
4	17	1
5	17	1
6	17	1
7	17	1
10	17	1
15	17	1
2	18	1
4	18	1
5	18	1
7	18	1
8	18	1
9	18	1
10	18	1
13	18	1
14	18	1
15	18	1
17	18	1
1	19	1
6	19	1
7	19	1
8	19	1
13	19	1
15	19	1
16	19	1
18	19	1
1	20	1
4	20	1
7	20	1
13	20	1
15	20	1
2	21	1
7	21	1
8	21	1
10	21	1
12	21	1
13	21	1
14	21	1
15	21	1
16	21	1
17	21	1
20	21	1
1	22	1
3	22	1
6	22	1
7	22	1
9	22	1
10	22	1
11	22	1
12	22	1
14	22	1
2	23	1
4	23	1
6	23	1
7	23	1
10	23	1
11	23	1
12	23	1
13	23	1
15	23	1
16	23	1
17	23	1
20	23	1
22	23	1
1	24	1
7	24	1
8	24	1
9	24	1
10	24	1
12	24	1
14	24	1
18	24	1
20	24	1
6	25	1
7	25	1
9	25	1
11	25	1
13	25	1
14	25	1
16	25	1
17	25	1
19	25	1
22	25	1
24	25	1
1	26	1
5	26	1
6	26	1
9	26	1
10	26	1
11	26	1
14	26	1
17	26	1
19	26	1
20	26	1
21	26	1
24	26	1
1	27	1
3	27	1
5	27	1
7	27	1
9	27	1
10	27	1
11	27	1
12	27	1
17	27	1
18	27	1
22	27	1
23	27	1
25	27	1
3	28	1
4	28	1
7	28	1
8	28	1
10	28	1
11	28	1
14	28	1
15	28	1
19	28	1
20	28	1
21	28	1
24	28	1
25	28	1
26	28	1
2	29	1
3	29	1
5	29	1
11	29	1
12	29	1
14	29	1
15	29	1
16	29	1
17	29	1
18	29	1
22	29	1
23	29	1
25	29	1
26	29	1
27	29	1
1	30	1
5	30	1
7	30	1
8	30	1
15	30	1
20	30	1
22	30	1
26	30	1
27	30	1
28	30	1
2	31	1
4	31	1
5	31	1
7	31	1
8	31	1
11	31	1
12	31	1
16	31	1
17	31	1
18	31	1
19	31	1
22	31	1
23	31	1
24	31	1
25	31	1
26	31	1
27	31	1
28	31	1
1	32	1
4	32	1
6	32	1
8	32	1
9	32	1
16	32	1
18	32	1
20	32	1
21	32	1
22	32	1
23	32	1
25	32	1
2	33	1
6	33	1
7	33	1
8	33	1
10	33	1
13	33	1
14	33	1
15	33	1
16	33	1
18	33	1
19	33	1
22	33	1
24	33	1
26	33	1
27	33	1
31	33	1
32	33	1
2	34	1
3	34	1
4	34	1
5	34	1
6	34	1
7	34	1
10	34	1
16	34	1
17	34	1
18	34	1
19	34	1
23	34	1
27	34	1
28	34	1
30	34	1
32	34	1
33	34	1
1	35	1
4	35	1
5	35	1
6	35	1
7	35	1
8	35	1
9	35	1
10	35	1
11	35	1
12	35	1
14	35	1
15	35	1
16	35	1
17	35	1
21	35	1
22	35	1
25	35	1
26	35	1
30	35	1
31	35	1
33	35	1
34	35	1
3	36	1
6	36	1
8	36	1
9	36	1
12	36	1
15	36	1
23	36	1
24	36	1
27	36	1
28	36	1
30	36	1
1	37	1
3	37	1
4	37	1
5	37	1
8	37	1
9	37	1
11	37	1
13	37	1
16	37	1
17	37	1
20	37	1
21	37	1
22	37	1
26	37	1
29	37	1
33	37	1
34	37	1
35	37	1
36	37	1
3	38	1
4	38	1
5	38	1
6	38	1
7	38	1
8	38	1
13	38	1
15	38	1
16	38	1
17	38	1
20	38	1
22	38	1
24	38	1
26	38	1
27	38	1
28	38	1
31	38	1
34	38	1
36	38	1
1	39	1
5	39	1
6	39	1
7	39	1
10	39	1
11	39	1
12	39	1
14	39	1
15	39	1
17	39	1
22	39	1
23	39	1
26	39	1
27	39	1
29	39	1
30	39	1
31	39	1
32	39	1
38	39	1
5	40	1
6	40	1
9	40	1
10	40	1
12	40	1
14	40	1
15	40	1
18	40	1
23	40	1
24	40	1
25	40	1
27	40	1
30	40	1
32	40	1
33	40	1
34	40	1
35	40	1
36	40	1
37	40	1
38	40	1
39	40	1
