50	613
2	3	1
1	4	1
2	4	1
3	4	1
1	5	1
2	5	1
3	5	1
1	6	1
3	6	1
4	6	1
1	7	1
5	7	1
1	8	1
2	8	1
4	8	1
5	8	1
7	8	1
2	9	1
4	9	1
8	9	1
2	10	1
4	10	1
5	10	1
6	10	1
7	10	1
8	10	1
4	11	1
5	11	1
10	11	1
1	12	1
4	12	1
6	12	1
7	12	1
8	12	1
9	12	1
1	13	1
4	13	1
9	13	1
11	13	1
12	13	1
3	14	1
4	14	1
6	14	1
7	14	1
4	15	1
6	15	1
8	15	1
9	15	1
11	15	1
13	15	1
14	15	1
1	16	1
5	16	1
7	16	1
8	16	1
10	16	1
14	16	1
1	17	1
4	17	1
5	17	1
8	17	1
12	17	1
13	17	1
15	17	1
1	18	1
6	18	1
8	18	1
12	18	1
15	18	1
16	18	1
17	18	1
5	19	1
7	19	1
8	19	1
9	19	1
12	19	1
13	19	1
15	19	1
16	19	1
17	19	1
6	20	1
10	20	1
11	20	1
12	20	1
13	20	1
14	20	1
18	20	1
19	20	1
1	21	1
2	21	1
3	21	1
4	21	1
5	21	1
6	21	1
8	21	1
9	21	1
12	21	1
14	21	1
18	21	1
1	22	1
2	22	1
4	22	1
5	22	1
6	22	1
7	22	1
11	22	1
12	22	1
13	22	1
14	22	1
16	22	1
21	22	1
3	23	1
4	23	1
5	23	1
8	23	1
9	23	1
10	23	1
11	23	1
15	23	1
16	23	1
17	23	1
18	23	1
19	23	1
1	24	1
2	24	1
4	24	1
5	24	1
6	24	1
9	24	1
10	24	1
13	24	1
14	24	1
15	24	1
17	24	1
21	24	1
22	24	1
23	24	1
1	25	1
4	25	1
6	25	1
7	25	1
8	25	1
9	25	1
11	25	1
12	25	1
13	25	1
14	25	1
17	25	1
24	25	1
1	26	1
2	26	1
4	26	1
11	26	1
13	26	1
14	26	1
18	26	1
19	26	1
21	26	1
22	26	1
23	26	1
24	26	1
1	27	1
3	27	1
4	27	1
5	27	1
10	27	1
12	27	1
21	27	1
22	27	1
24	27	1
1	28	1
6	28	1
7	28	1
11	28	1
16	28	1
20	28	1
21	28	1
23	28	1
25	28	1
26	28	1
4	29	1
5	29	1
6	29	1
7	29	1
8	29	1
10	29	1
11	29	1
13	29	1
14	29	1
16	29	1
17	29	1
20	29	1
21	29	1
23	29	1
24	29	1
25	29	1
27	29	1
1	30	1
4	30	1
5	30	1
8	30	1
10	30	1
11	30	1
13	30	1
17	30	1
18	30	1
19	30	1
21	30	1
23	30	1
24	30	1
26	30	1
27	30	1
29	30	1
2	31	1
4	31	1
5	31	1
8	31	1
9	31	1
10	31	1
12	31	1
14	31	1
15	31	1
16	31	1
20	31	1
