90	2003
1	3	1
2	3	1
3	4	1
2	5	1
3	5	1
4	5	1
1	6	1
2	6	1
4	6	1
5	6	1
2	7	1
5	7	1
1	8	1
2	8	1
4	8	1
7	8	1
3	9	1
7	9	1
8	9	1
3	10	1
4	10	1
5	10	1
7	10	1
9	10	1
2	11	1
3	11	1
4	11	1
5	11	1
6	11	1
7	11	1
3	12	1
6	12	1
8	12	1
1	13	1
3	13	1
5	13	1
7	13	1
9	13	1
12	13	1
1	14	1
2	14	1
4	14	1
5	14	1
11	14	1
12	14	1
3	15	1
4	15	1
5	15	1
6	15	1
7	15	1
8	15	1
11	15	1
14	15	1
1	16	1
2	16	1
4	16	1
8	16	1
9	16	1
12	16	1
14	16	1
2	17	1
3	17	1
6	17	1
13	17	1
15	17	1
16	17	1
1	18	1
4	18	1
6	18	1
7	18	1
9	18	1
12	18	1
14	18	1
5	19	1
10	19	1
11	19	1
13	19	1
3	20	1
14	20	1
15	20	1
17	20	1
19	20	1
4	21	1
6	21	1
7	21	1
8	21	1
9	21	1
10	21	1
11	21	1
17	21	1
19	21	1
20	21	1
1	22	1
2	22	1
3	22	1
4	22	1
5	22	1
7	22	1
8	22	1
9	22	1
10	22	1
11	22	1
13	22	1
18	22	1
19	22	1
1	23	1
6	23	1
7	23	1
8	23	1
10	23	1
12	23	1
15	23	1
16	23	1
18	23	1
20	23	1
21	23	1
22	23	1
1	24	1
2	24	1
3	24	1
4	24	1
7	24	1
9	24	1
11	24	1
12	24	1
13	24	1
14	24	1
15	24	1
16	24	1
17	24	1
18	24	1
20	24	1
21	24	1
22	24	1
3	25	1
4	25	1
5	25	1
6	25	1
7	25	1
8	25	1
10	25	1
13	25	1
14	25	1
19	25	1
20	25	1
21	25	1
23	25	1
24	25	1
2	26	1
6	26	1
7	26	1
10	26	1
11	26	1
13	26	1
14	26	1
15	26	1
17	26	1
19	26	1
20	26	1
22	26	1
23	26	1
1	27	1
2	27	1
3	27	1
4	27	1
5	27	1
8	27	1
9	27	1
12	27	1
13	27	1
16	27	1
23	27	1
2	28	1
4	28	1
5	28	1
6	28	1
8	28	1
11	28	1
15	28	1
20	28	1
21	28	1
22	28	1
23	28	1
4	29	1
6	29	1
7	29	1
8	29	1
9	29	1
10	29	1
11	29	1
12	29	1
13	29	1
16	29	1
18	29	1
19	29	1
21	29	1
23	29	1
25	29	1
28	29	1
3	30	1
4	30	1
6	30	1
7	30	1
10	30	1
11	30	1
13	30	1
14	30	1
16	30	1
17	30	1
22	30	1
25	30	1
26	30	1
28	30	1
1	31	1
3	31	1
5	31	1
6	31	1
10	31	1
11	31	1
12	31	1
14	31	1
15	31	1
20	31	1
24	31	1
29	31	1
30	31	1
2	32	1
6	32	1
8	32	1
9	32	1
12	32	1
16	32	1
18	32	1
19	32	1
20	32	1
22	32	1
24	32	1
25	32	1
27	32	1
28	32	1
31	32	1
3	33	1
4	33	1
5	33	1
7	33	1
8	33	1
9	33	1
11	33	1
12	33	1
13	33	1
15	33	1
16	33	1
17	33	1
19	33	1
22	33	1
23	33	1
24	33	1
25	33	1
27	33	1
29	33	1
1	34	1
7	34	1
13	34	1
14	34	1
15	34	1
16	34	1
17	34	1
18	34	1
19	34	1
22	34	1
27	34	1
29	34	1
30	34	1
31	34	1
32	34	1
33	34	1
2	35	1
3	35	1
5	35	1
6	35	1
7	35	1
10	35	1
17	35	1
18	35	1
19	35	1
20	35	1
21	35	1
27	35	1
28	35	1
30	35	1
31	35	1
32	35	1
3	36	1
6	36	1
8	36	1
9	36	1
10	36	1
13	36	1
14	36	1
15	36	1
18	36	1
23	36	1
27	36	1
28	36	1
29	36	1
34	36	1
35	36	1
1	37	1
3	37	1
6	37	1
7	37	1
9	37	1
11	37	1
12	37	1
13	37	1
14	37	1
16	37	1
18	37	1
19	37	1
20	37	1
23	37	1
24	37	1
33	37	1
34	37	1
36	37	1
2	38	1
4	38	1
6	38	1
7	38	1
8	38	1
9	38	1
11	38	1
13	38	1
14	38	1
17	38	1
19	38	1
21	38	1
22	38	1
24	38	1
25	38	1
26	38	1
28	38	1
32	38	1
33	38	1
34	38	1
36	38	1
37	38	1
2	39	1
5	39	1
6	39	1
8	39	1
11	39	1
14	39	1
16	39	1
18	39	1
20	39	1
22	39	1
24	39	1
26	39	1
29	39	1
30	39	1
31	39	1
32	39	1
35	39	1
36	39	1
38	39	1
3	40	1
4	40	1
7	40	1
9	40	1
10	40	1
14	40	1
15	40	1
16	40	1
17	40	1
18	40	1
20	40	1
24	40	1
25	40	1
26	40	1
28	40	1
29	40	1
31	40	1
33	40	1
36	40	1
38	40	1
5	41	1
6	41	1
8	41	1
11	41	1
12	41	1
14	41	1
17	41	1
21	41	1
23	41	1
24	41	1
26	41	1
30	41	1
31	41	1
32	41	1
33	41	1
37	41	1
4	42	1
6	42	1
8	42	1
9	42	1
10	42	1
11	42	1
12	42	1
14	42	1
15	42	1
17	42	1
21	42	1
22	42	1
23	42	1
27	42	1
29	42	1
31	42	1
32	42	1
34	42	1
36	42	1
37	42	1
38	42	1
40	42	1
5	43	1
7	43	1
8	43	1
14	43	1
15	43	1
16	43	1
18	43	1
19	43	1
20	43	1
21	43	1
27	43	1
29	43	1
33	43	1
35	43	1
36	43	1
40	43	1
41	43	1
42	43	1
1	44	1
2	44	1
4	44	1
5	44	1
6	44	1
7	44	1
11	44	1
14	44	1
17	44	1
18	44	1
19	44	1
24	44	1
27	44	1
29	44	1
30	44	1
31	44	1
32	44	1
34	44	1
35	44	1
36	44	1
37	44	1
43	44	1
3	45	1
8	45	1
9	45	1
10	45	1
14	45	1
16	45	1
18	45	1
20	45	1
23	45	1
30	45	1
31	45	1
32	45	1
35	45	1
36	45	1
37	45	1
39	45	1
41	45	1
44	45	1
4	46	1
5	46	1
6	46	1
9	46	1
12	46	1
15	46	1
18	46	1
19	46	1
20	46	1
22	46	1
23	46	1
25	46	1
26	46	1
29	46	1
32	46	1
33	46	1
34	46	1
40	46	1
44	46	1
45	46	1
3	47	1
5	47	1
7	47	1
8	47	1
9	47	1
12	47	1
13	47	1
14	47	1
18	47	1
19	47	1
20	47	1
21	47	1
24	47	1
25	47	1
26	47	1
27	47	1
29	47	1
31	47	1
34	47	1
37	47	1
38	47	1
40	47	1
45	47	1
2	48	1
5	48	1
7	48	1
9	48	1
11	48	1
14	48	1
15	48	1
16	48	1
19	48	1
21	48	1
27	48	1
31	48	1
32	48	1
34	48	1
35	48	1
36	48	1
37	48	1
39	48	1
40	48	1
45	48	1
46	48	1
47	48	1
1	49	1
4	49	1
5	49	1
6	49	1
7	49	1
10	49	1
11	49	1
15	49	1
17	49	1
19	49	1
21	49	1
24	49	1
25	49	1
27	49	1
28	49	1
35	49	1
36	49	1
38	49	1
40	49	1
42	49	1
43	49	1
45	49	1
46	49	1
48	49	1
5	50	1
8	50	1
10	50	1
11	50	1
12	50	1
15	50	1
16	50	1
17	50	1
18	50	1
19	50	1
20	50	1
26	50	1
27	50	1
33	50	1
34	50	1
35	50	1
36	50	1
38	50	1
40	50	1
43	50	1
47	50	1
2	51	1
3	51	1
5	51	1
6	51	1
9	51	1
10	51	1
13	51	1
15	51	1
16	51	1
17	51	1
21	51	1
22	51	1
23	51	1
