30	218
2	3	1
1	5	1
2	6	1
3	6	1
2	7	1
4	7	1
5	7	1
6	8	1
7	8	1
1	9	1
4	9	1
6	9	1
7	9	1
1	10	1
3	10	1
6	10	1
7	10	1
8	10	1
1	11	1
2	11	1
3	11	1
6	11	1
10	11	1
2	12	1
4	12	1
6	12	1
7	12	1
11	12	1
1	13	1
2	13	1
3	13	1
4	13	1
5	13	1
6	13	1
7	13	1
8	13	1
9	13	1
1	14	1
2	14	1
3	14	1
5	14	1
10	14	1
11	14	1
1	15	1
3	15	1
10	15	1
11	15	1
12	15	1
14	15	1
1	16	1
2	16	1
4	16	1
6	16	1
7	16	1
8	16	1
9	16	1
14	16	1
1	17	1
2	17	1
5	17	1
6	17	1
8	17	1
10	17	1
14	17	1
15	17	1
16	17	1
1	18	1
2	18	1
3	18	1
6	18	1
10	18	1
13	18	1
2	19	1
6	19	1
7	19	1
9	19	1
1	20	1
2	20	1
5	20	1
6	20	1
10	20	1
11	20	1
14	20	1
15	20	1
18	20	1
19	20	1
6	21	1
7	21	1
8	21	1
9	21	1
13	21	1
14	21	1
16	21	1
19	21	1
1	22	1
3	22	1
6	22	1
7	22	1
10	22	1
14	22	1
15	22	1
16	22	1
17	22	1
19	22	1
20	22	1
1	23	1
3	23	1
5	23	1
6	23	1
9	23	1
11	23	1
13	23	1
17	23	1
18	23	1
19	23	1
21	23	1
1	24	1
2	24	1
3	24	1
4	24	1
8	24	1
10	24	1
11	24	1
12	24	1
14	24	1
15	24	1
16	24	1
17	24	1
19	24	1
21	24	1
22	24	1
1	25	1
2	25	1
3	25	1
6	25	1
7	25	1
9	25	1
10	25	1
11	25	1
13	25	1
14	25	1
17	25	1
19	25	1
22	25	1
2	26	1
3	26	1
5	26	1
6	26	1
8	26	1
9	26	1
12	26	1
13	26	1
14	26	1
15	26	1
18	26	1
19	26	1
21	26	1
23	26	1
24	26	1
1	27	1
5	27	1
6	27	1
7	27	1
8	27	1
9	27	1
10	27	1
11	27	1
12	27	1
14	27	1
16	27	1
19	27	1
21	27	1
25	27	1
26	27	1
1	28	1
2	28	1
3	28	1
9	28	1
11	28	1
12	28	1
13	28	1
14	28	1
15	28	1
20	28	1
22	28	1
24	28	1
26	28	1
27	28	1
2	29	1
4	29	1
6	29	1
7	29	1
14	29	1
16	29	1
18	29	1
20	29	1
21	29	1
23	29	1
24	29	1
26	29	1
2	30	1
3	30	1
6	30	1
7	30	1
9	30	1
10	30	1
11	30	1
12	30	1
13	30	1
14	30	1
17	30	1
18	30	1
19	30	1
20	30	1
22	30	1
23	30	1
24	30	1
28	30	1
