90	2003
1	2	1
1	3	1
3	4	1
1	5	1
2	5	1
4	5	1
2	6	1
4	6	1
5	6	1
1	7	1
4	7	1
1	8	1
2	8	1
3	8	1
6	8	1
2	9	1
4	9	1
5	9	1
6	9	1
7	9	1
1	10	1
2	10	1
3	10	1
4	10	1
6	10	1
7	10	1
1	11	1
2	11	1
4	11	1
5	11	1
6	11	1
8	11	1
9	11	1
10	11	1
6	12	1
8	12	1
11	12	1
3	13	1
6	13	1
7	13	1
8	13	1
9	13	1
11	13	1
12	13	1
1	14	1
2	14	1
3	14	1
4	14	1
5	14	1
8	14	1
9	14	1
10	14	1
11	14	1
12	14	1
13	14	1
1	15	1
2	15	1
3	15	1
5	15	1
6	15	1
11	15	1
1	16	1
2	16	1
3	16	1
6	16	1
8	16	1
9	16	1
10	16	1
12	16	1
14	16	1
2	17	1
3	17	1
4	17	1
5	17	1
7	17	1
11	17	1
13	17	1
15	17	1
16	17	1
2	18	1
3	18	1
6	18	1
9	18	1
10	18	1
12	18	1
16	18	1
17	18	1
2	19	1
4	19	1
7	19	1
10	19	1
11	19	1
13	19	1
15	19	1
16	19	1
17	19	1
1	20	1
4	20	1
7	20	1
8	20	1
16	20	1
18	20	1
3	21	1
8	21	1
10	21	1
12	21	1
17	21	1
19	21	1
1	22	1
3	22	1
4	22	1
5	22	1
11	22	1
12	22	1
13	22	1
14	22	1
17	22	1
18	22	1
21	22	1
2	23	1
4	23	1
7	23	1
10	23	1
11	23	1
12	23	1
15	23	1
17	23	1
18	23	1
19	23	1
21	23	1
22	23	1
2	24	1
6	24	1
7	24	1
8	24	1
10	24	1
11	24	1
12	24	1
13	24	1
14	24	1
16	24	1
17	24	1
19	24	1
20	24	1
22	24	1
23	24	1
1	25	1
2	25	1
3	25	1
4	25	1
10	25	1
11	25	1
12	25	1
13	25	1
17	25	1
18	25	1
19	25	1
20	25	1
21	25	1
23	25	1
24	25	1
1	26	1
4	26	1
5	26	1
8	26	1
11	26	1
12	26	1
13	26	1
17	26	1
18	26	1
1	27	1
2	27	1
7	27	1
10	27	1
11	27	1
13	27	1
14	27	1
15	27	1
17	27	1
18	27	1
19	27	1
21	27	1
22	27	1
24	27	1
26	27	1
3	28	1
4	28	1
5	28	1
7	28	1
9	28	1
10	28	1
12	28	1
13	28	1
16	28	1
19	28	1
23	28	1
24	28	1
26	28	1
27	28	1
2	29	1
3	29	1
4	29	1
5	29	1
6	29	1
8	29	1
9	29	1
10	29	1
13	29	1
14	29	1
18	29	1
19	29	1
21	29	1
26	29	1
28	29	1
3	30	1
5	30	1
8	30	1
9	30	1
10	30	1
13	30	1
14	30	1
15	30	1
24	30	1
27	30	1
1	31	1
5	31	1
11	31	1
13	31	1
14	31	1
16	31	1
17	31	1
18	31	1
22	31	1
23	31	1
25	31	1
27	31	1
30	31	1
3	32	1
5	32	1
7	32	1
9	32	1
10	32	1
11	32	1
12	32	1
13	32	1
14	32	1
17	32	1
22	32	1
24	32	1
26	32	1
27	32	1
30	32	1
31	32	1
1	33	1
3	33	1
4	33	1
5	33	1
7	33	1
8	33	1
10	33	1
13	33	1
14	33	1
16	33	1
17	33	1
20	33	1
23	33	1
24	33	1
25	33	1
26	33	1
27	33	1
28	33	1
29	33	1
30	33	1
32	33	1
2	34	1
5	34	1
6	34	1
7	34	1
14	34	1
15	34	1
16	34	1
19	34	1
23	34	1
25	34	1
26	34	1
27	34	1
28	34	1
29	34	1
32	34	1
33	34	1
1	35	1
3	35	1
4	35	1
5	35	1
6	35	1
7	35	1
9	35	1
10	35	1
12	35	1
14	35	1
15	35	1
16	35	1
17	35	1
19	35	1
20	35	1
22	35	1
24	35	1
25	35	1
26	35	1
27	35	1
28	35	1
31	35	1
33	35	1
34	35	1
4	36	1
6	36	1
7	36	1
10	36	1
11	36	1
12	36	1
13	36	1
14	36	1
17	36	1
20	36	1
22	36	1
23	36	1
24	36	1
26	36	1
27	36	1
32	36	1
34	36	1
35	36	1
4	37	1
5	37	1
7	37	1
8	37	1
10	37	1
11	37	1
13	37	1
14	37	1
15	37	1
16	37	1
18	37	1
20	37	1
21	37	1
23	37	1
25	37	1
26	37	1
30	37	1
34	37	1
35	37	1
2	38	1
4	38	1
7	38	1
8	38	1
11	38	1
15	38	1
20	38	1
21	38	1
26	38	1
27	38	1
33	38	1
34	38	1
1	39	1
2	39	1
3	39	1
4	39	1
6	39	1
7	39	1
8	39	1
12	39	1
13	39	1
14	39	1
19	39	1
20	39	1
21	39	1
22	39	1
24	39	1
28	39	1
29	39	1
31	39	1
32	39	1
33	39	1
34	39	1
37	39	1
38	39	1
7	40	1
10	40	1
12	40	1
14	40	1
18	40	1
24	40	1
28	40	1
29	40	1
33	40	1
34	40	1
35	40	1
36	40	1
37	40	1
39	40	1
3	41	1
5	41	1
7	41	1
9	41	1
16	41	1
19	41	1
20	41	1
21	41	1
25	41	1
26	41	1
27	41	1
31	41	1
32	41	1
34	41	1
39	41	1
40	41	1
1	42	1
3	42	1
4	42	1
5	42	1
9	42	1
11	42	1
13	42	1
14	42	1
21	42	1
22	42	1
24	42	1
25	42	1
26	42	1
27	42	1
29	42	1
32	42	1
33	42	1
35	42	1
36	42	1
37	42	1
39	42	1
40	42	1
41	42	1
1	43	1
4	43	1
6	43	1
8	43	1
11	43	1
12	43	1
14	43	1
17	43	1
18	43	1
25	43	1
27	43	1
28	43	1
29	43	1
30	43	1
34	43	1
37	43	1
38	43	1
39	43	1
42	43	1
1	44	1
3	44	1
5	44	1
7	44	1
11	44	1
14	44	1
15	44	1
16	44	1
19	44	1
21	44	1
22	44	1
23	44	1
26	44	1
27	44	1
28	44	1
30	44	1
32	44	1
35	44	1
36	44	1
38	44	1
40	44	1
42	44	1
2	45	1
3	45	1
7	45	1
9	45	1
11	45	1
12	45	1
16	45	1
20	45	1
21	45	1
22	45	1
24	45	1
25	45	1
26	45	1
27	45	1
30	45	1
32	45	1
35	45	1
37	45	1
38	45	1
41	45	1
44	45	1
4	46	1
5	46	1
6	46	1
7	46	1
10	46	1
13	46	1
14	46	1
16	46	1
23	46	1
24	46	1
25	46	1
26	46	1
32	46	1
34	46	1
37	46	1
39	46	1
41	46	1
44	46	1
1	47	1
5	47	1
6	47	1
7	47	1
12	47	1
13	47	1
16	47	1
18	47	1
20	47	1
21	47	1
22	47	1
24	47	1
26	47	1
29	47	1
30	47	1
32	47	1
34	47	1
36	47	1
41	47	1
42	47	1
43	47	1
44	47	1
45	47	1
2	48	1
3	48	1
7	48	1
8	48	1
12	48	1
13	48	1
15	48	1
16	48	1
17	48	1
18	48	1
19	48	1
28	48	1
30	48	1
34	48	1
35	48	1
36	48	1
37	48	1
40	48	1
41	48	1
42	48	1
44	48	1
46	48	1
47	48	1
1	49	1
3	49	1
4	49	1
5	49	1
9	49	1
11	49	1
13	49	1
17	49	1
19	49	1
21	49	1
23	49	1
25	49	1
26	49	1
27	49	1
31	49	1
32	49	1
33	49	1
37	49	1
39	49	1
40	49	1
42	49	1
44	49	1
47	49	1
48	49	1
1	50	1
3	50	1
6	50	1
10	50	1
11	50	1
12	50	1
14	50	1
16	50	1
21	50	1
22	50	1
23	50	1
24	50	1
26	50	1
27	50	1
28	50	1
31	50	1
32	50	1
33	50	1
36	50	1
39	50	1
40	50	1
42	50	1
44	50	1
46	50	1
47	50	1
49	50	1
2	51	1
4	51	1
5	51	1
7	51	1
8	51	1
9	51	1
12	51	1
13	51	1
14	51	1
15	51	1
21	51	1
22	51	1
26	51	1
29	51	1
30	51	1
32	51	1
33	51	1
35	51	1
36	51	1
38	51	1
39	51	1
44	51	1
45	51	1
46	51	1
1	52	1
4	52	1
8	52	1
10	52	1
11	52	1
12	52	1
13	52	1
19	52	1
21	52	1
22	52	1
23	52	1
25	52	1
28	52	1
29	52	1
30	52	1
31	52	1
32	52	1
33	52	1
36	52	1
37	52	1
38	52	1
42	52	1
44	52	1
47	52	1
50	52	1
51	52	1
2	53	1
3	53	1
5	53	1
9	53	1
12	53	1
19	53	1
20	53	1
21	53	1
22	53	1
24	53	1
32	53	1
33	53	1
36	53	1
38	53	1
40	53	1
42	53	1
46	53	1
48	53	1
49	53	1
50	53	1
1	54	1
4	54	1
6	54	1
8	54	1
10	54	1
12	54	1
13	54	1
14	54	1
16	54	1
18	54	1
19	54	1
20	54	1
21	54	1
22	54	1
23	54	1
24	54	1
25	54	1
26	54	1
27	54	1
28	54	1
29	54	1
31	54	1
32	54	1
33	54	1
34	54	1
37	54	1
40	54	1
42	54	1
43	54	1
45	54	1
48	54	1
50	54	1
51	54	1
52	54	1
53	54	1
1	55	1
3	55	1
4	55	1
5	55	1
6	55	1
8	55	1
9	55	1
10	55	1
12	55	1
16	55	1
17	55	1
18	55	1
24	55	1
25	55	1
28	55	1
32	55	1
33	55	1
34	55	1
35	55	1
36	55	1
37	55	1
38	55	1
40	55	1
43	55	1
46	55	1
48	55	1
49	55	1
50	55	1
51	55	1
1	56	1
3	56	1
5	56	1
6	56	1
8	56	1
9	56	1
11	56	1
12	56	1
14	56	1
15	56	1
16	56	1
17	56	1
18	56	1
19	56	1
21	56	1
24	56	1
25	56	1
26	56	1
28	56	1
30	56	1
31	56	1
32	56	1
33	56	1
35	56	1
43	56	1
45	56	1
48	56	1
52	56	1
55	56	1
4	57	1
8	57	1
10	57	1
11	57	1
13	57	1
14	57	1
16	57	1
17	57	1
22	57	1
25	57	1
27	57	1
34	57	1
36	57	1
40	57	1
43	57	1
44	57	1
46	57	1
48	57	1
50	57	1
52	57	1
53	57	1
54	57	1
56	57	1
1	58	1
6	58	1
8	58	1
9	58	1
11	58	1
15	58	1
18	58	1
19	58	1
20	58	1
22	58	1
23	58	1
25	58	1
26	58	1
27	58	1
28	58	1
32	58	1
33	58	1
34	58	1
37	58	1
38	58	1
39	58	1
40	58	1
41	58	1
42	58	1
45	58	1
47	58	1
48	58	1
49	58	1
50	58	1
51	58	1
53	58	1
56	58	1
2	59	1
6	59	1
7	59	1
8	59	1
9	59	1
10	59	1
13	59	1
16	59	1
17	59	1
18	59	1
19	59	1
26	59	1
31	59	1
32	59	1
33	59	1
34	59	1
35	59	1
39	59	1
41	59	1
45	59	1
53	59	1
55	59	1
56	59	1
57	59	1
3	60	1
6	60	1
8	60	1
10	60	1
14	60	1
15	60	1
16	60	1
18	60	1
19	60	1
20	60	1
22	60	1
24	60	1
25	60	1
26	60	1
29	60	1
30	60	1
32	60	1
39	60	1
41	60	1
42	60	1
45	60	1
47	60	1
50	60	1
51	60	1
52	60	1
55	60	1
1	61	1
2	61	1
5	61	1
6	61	1
7	61	1
8	61	1
9	61	1
12	61	1
17	61	1
18	61	1
19	61	1
22	61	1
25	61	1
26	61	1
31	61	1
34	61	1
35	61	1
36	61	1
38	61	1
39	61	1
40	61	1
42	61	1
45	61	1
46	61	1
49	61	1
50	61	1
51	61	1
52	61	1
54	61	1
55	61	1
56	61	1
57	61	1
58	61	1
59	61	1
60	61	1
4	62	1
5	62	1
11	62	1
12	62	1
13	62	1
14	62	1
15	62	1
16	62	1
20	62	1
21	62	1
22	62	1
24	62	1
25	62	1
26	62	1
30	62	1
36	62	1
38	62	1
39	62	1
40	62	1
41	62	1
42	62	1
47	62	1
48	62	1
51	62	1
52	62	1
55	62	1
57	62	1
58	62	1
61	62	1
2	63	1
4	63	1
6	63	1
8	63	1
9	63	1
12	63	1
16	63	1
17	63	1
18	63	1
21	63	1
22	63	1
24	63	1
29	63	1
32	63	1
33	63	1
34	63	1
36	63	1
37	63	1
38	63	1
39	63	1
40	63	1
43	63	1
44	63	1
46	63	1
53	63	1
56	63	1
57	63	1
58	63	1
59	63	1
60	63	1
1	64	1
3	64	1
9	64	1
16	64	1
20	64	1
21	64	1
24	64	1
26	64	1
29	64	1
31	64	1
33	64	1
35	64	1
36	64	1
43	64	1
45	64	1
46	64	1
47	64	1
48	64	1
49	64	1
53	64	1
54	64	1
55	64	1
57	64	1
58	64	1
59	64	1
63	64	1
2	65	1
3	65	1
4	65	1
5	65	1
6	65	1
7	65	1
8	65	1
9	65	1
10	65	1
12	65	1
15	65	1
16	65	1
19	65	1
22	65	1
23	65	1
24	65	1
25	65	1
27	65	1
30	65	1
31	65	1
32	65	1
35	65	1
38	65	1
39	65	1
40	65	1
41	65	1
43	65	1
45	65	1
46	65	1
48	65	1
53	65	1
54	65	1
55	65	1
56	65	1
60	65	1
62	65	1
63	65	1
64	65	1
1	66	1
2	66	1
3	66	1
4	66	1
5	66	1
9	66	1
12	66	1
13	66	1
14	66	1
16	66	1
17	66	1
18	66	1
19	66	1
21	66	1
23	66	1
24	66	1
25	66	1
26	66	1
27	66	1
28	66	1
29	66	1
30	66	1
32	66	1
33	66	1
34	66	1
35	66	1
36	66	1
37	66	1
38	66	1
41	66	1
42	66	1
43	66	1
44	66	1
45	66	1
46	66	1
47	66	1
49	66	1
51	66	1
53	66	1
63	66	1
2	67	1
3	67	1
6	67	1
13	67	1
14	67	1
15	67	1
16	67	1
21	67	1
24	67	1
26	67	1
27	67	1
29	67	1
31	67	1
38	67	1
39	67	1
40	67	1
44	67	1
45	67	1
46	67	1
49	67	1
52	67	1
56	67	1
58	67	1
63	67	1
64	67	1
66	67	1
3	68	1
4	68	1
9	68	1
13	68	1
14	68	1
15	68	1
17	68	1
20	68	1
21	68	1
22	68	1
23	68	1
25	68	1
34	68	1
35	68	1
36	68	1
37	68	1
38	68	1
39	68	1
40	68	1
42	68	1
45	68	1
46	68	1
47	68	1
48	68	1
49	68	1
51	68	1
52	68	1
54	68	1
58	68	1
59	68	1
61	68	1
63	68	1
65	68	1
66	68	1
1	69	1
2	69	1
4	69	1
5	69	1
6	69	1
8	69	1
9	69	1
12	69	1
13	69	1
14	69	1
15	69	1
16	69	1
17	69	1
22	69	1
23	69	1
28	69	1
30	69	1
31	69	1
32	69	1
33	69	1
34	69	1
36	69	1
38	69	1
39	69	1
40	69	1
41	69	1
42	69	1
43	69	1
47	69	1
48	69	1
49	69	1
50	69	1
52	69	1
53	69	1
54	69	1
55	69	1
59	69	1
62	69	1
63	69	1
64	69	1
65	69	1
2	70	1
4	70	1
5	70	1
6	70	1
8	70	1
9	70	1
10	70	1
15	70	1
16	70	1
17	70	1
19	70	1
20	70	1
22	70	1
23	70	1
24	70	1
25	70	1
30	70	1
31	70	1
32	70	1
33	70	1
35	70	1
37	70	1
38	70	1
44	70	1
46	70	1
48	70	1
50	70	1
51	70	1
52	70	1
55	70	1
57	70	1
58	70	1
61	70	1
62	70	1
66	70	1
67	70	1
2	71	1
8	71	1
9	71	1
12	71	1
13	71	1
18	71	1
22	71	1
25	71	1
26	71	1
27	71	1
29	71	1
30	71	1
32	71	1
33	71	1
35	71	1
36	71	1
38	71	1
39	71	1
41	71	1
45	71	1
46	71	1
49	71	1
51	71	1
52	71	1
55	71	1
56	71	1
57	71	1
58	71	1
59	71	1
62	71	1
63	71	1
67	71	1
68	71	1
1	72	1
2	72	1
3	72	1
6	72	1
7	72	1
9	72	1
11	72	1
12	72	1
13	72	1
16	72	1
21	72	1
22	72	1
25	72	1
28	72	1
29	72	1
31	72	1
32	72	1
36	72	1
38	72	1
40	72	1
41	72	1
53	72	1
57	72	1
58	72	1
61	72	1
64	72	1
67	72	1
68	72	1
71	72	1
7	73	1
9	73	1
13	73	1
17	73	1
18	73	1
22	73	1
25	73	1
28	73	1
29	73	1
31	73	1
35	73	1
36	73	1
37	73	1
38	73	1
39	73	1
41	73	1
43	73	1
45	73	1
47	73	1
54	73	1
55	73	1
56	73	1
57	73	1
61	73	1
62	73	1
65	73	1
66	73	1
67	73	1
69	73	1
2	74	1
3	74	1
4	74	1
5	74	1
8	74	1
11	74	1
12	74	1
13	74	1
16	74	1
17	74	1
21	74	1
24	74	1
25	74	1
28	74	1
30	74	1
31	74	1
33	74	1
34	74	1
