80	1580
2	3	1
1	4	1
2	5	1
3	5	1
4	5	1
3	6	1
1	7	1
3	7	1
3	8	1
5	8	1
2	9	1
3	9	1
5	9	1
3	10	1
4	10	1
9	10	1
1	11	1
3	11	1
4	11	1
7	11	1
8	11	1
10	11	1
4	12	1
6	12	1
9	12	1
10	12	1
11	12	1
1	13	1
2	13	1
3	13	1
7	13	1
8	13	1
9	13	1
11	13	1
1	14	1
9	14	1
10	14	1
11	14	1
12	14	1
1	15	1
4	15	1
5	15	1
6	15	1
7	15	1
8	15	1
12	15	1
13	15	1
1	16	1
2	16	1
6	16	1
8	16	1
11	16	1
12	16	1
13	16	1
14	16	1
15	16	1
2	17	1
4	17	1
5	17	1
6	17	1
7	17	1
9	17	1
10	17	1
13	17	1
16	17	1
2	18	1
3	18	1
5	18	1
6	18	1
8	18	1
13	18	1
16	18	1
17	18	1
2	19	1
7	19	1
8	19	1
10	19	1
11	19	1
12	19	1
13	19	1
14	19	1
17	19	1
18	19	1
1	20	1
4	20	1
5	20	1
9	20	1
12	20	1
14	20	1
17	20	1
18	20	1
2	21	1
4	21	1
9	21	1
11	21	1
13	21	1
16	21	1
18	21	1
19	21	1
20	21	1
1	22	1
3	22	1
5	22	1
8	22	1
9	22	1
10	22	1
13	22	1
17	22	1
20	22	1
21	22	1
1	23	1
2	23	1
4	23	1
6	23	1
7	23	1
11	23	1
14	23	1
15	23	1
18	23	1
20	23	1
22	23	1
1	24	1
3	24	1
4	24	1
6	24	1
7	24	1
8	24	1
9	24	1
11	24	1
12	24	1
13	24	1
18	24	1
19	24	1
21	24	1
22	24	1
23	24	1
2	25	1
3	25	1
4	25	1
5	25	1
8	25	1
9	25	1
10	25	1
16	25	1
18	25	1
21	25	1
23	25	1
4	26	1
7	26	1
8	26	1
9	26	1
10	26	1
11	26	1
14	26	1
16	26	1
17	26	1
18	26	1
19	26	1
21	26	1
25	26	1
1	27	1
12	27	1
13	27	1
14	27	1
18	27	1
20	27	1
21	27	1
22	27	1
24	27	1
25	27	1
26	27	1
2	28	1
4	28	1
6	28	1
8	28	1
12	28	1
13	28	1
15	28	1
17	28	1
20	28	1
21	28	1
22	28	1
25	28	1
26	28	1
1	29	1
5	29	1
6	29	1
11	29	1
13	29	1
14	29	1
15	29	1
18	29	1
19	29	1
20	29	1
24	29	1
26	29	1
27	29	1
28	29	1
1	30	1
2	30	1
3	30	1
5	30	1
6	30	1
8	30	1
9	30	1
11	30	1
12	30	1
13	30	1
14	30	1
15	30	1
17	30	1
18	30	1
19	30	1
23	30	1
24	30	1
25	30	1
27	30	1
28	30	1
29	30	1
1	31	1
3	31	1
6	31	1
7	31	1
8	31	1
