100	2475
1	2	1.000000
1	3	1.000000
2	3	1.000000
2	4	1.000000
3	4	1.000000
2	5	1.000000
3	5	1.000000
2	6	1.000000
5	6	1.000000
1	7	1.000000
4	7	1.000000
2	8	1.000000
3	8	1.000000
4	8	1.000000
5	8	1.000000
6	8	1.000000
7	8	1.000000
1	9	1.000000
2	9	1.000000
3	9	1.000000
4	9	1.000000
7	9	1.000000
8	9	1.000000
2	10	1.000000
3	10	1.000000
8	10	1.000000
9	10	1.000000
2	11	1.000000
6	11	1.000000
7	11	1.000000
8	11	1.000000
9	11	1.000000
10	11	1.000000
1	12	1.000000
2	12	1.000000
3	12	1.000000
5	12	1.000000
8	12	1.000000
9	12	1.000000
11	12	1.000000
3	13	1.000000
4	13	1.000000
8	13	1.000000
9	13	1.000000
10	13	1.000000
11	13	1.000000
12	13	1.000000
2	14	1.000000
4	14	1.000000
5	14	1.000000
8	14	1.000000
10	14	1.000000
11	14	1.000000
12	14	1.000000
3	15	1.000000
4	15	1.000000
5	15	1.000000
10	15	1.000000
13	15	1.000000
14	15	1.000000
3	16	1.000000
8	16	1.000000
9	16	1.000000
10	16	1.000000
11	16	1.000000
13	16	1.000000
15	16	1.000000
4	17	1.000000
6	17	1.000000
9	17	1.000000
10	17	1.000000
11	17	1.000000
14	17	1.000000
16	17	1.000000
1	18	1.000000
3	18	1.000000
4	18	1.000000
5	18	1.000000
6	18	1.000000
8	18	1.000000
9	18	1.000000
12	18	1.000000
13	18	1.000000
16	18	1.000000
17	18	1.000000
1	19	1.000000
2	19	1.000000
4	19	1.000000
8	19	1.000000
10	19	1.000000
13	19	1.000000
1	20	1.000000
2	20	1.000000
5	20	1.000000
6	20	1.000000
10	20	1.000000
11	20	1.000000
12	20	1.000000
13	20	1.000000
3	21	1.000000
7	21	1.000000
8	21	1.000000
9	21	1.000000
11	21	1.000000
12	21	1.000000
13	21	1.000000
15	21	1.000000
16	21	1.000000
17	21	1.000000
18	21	1.000000
20	21	1.000000
1	22	1.000000
2	22	1.000000
4	22	1.000000
6	22	1.000000
7	22	1.000000
8	22	1.000000
9	22	1.000000
11	22	1.000000
13	22	1.000000
14	22	1.000000
21	22	1.000000
2	23	1.000000
7	23	1.000000
10	23	1.000000
12	23	1.000000
14	23	1.000000
16	23	1.000000
17	23	1.000000
19	23	1.000000
20	23	1.000000
21	23	1.000000
8	24	1.000000
9	24	1.000000
10	24	1.000000
17	24	1.000000
19	24	1.000000
20	24	1.000000
21	24	1.000000
23	24	1.000000
2	25	1.000000
3	25	1.000000
4	25	1.000000
5	25	1.000000
7	25	1.000000
8	25	1.000000
9	25	1.000000
12	25	1.000000
15	25	1.000000
18	25	1.000000
19	25	1.000000
21	25	1.000000
22	25	1.000000
23	25	1.000000
24	25	1.000000
2	26	1.000000
3	26	1.000000
6	26	1.000000
7	26	1.000000
8	26	1.000000
9	26	1.000000
11	26	1.000000
12	26	1.000000
14	26	1.000000
15	26	1.000000
19	26	1.000000
20	26	1.000000
22	26	1.000000
23	26	1.000000
25	26	1.000000
2	27	1.000000
3	27	1.000000
4	27	1.000000
5	27	1.000000
