80	1580
1	2	1
1	4	1
2	4	1
1	5	1
2	5	1
4	5	1
3	6	1
1	7	1
2	7	1
5	7	1
1	8	1
3	8	1
6	8	1
7	8	1
1	9	1
3	9	1
6	9	1
1	10	1
2	10	1
3	10	1
7	10	1
1	11	1
2	11	1
9	11	1
10	11	1
1	12	1
3	12	1
5	12	1
6	12	1
8	12	1
9	12	1
11	12	1
1	13	1
3	13	1
7	13	1
1	14	1
3	14	1
4	14	1
6	14	1
9	14	1
10	14	1
11	14	1
2	15	1
4	15	1
5	15	1
6	15	1
9	15	1
14	15	1
4	16	1
5	16	1
7	16	1
10	16	1
11	16	1
13	16	1
14	16	1
1	17	1
2	17	1
5	17	1
7	17	1
8	17	1
10	17	1
11	17	1
12	17	1
13	17	1
15	17	1
3	18	1
4	18	1
7	18	1
8	18	1
9	18	1
11	18	1
14	18	1
15	18	1
16	18	1
17	18	1
4	19	1
8	19	1
9	19	1
10	19	1
11	19	1
12	19	1
13	19	1
14	19	1
15	19	1
16	19	1
3	20	1
4	20	1
5	20	1
6	20	1
7	20	1
9	20	1
13	20	1
15	20	1
18	20	1
1	21	1
5	21	1
7	21	1
10	21	1
12	21	1
13	21	1
18	21	1
1	22	1
2	22	1
3	22	1
4	22	1
5	22	1
6	22	1
7	22	1
11	22	1
13	22	1
15	22	1
16	22	1
17	22	1
19	22	1
20	22	1
21	22	1
2	23	1
6	23	1
7	23	1
8	23	1
9	23	1
12	23	1
13	23	1
14	23	1
16	23	1
17	23	1
20	23	1
22	23	1
2	24	1
4	24	1
5	24	1
6	24	1
7	24	1
10	24	1
11	24	1
12	24	1
14	24	1
15	24	1
18	24	1
19	24	1
20	24	1
23	24	1
3	25	1
7	25	1
10	25	1
11	25	1
12	25	1
14	25	1
17	25	1
19	25	1
21	25	1
23	25	1
1	26	1
2	26	1
5	26	1
7	26	1
8	26	1
9	26	1
10	26	1
11	26	1
13	26	1
14	26	1
15	26	1
17	26	1
19	26	1
20	26	1
21	26	1
23	26	1
2	27	1
4	27	1
5	27	1
7	27	1
8	27	1
9	27	1
11	27	1
13	27	1
15	27	1
16	27	1
17	27	1
19	27	1
20	27	1
22	27	1
23	27	1
24	27	1
26	27	1
6	28	1
7	28	1
8	28	1
9	28	1
10	28	1
11	28	1
13	28	1
14	28	1
15	28	1
17	28	1
19	28	1
21	28	1
25	28	1
26	28	1
27	28	1
1	29	1
2	29	1
3	29	1
6	29	1
7	29	1
8	29	1
12	29	1
14	29	1
15	29	1
17	29	1
18	29	1
19	29	1
20	29	1
24	29	1
25	29	1
26	29	1
28	29	1
4	30	1
7	30	1
8	30	1
9	30	1
11	30	1
12	30	1
17	30	1
24	30	1
25	30	1
27	30	1
28	30	1
29	30	1
3	31	1
4	31	1
5	31	1
6	31	1
7	31	1
8	31	1
9	31	1
10	31	1
11	31	1
13	31	1
15	31	1
16	31	1
17	31	1
19	31	1
20	31	1
22	31	1
23	31	1
24	31	1
25	31	1
26	31	1
27	31	1
30	31	1
3	32	1
5	32	1
6	32	1
