110	5995	0
1	2	0
1	3	0
1	4	1
1	5	1
1	6	0
1	7	1
1	8	0
1	9	1
1	10	0
1	11	1
1	12	1
1	13	1
1	14	0
1	15	0
1	16	1
1	17	0
1	18	0
1	19	0
1	20	1
1	21	1
1	22	1
1	23	0
1	24	1
1	25	1
1	26	0
1	27	0
1	28	1
1	29	1
1	30	0
1	31	0
1	32	0
1	33	1
1	34	1
1	35	1
1	36	0
1	37	0
1	38	1
1	39	1
1	40	0
1	41	0
1	42	0
1	43	0
1	44	1
1	45	1
1	46	0
1	47	0
1	48	0
1	49	0
1	50	1
1	51	0
1	52	1
1	53	1
1	54	0
1	55	0
1	56	1
1	57	1
1	58	1
1	59	1
1	60	1
1	61	0
1	62	0
1	63	1
1	64	1
1	65	0
1	66	0
1	67	1
1	68	1
1	69	1
1	70	1
1	71	0
1	72	1
1	73	0
1	74	0
1	75	1
1	76	1
1	77	0
1	78	1
1	79	0
1	80	0
1	81	1
1	82	1
1	83	0
1	84	1
1	85	1
1	86	0
1	87	0
1	88	0
1	89	0
1	90	1
1	91	1
1	92	0
1	93	1
1	94	0
1	95	1
1	96	1
1	97	0
1	98	0
1	99	1
1	100	1
1	101	0
1	102	1
1	103	1
1	104	0
1	105	1
1	106	0
1	107	1
1	108	0
1	109	0
1	110	0
2	3	1
2	4	1
2	5	0
2	6	1
2	7	1
2	8	0
2	9	1
2	10	0
2	11	0
2	12	0
2	13	0
2	14	1
2	15	0
2	16	0
2	17	0
2	18	0
2	19	1
2	20	0
2	21	1
2	22	0
2	23	0
2	24	1
2	25	0
2	26	0
2	27	0
2	28	0
2	29	0
2	30	1
2	31	1
2	32	1
2	33	1
2	34	1
2	35	1
2	36	1
2	37	1
2	38	0
2	39	1
2	40	0
2	41	0
2	42	0
2	43	0
2	44	1
2	45	1
2	46	0
2	47	1
2	48	1
2	49	0
2	50	0
2	51	0
2	52	1
2	53	0
2	54	0
2	55	0
2	56	0
2	57	1
2	58	0
2	59	0
2	60	1
2	61	0
2	62	1
2	63	0
