50	613
1	2	1
1	3	1
1	4	1
2	4	1
1	5	1
3	6	1
4	6	1
5	6	1
1	7	1
3	7	1
1	8	1
2	8	1
3	8	1
6	8	1
2	9	1
4	9	1
3	10	1
5	10	1
6	10	1
1	11	1
6	11	1
9	11	1
1	12	1
3	12	1
5	12	1
9	12	1
11	12	1
2	13	1
3	13	1
6	13	1
9	13	1
11	13	1
1	14	1
2	14	1
3	14	1
4	14	1
8	14	1
9	14	1
12	14	1
2	15	1
5	15	1
7	15	1
10	15	1
11	15	1
14	15	1
1	16	1
5	16	1
7	16	1
8	16	1
10	16	1
11	16	1
13	16	1
14	16	1
5	17	1
6	17	1
7	17	1
8	17	1
11	17	1
14	17	1
15	17	1
16	17	1
1	18	1
3	18	1
5	18	1
6	18	1
8	18	1
14	18	1
16	18	1
17	18	1
2	19	1
4	19	1
5	19	1
6	19	1
7	19	1
11	19	1
12	19	1
13	19	1
14	19	1
15	19	1
16	19	1
5	20	1
7	20	1
10	20	1
11	20	1
14	20	1
15	20	1
3	21	1
4	21	1
6	21	1
8	21	1
11	21	1
12	21	1
15	21	1
16	21	1
17	21	1
1	22	1
7	22	1
9	22	1
10	22	1
11	22	1
12	22	1
13	22	1
14	22	1
19	22	1
1	23	1
2	23	1
3	23	1
4	23	1
5	23	1
6	23	1
8	23	1
9	23	1
10	23	1
12	23	1
14	23	1
16	23	1
19	23	1
20	23	1
21	23	1
2	24	1
3	24	1
7	24	1
8	24	1
9	24	1
11	24	1
12	24	1
13	24	1
14	24	1
15	24	1
17	24	1
18	24	1
20	24	1
21	24	1
23	24	1
5	25	1
8	25	1
11	25	1
13	25	1
14	25	1
18	25	1
19	25	1
20	25	1
22	25	1
23	25	1
2	26	1
4	26	1
5	26	1
10	26	1
11	26	1
12	26	1
15	26	1
16	26	1
17	26	1
23	26	1
24	26	1
25	26	1
1	27	1
3	27	1
4	27	1
5	27	1
6	27	1
7	27	1
9	27	1
10	27	1
11	27	1
12	27	1
13	27	1
14	27	1
15	27	1
18	27	1
21	27	1
24	27	1
26	27	1
1	28	1
3	28	1
6	28	1
7	28	1
9	28	1
13	28	1
14	28	1
15	28	1
19	28	1
25	28	1
27	28	1
2	29	1
3	29	1
5	29	1
6	29	1
7	29	1
8	29	1
9	29	1
12	29	1
14	29	1
15	29	1
16	29	1
22	29	1
23	29	1
24	29	1
25	29	1
26	29	1
1	30	1
2	30	1
3	30	1
7	30	1
9	30	1
12	30	1
13	30	1
14	30	1
16	30	1
19	30	1
20	30	1
21	30	1
24	30	1
27	30	1
4	31	1
6	31	1
7	31	1
8	31	1
9	31	1
11	31	1
13	31	1
15	31	1
16	31	1
18	31	1
19	31	1
22	31	1
26	31	1
28	31	1
29	31	1
30	31	1
2	32	1
3	32	1
6	32	1
7	32	1
8	32	1
9	32	1
13	32	1
15	32	1
16	32	1
22	32	1
25	32	1
26	32	1
27	32	1
28	32	1
30	32	1
31	32	1
1	33	1
6	33	1
7	33	1
8	33	1
9	33	1
11	33	1
12	33	1
15	33	1
16	33	1
18	33	1
19	33	1
20	33	1
23	33	1
24	33	1
28	33	1
31	33	1
3	34	1
7	34	1
8	34	1
10	34	1
12	34	1
13	34	1
14	34	1
15	34	1
17	34	1
18	34	1
19	34	1
24	34	1
25	34	1
27	34	1
28	34	1
31	34	1
32	34	1
33	34	1
2	35	1
4	35	1
5	35	1
8	35	1
10	35	1
12	35	1
15	35	1
17	35	1
23	35	1
24	35	1
26	35	1
27	35	1
29	35	1
34	35	1
1	36	1
2	36	1
3	36	1
5	36	1
6	36	1
7	36	1
11	36	1
13	36	1
16	36	1
17	36	1
18	36	1
19	36	1
20	36	1
21	36	1
27	36	1
30	36	1
33	36	1
34	36	1
35	36	1
2	37	1
3	37	1
4	37	1
8	37	1
11	37	1
14	37	1
15	37	1
16	37	1
19	37	1
23	37	1
24	37	1
28	37	1
32	37	1
35	37	1
1	38	1
2	38	1
8	38	1
10	38	1
12	38	1
14	38	1
15	38	1
16	38	1
18	38	1
22	38	1
23	38	1
25	38	1
28	38	1
32	38	1
36	38	1
1	39	1
2	39	1
4	39	1
5	39	1
6	39	1
7	39	1
8	39	1
9	39	1
10	39	1
16	39	1
17	39	1
19	39	1
21	39	1
23	39	1
24	39	1
25	39	1
27	39	1
28	39	1
29	39	1
31	39	1
32	39	1
34	39	1
2	40	1
3	40	1
5	40	1
6	40	1
11	40	1
12	40	1
13	40	1
14	40	1
15	40	1
18	40	1
21	40	1
23	40	1
24	40	1
26	40	1
28	40	1
30	40	1
31	40	1
34	40	1
37	40	1
38	40	1
39	40	1
3	41	1
4	41	1
5	41	1
7	41	1
8	41	1
11	41	1
12	41	1
13	41	1
14	41	1
16	41	1
17	41	1
18	41	1
19	41	1
21	41	1
23	41	1
24	41	1
25	41	1
27	41	1
29	41	1
31	41	1
32	41	1
33	41	1
36	41	1
39	41	1
1	42	1
4	42	1
13	42	1
15	42	1
16	42	1
19	42	1
21	42	1
22	42	1
23	42	1
24	42	1
25	42	1
26	42	1
28	42	1
32	42	1
36	42	1
38	42	1
40	42	1
2	43	1
3	43	1
4	43	1
5	43	1
6	43	1
9	43	1
10	43	1
11	43	1
12	43	1
15	43	1
17	43	1
18	43	1
21	43	1
22	43	1
26	43	1
27	43	1
29	43	1
31	43	1
34	43	1
35	43	1
39	43	1
40	43	1
42	43	1
4	44	1
6	44	1
7	44	1
10	44	1
12	44	1
14	44	1
16	44	1
24	44	1
27	44	1
28	44	1
30	44	1
32	44	1
34	44	1
36	44	1
39	44	1
40	44	1
42	44	1
43	44	1
1	45	1
3	45	1
4	45	1
10	45	1
11	45	1
12	45	1
13	45	1
14	45	1
15	45	1
16	45	1
17	45	1
23	45	1
25	45	1
31	45	1
32	45	1
33	45	1
37	45	1
38	45	1
39	45	1
42	45	1
44	45	1
1	46	1
4	46	1
5	46	1
9	46	1
12	46	1
14	46	1
15	46	1
16	46	1
18	46	1
20	46	1
23	46	1
24	46	1
27	46	1
29	46	1
31	46	1
32	46	1
33	46	1
35	46	1
38	46	1
39	46	1
40	46	1
41	46	1
42	46	1
43	46	1
45	46	1
2	47	1
3	47	1
5	47	1
6	47	1
8	47	1
12	47	1
13	47	1
15	47	1
18	47	1
20	47	1
22	47	1
23	47	1
25	47	1
26	47	1
27	47	1
29	47	1
31	47	1
33	47	1
35	47	1
36	47	1
37	47	1
39	47	1
40	47	1
41	47	1
42	47	1
2	48	1
3	48	1
4	48	1
6	48	1
7	48	1
9	48	1
11	48	1
12	48	1
14	48	1
18	48	1
19	48	1
21	48	1
22	48	1
23	48	1
25	48	1
27	48	1
28	48	1
30	48	1
31	48	1
33	48	1
35	48	1
2	49	1
3	49	1
5	49	1
7	49	1
9	49	1
10	49	1
12	49	1
13	49	1
14	49	1
15	49	1
20	49	1
21	49	1
23	49	1
26	49	1
29	49	1
30	49	1
31	49	1
34	49	1
35	49	1
38	49	1
41	49	1
42	49	1
45	49	1
48	49	1
1	50	1
4	50	1
5	50	1
6	50	1
7	50	1
8	50	1
9	50	1
13	50	1
14	50	1
15	50	1
18	50	1
20	50	1
22	50	1
24	50	1
25	50	1
27	50	1
30	50	1
32	50	1
33	50	1
35	50	1
36	50	1
37	50	1
38	50	1
41	50	1
42	50	1
43	50	1
45	50	1
46	50	1
47	50	1
48	50	1
